,points,name,challenge
0,17109,IIT(BHU)CyberSec,"{'challenge_name': ['sandy-hook-river', 'feedback', 'Future Plans', 'it-was-never-that-easy', 'cryptid-chats', 'haunted-c2', 'no-access', 'what-flag', 'memory-puzzle', 'the-gates-are-closed', 'Phenominal-Photo', 'audio-from-the-deep', 'haunted-server', ""house-of-ch'en"", 'the-shore-pkwy-mystery', 'tracking-the-beast', 'the-true-bloop', 'event-code-hunt', 'wont-somebody-think-of-the-children', 'strange-sightings', 'among-us', 'entangled-server', 'they-have-returned', 'perfect-nba-fit', 'lsass-crackdown', 'encryption-activated', 'paranormal-picture', 'the-moth-flies-at-dawn', 'Well-Met', 'cryptid-hunters', 'photo-clue', ""Loab's House of Horrors Vol.I"", 'two-frames-one-champ', ""devil's-secret-stash"", 'set-your-intentions-right', 'whispers-in-morse', 'B00fer', 'my-assm-hurts', 'Read the Rules*'], 'challenge_category': ['forensics', 'r00lz', 'web', 'misc', 'osint', 'web', 'misc', 'bin', 'forensics', 'bin', 'steg', 'crypto', 'forensics', 'crypto', 'osint', 'crypto', 'misc', 'forensics', 'forensics', 'misc', 'osint', 'web', 'osint', 'osint', 'forensics', 'crypto', 'web', 'crypto', 'misc', 'web', 'steg', 'bin', 'misc', 'steg', 'steg', 'steg', 'bin', 'bin', 'r00lz'], 'challenge_points': ['750', '50', '748', '741', '708', '745', '736', '539', '729', '50', '152', '750', '732', '741', '738', '949', '456', '495', '554', '710', '50', '899', '472', '300', '385', '456', '50', '50', '50', '50', '967', '592', '136', '50', '50', '50', '115', '313', '1'], 'solve_time': ['2024-10-27T20:39:53.249841Z', '2024-10-27T20:08:48.887957Z', '2024-10-27T19:55:24.682168Z', '2024-10-27T13:01:38.182515Z', '2024-10-27T08:58:59.573351Z', '2024-10-27T05:31:23.426183Z', '2024-10-27T00:54:49.714195Z', '2024-10-27T00:08:03.621485Z', '2024-10-26T23:52:25.395244Z', '2024-10-26T23:50:06.131842Z', '2024-10-26T23:39:16.129936Z', '2024-10-26T23:20:46.590781Z', '2024-10-26T19:10:02.107117Z', '2024-10-26T18:41:55.453298Z', '2024-10-26T15:48:53.740382Z', '2024-10-26T14:26:30.615988Z', '2024-10-26T13:05:31.289780Z', '2024-10-26T12:35:14.847532Z', '2024-10-26T12:07:51.720171Z', '2024-10-26T12:07:33.951692Z', '2024-10-26T09:52:04.509680Z', '2024-10-26T08:46:22.386048Z', '2024-10-26T06:27:35.796043Z', '2024-10-26T06:21:58.037372Z', '2024-10-26T06:12:04.597366Z', '2024-10-26T06:10:46.992069Z', '2024-10-26T05:37:21.874992Z', '2024-10-26T05:34:18.489970Z', '2024-10-26T05:18:32.664247Z', '2024-10-26T04:57:02.408733Z', '2024-10-26T04:54:21.950265Z', '2024-10-26T04:38:04.601547Z', '2024-10-26T04:36:01.962357Z', '2024-10-26T04:21:10.755065Z', '2024-10-26T04:11:23.805481Z', '2024-10-26T04:07:52.476236Z', '2024-10-26T04:03:56.346265Z', '2024-10-26T04:03:12.008707Z', '2024-10-26T04:02:59.602103Z']}"
1,16611,BITSkrieg,"{'challenge_name': ['haunted-c2', 'feedback', 'audio-from-the-deep', 'Better get the shovels', 'haunted-server', 'the-true-bloop', ""house-of-ch'en"", 'no-access', 'memory-puzzle', ""Loab's House of Horrors Vol.I"", 'the-gates-are-closed', 'what-flag', 'cryptid-chats', 'entangled-server', 'Phenominal-Photo', 'B00fer', 'they-have-returned', 'wont-somebody-think-of-the-children', 'my-assm-hurts', 'the-shore-pkwy-mystery', 'strange-sightings', 'Well-Met', 'perfect-nba-fit', 'paranormal-picture', 'tracking-the-beast', 'encryption-activated', 'among-us', 'event-code-hunt', 'lsass-crackdown', 'it-was-never-that-easy', 'two-frames-one-champ', 'photo-clue', 'the-moth-flies-at-dawn', 'cryptid-hunters', 'whispers-in-morse', 'set-your-intentions-right', ""devil's-secret-stash"", 'Read the Rules*'], 'challenge_category': ['web', 'r00lz', 'crypto', 'osint', 'forensics', 'misc', 'crypto', 'misc', 'forensics', 'bin', 'bin', 'bin', 'osint', 'web', 'steg', 'bin', 'osint', 'forensics', 'bin', 'osint', 'misc', 'misc', 'osint', 'web', 'crypto', 'crypto', 'osint', 'forensics', 'forensics', 'misc', 'misc', 'steg', 'crypto', 'web', 'steg', 'steg', 'steg', 'r00lz'], 'challenge_points': ['745', '50', '750', '1000', '732', '456', '741', '736', '729', '592', '50', '539', '708', '899', '152', '115', '472', '554', '313', '738', '710', '50', '300', '50', '949', '456', '50', '495', '385', '741', '136', '967', '50', '50', '50', '50', '50', '1'], 'solve_time': ['2024-10-27T20:50:20.054581Z', '2024-10-27T20:10:48.857285Z', '2024-10-27T19:13:41.662996Z', '2024-10-27T17:25:12.883846Z', '2024-10-27T16:43:47.368676Z', '2024-10-27T08:30:46.530891Z', '2024-10-27T08:25:15.983082Z', '2024-10-27T07:19:42.638658Z', '2024-10-27T07:00:19.003952Z', '2024-10-27T06:50:24.926840Z', '2024-10-27T05:11:33.303369Z', '2024-10-27T05:09:13.847824Z', '2024-10-27T05:07:48.989046Z', '2024-10-27T03:32:43.949572Z', '2024-10-26T23:47:12.151135Z', '2024-10-26T17:57:02.390051Z', '2024-10-26T17:53:44.248329Z', '2024-10-26T17:31:45.926676Z', '2024-10-26T17:06:12.880642Z', '2024-10-26T16:43:59.463015Z', '2024-10-26T15:08:52.134032Z', '2024-10-26T13:24:39.217316Z', '2024-10-26T09:27:03.497977Z', '2024-10-26T07:17:02.408095Z', '2024-10-26T07:06:13.601745Z', '2024-10-26T07:04:31.588656Z', '2024-10-26T06:31:42.898098Z', '2024-10-26T00:18:44.103701Z', '2024-10-26T00:05:51.161101Z', '2024-10-25T23:46:42.146577Z', '2024-10-25T23:40:00.305185Z', '2024-10-25T23:34:01.370903Z', '2024-10-25T23:29:24.610021Z', '2024-10-25T23:09:38.487663Z', '2024-10-25T23:07:57.158716Z', '2024-10-25T23:06:15.583093Z', '2024-10-25T23:04:22.748662Z', '2024-10-25T23:01:47.917063Z']}"
2,16359,pwnthem0le,"{'challenge_name': ['feedback', 'Future Plans', 'memory-puzzle', 'no-access', 'what-flag', 'cryptid-chats', 'the-gates-are-closed', 'Phenominal-Photo', 'the-shore-pkwy-mystery', 'photo-clue', 'they-have-returned', ""devil's-secret-stash"", 'sandy-hook-river', 'event-code-hunt', ""house-of-ch'en"", 'perfect-nba-fit', 'strange-sightings', 'among-us', ""Loab's House of Horrors Vol.I"", 'haunted-c2', 'it-was-never-that-easy', 'haunted-server', 'Well-Met', 'tracking-the-beast', 'entangled-server', 'lsass-crackdown', 'the-moth-flies-at-dawn', 'two-frames-one-champ', 'encryption-activated', 'B00fer', 'the-true-bloop', 'whispers-in-morse', 'wont-somebody-think-of-the-children', 'set-your-intentions-right', 'paranormal-picture', 'my-assm-hurts', 'cryptid-hunters', 'Read the Rules*'], 'challenge_category': ['r00lz', 'web', 'forensics', 'misc', 'bin', 'osint', 'bin', 'steg', 'osint', 'steg', 'osint', 'steg', 'forensics', 'forensics', 'crypto', 'osint', 'misc', 'osint', 'bin', 'web', 'misc', 'forensics', 'misc', 'crypto', 'web', 'forensics', 'crypto', 'misc', 'crypto', 'bin', 'misc', 'steg', 'forensics', 'steg', 'web', 'bin', 'web', 'r00lz'], 'challenge_points': ['50', '748', '729', '736', '539', '708', '50', '152', '738', '967', '472', '50', '750', '495', '741', '300', '710', '50', '592', '745', '741', '732', '50', '949', '899', '385', '50', '136', '456', '115', '456', '50', '554', '50', '50', '313', '50', '1'], 'solve_time': ['2024-10-27T20:08:47.463055Z', '2024-10-27T15:11:51.520743Z', '2024-10-27T12:21:02.946934Z', '2024-10-27T12:00:50.767827Z', '2024-10-27T10:11:35.547156Z', '2024-10-27T09:50:37.507125Z', '2024-10-26T23:49:07.360705Z', '2024-10-26T23:41:05.709776Z', '2024-10-26T12:24:56.634646Z', '2024-10-26T11:36:55.704701Z', '2024-10-26T10:13:18.800930Z', '2024-10-26T09:59:01.308703Z', '2024-10-26T09:42:40.980755Z', '2024-10-26T09:18:04.297293Z', '2024-10-26T08:52:22.868462Z', '2024-10-26T08:39:54.560267Z', '2024-10-26T08:25:44.488015Z', '2024-10-26T08:15:06.552493Z', '2024-10-26T03:30:56.972931Z', '2024-10-26T03:13:41.883952Z', '2024-10-26T02:29:11.984380Z', '2024-10-26T02:05:35.958578Z', '2024-10-26T00:50:37.625968Z', '2024-10-26T00:42:50.252522Z', '2024-10-26T00:36:13.538254Z', '2024-10-26T00:30:35.297079Z', '2024-10-26T00:15:43.889657Z', '2024-10-25T23:53:22.346474Z', '2024-10-25T23:51:50.815872Z', '2024-10-25T23:36:39.770943Z', '2024-10-25T23:36:02.644541Z', '2024-10-25T23:35:32.203536Z', '2024-10-25T23:34:58.511431Z', '2024-10-25T23:26:27.915385Z', '2024-10-25T23:12:17.569424Z', '2024-10-25T23:10:11.207844Z', '2024-10-25T23:09:55.458082Z', '2024-10-25T23:01:46.315982Z']}"
3,15609,Brunnerne,"{'challenge_name': ['it-was-never-that-easy', ""house-of-ch'en"", 'strange-sightings', 'feedback', 'Future Plans', 'memory-puzzle', 'the-true-bloop', 'cryptid-chats', ""devil's-secret-stash"", 'photo-clue', 'tracking-the-beast', ""Loab's House of Horrors Vol.I"", 'haunted-c2', 'haunted-server', 'the-shore-pkwy-mystery', 'no-access', 'Phenominal-Photo', 'what-flag', 'the-gates-are-closed', 'lsass-crackdown', 'my-assm-hurts', 'B00fer', 'wont-somebody-think-of-the-children', 'cryptid-hunters', 'whispers-in-morse', 'set-your-intentions-right', 'the-moth-flies-at-dawn', 'event-code-hunt', 'Well-Met', 'entangled-server', 'they-have-returned', 'among-us', 'paranormal-picture', 'perfect-nba-fit', 'two-frames-one-champ', 'encryption-activated', 'Read the Rules*'], 'challenge_category': ['misc', 'crypto', 'misc', 'r00lz', 'web', 'forensics', 'misc', 'osint', 'steg', 'steg', 'crypto', 'bin', 'web', 'forensics', 'osint', 'misc', 'steg', 'bin', 'bin', 'forensics', 'bin', 'bin', 'forensics', 'web', 'steg', 'steg', 'crypto', 'forensics', 'misc', 'web', 'osint', 'osint', 'web', 'osint', 'misc', 'crypto', 'r00lz'], 'challenge_points': ['741', '741', '710', '50', '748', '729', '456', '708', '50', '967', '949', '592', '745', '732', '738', '736', '152', '539', '50', '385', '313', '115', '554', '50', '50', '50', '50', '495', '50', '899', '472', '50', '50', '300', '136', '456', '1'], 'solve_time': ['2024-10-27T22:10:30.510815Z', '2024-10-27T21:25:25.307628Z', '2024-10-27T21:03:16.047402Z', '2024-10-27T20:20:34.819743Z', '2024-10-27T20:18:22.920717Z', '2024-10-27T17:53:14.168848Z', '2024-10-27T17:34:20.667350Z', '2024-10-27T16:06:03.576352Z', '2024-10-27T15:31:55.375744Z', '2024-10-27T15:24:46.484652Z', '2024-10-27T14:49:38.169252Z', '2024-10-27T14:07:02.199241Z', '2024-10-27T13:59:04.413552Z', '2024-10-27T13:11:53.100704Z', '2024-10-27T13:08:46.167761Z', '2024-10-27T10:44:58.712987Z', '2024-10-27T09:44:18.194019Z', '2024-10-27T08:32:50.715517Z', '2024-10-27T06:53:33.356006Z', '2024-10-26T22:40:30.622199Z', '2024-10-26T20:32:56.421316Z', '2024-10-26T20:25:00.629796Z', '2024-10-26T16:57:43.724739Z', '2024-10-26T16:34:11.285456Z', '2024-10-26T16:05:37.623219Z', '2024-10-26T15:52:24.275201Z', '2024-10-26T13:37:59.199819Z', '2024-10-26T12:09:19.669541Z', '2024-10-26T11:17:38.347282Z', '2024-10-26T09:14:58.117337Z', '2024-10-26T08:47:23.587925Z', '2024-10-26T08:20:28.361817Z', '2024-10-26T07:57:11.565823Z', '2024-10-26T07:53:37.323026Z', '2024-10-26T06:52:19.240660Z', '2024-10-26T06:11:39.116121Z', '2024-10-26T05:31:06.600040Z']}"
4,15112,0xL4ugh,"{'challenge_name': [""house-of-ch'en"", 'cryptid-chats', 'haunted-c2', 'haunted-server', 'no-access', 'sandy-hook-river', 'photo-clue', 'memory-puzzle', 'Phenominal-Photo', 'what-flag', 'the-gates-are-closed', 'strange-sightings', 'Future Plans', ""Loab's House of Horrors Vol.I"", 'Well-Met', 'two-frames-one-champ', 'the-shore-pkwy-mystery', 'they-have-returned', 'perfect-nba-fit', 'among-us', 'entangled-server', 'tracking-the-beast', 'encryption-activated', ""devil's-secret-stash"", 'event-code-hunt', 'set-your-intentions-right', 'wont-somebody-think-of-the-children', 'lsass-crackdown', 'the-moth-flies-at-dawn', 'whispers-in-morse', 'paranormal-picture', 'cryptid-hunters', 'my-assm-hurts', 'B00fer', 'Read the Rules*'], 'challenge_category': ['crypto', 'osint', 'web', 'forensics', 'misc', 'forensics', 'steg', 'forensics', 'steg', 'bin', 'bin', 'misc', 'web', 'bin', 'misc', 'misc', 'osint', 'osint', 'osint', 'osint', 'web', 'crypto', 'crypto', 'steg', 'forensics', 'steg', 'forensics', 'forensics', 'crypto', 'steg', 'web', 'web', 'bin', 'bin', 'r00lz'], 'challenge_points': ['741', '708', '745', '732', '736', '750', '967', '729', '152', '539', '50', '710', '748', '592', '50', '136', '738', '472', '300', '50', '899', '949', '456', '50', '495', '50', '554', '385', '50', '50', '50', '50', '313', '115', '1'], 'solve_time': ['2024-10-27T15:54:37.558041Z', '2024-10-27T11:47:36.444730Z', '2024-10-27T11:27:08.556705Z', '2024-10-27T11:10:28.167146Z', '2024-10-27T08:47:50.415956Z', '2024-10-27T08:24:11.404333Z', '2024-10-27T07:14:02.445480Z', '2024-10-27T05:26:19.674626Z', '2024-10-27T04:58:37.322411Z', '2024-10-27T03:32:02.182945Z', '2024-10-27T03:14:17.001903Z', '2024-10-26T20:26:29.251881Z', '2024-10-26T18:53:03.282682Z', '2024-10-26T18:32:38.179873Z', '2024-10-26T16:47:56.901815Z', '2024-10-26T14:42:50.180138Z', '2024-10-26T12:27:25.532322Z', '2024-10-26T11:07:23.679353Z', '2024-10-26T10:30:09.138132Z', '2024-10-26T10:26:17.347737Z', '2024-10-26T08:09:40.313592Z', '2024-10-26T07:45:23.462313Z', '2024-10-26T07:38:54.426246Z', '2024-10-26T06:17:09.962432Z', '2024-10-26T06:00:04.366418Z', '2024-10-26T05:58:06.627433Z', '2024-10-26T05:55:19.576717Z', '2024-10-26T05:37:32.246127Z', '2024-10-26T05:27:02.558903Z', '2024-10-26T05:23:24.485616Z', '2024-10-26T05:21:56.190161Z', '2024-10-26T05:21:48.241130Z', '2024-10-26T05:21:31.707982Z', '2024-10-26T05:21:25.141237Z', '2024-10-26T05:21:08.230029Z']}"
5,14861,indus,"{'challenge_name': ['feedback', ""house-of-ch'en"", 'cryptid-chats', 'no-access', 'strange-sightings', 'memory-puzzle', 'what-flag', 'Phenominal-Photo', 'the-gates-are-closed', 'the-shore-pkwy-mystery', 'it-was-never-that-easy', 'they-have-returned', 'entangled-server', 'perfect-nba-fit', 'lsass-crackdown', 'the-true-bloop', 'wont-somebody-think-of-the-children', 'encryption-activated', ""Loab's House of Horrors Vol.I"", 'among-us', 'my-assm-hurts', 'haunted-c2', 'Well-Met', 'two-frames-one-champ', 'event-code-hunt', 'haunted-server', 'tracking-the-beast', 'photo-clue', 'B00fer', 'paranormal-picture', ""devil's-secret-stash"", 'set-your-intentions-right', 'whispers-in-morse', 'the-moth-flies-at-dawn', 'cryptid-hunters', 'Read the Rules*'], 'challenge_category': ['r00lz', 'crypto', 'osint', 'misc', 'misc', 'forensics', 'bin', 'steg', 'bin', 'osint', 'misc', 'osint', 'web', 'osint', 'forensics', 'misc', 'forensics', 'crypto', 'bin', 'osint', 'bin', 'web', 'misc', 'misc', 'forensics', 'forensics', 'crypto', 'steg', 'bin', 'web', 'steg', 'steg', 'steg', 'crypto', 'web', 'r00lz'], 'challenge_points': ['50', '741', '708', '736', '710', '729', '539', '152', '50', '738', '741', '472', '899', '300', '385', '456', '554', '456', '592', '50', '313', '745', '50', '136', '495', '732', '949', '967', '115', '50', '50', '50', '50', '50', '50', '1'], 'solve_time': ['2024-10-27T20:10:55.922338Z', '2024-10-27T20:02:01.828516Z', '2024-10-27T17:50:41.075885Z', '2024-10-27T16:20:02.515058Z', '2024-10-27T12:41:23.757608Z', '2024-10-27T09:39:45.380544Z', '2024-10-27T05:56:17.275306Z', '2024-10-27T05:23:34.957787Z', '2024-10-27T04:29:26.443461Z', '2024-10-26T20:34:28.199752Z', '2024-10-26T20:30:30.292983Z', '2024-10-26T17:39:37.837057Z', '2024-10-26T16:23:22.502493Z', '2024-10-26T14:47:32.014793Z', '2024-10-26T14:40:30.140578Z', '2024-10-26T14:38:47.314835Z', '2024-10-26T14:05:25.290165Z', '2024-10-26T13:30:31.662587Z', '2024-10-26T12:16:21.996274Z', '2024-10-26T11:52:27.311829Z', '2024-10-26T11:20:13.231540Z', '2024-10-26T09:33:35.853616Z', '2024-10-26T08:56:23.799467Z', '2024-10-26T08:54:58.118283Z', '2024-10-26T08:53:21.473496Z', '2024-10-26T08:40:07.719324Z', '2024-10-26T07:42:08.140213Z', '2024-10-26T07:31:15.734483Z', '2024-10-26T06:56:42.233597Z', '2024-10-26T06:44:48.957428Z', '2024-10-26T06:28:17.395385Z', '2024-10-26T06:02:17.206194Z', '2024-10-26T05:45:24.625484Z', '2024-10-26T00:13:17.755118Z', '2024-10-25T23:12:53.811908Z', '2024-10-25T23:07:37.337566Z']}"
6,14861,ProblemsOnly,"{'challenge_name': ['haunted-c2', 'feedback', 'haunted-server', 'no-access', 'memory-puzzle', 'it-was-never-that-easy', 'cryptid-chats', 'lsass-crackdown', 'Phenominal-Photo', 'what-flag', 'the-gates-are-closed', 'wont-somebody-think-of-the-children', ""house-of-ch'en"", 'they-have-returned', ""devil's-secret-stash"", 'photo-clue', 'event-code-hunt', ""Loab's House of Horrors Vol.I"", 'perfect-nba-fit', 'encryption-activated', 'my-assm-hurts', 'the-true-bloop', 'tracking-the-beast', 'entangled-server', 'strange-sightings', 'the-shore-pkwy-mystery', 'B00fer', 'two-frames-one-champ', 'Well-Met', 'the-moth-flies-at-dawn', 'cryptid-hunters', 'whispers-in-morse', 'set-your-intentions-right', 'paranormal-picture', 'among-us', 'Read the Rules*'], 'challenge_category': ['web', 'r00lz', 'forensics', 'misc', 'forensics', 'misc', 'osint', 'forensics', 'steg', 'bin', 'bin', 'forensics', 'crypto', 'osint', 'steg', 'steg', 'forensics', 'bin', 'osint', 'crypto', 'bin', 'misc', 'crypto', 'web', 'misc', 'osint', 'bin', 'misc', 'misc', 'crypto', 'web', 'steg', 'steg', 'web', 'osint', 'r00lz'], 'challenge_points': ['745', '50', '732', '736', '729', '741', '708', '385', '152', '539', '50', '554', '741', '472', '50', '967', '495', '592', '300', '456', '313', '456', '949', '899', '710', '738', '115', '136', '50', '50', '50', '50', '50', '50', '50', '1'], 'solve_time': ['2024-10-27T20:17:38.686672Z', '2024-10-27T20:15:59.922361Z', '2024-10-27T19:46:21.132322Z', '2024-10-27T16:59:57.303306Z', '2024-10-27T02:59:13.308803Z', '2024-10-27T01:56:49.186437Z', '2024-10-27T01:24:21.423049Z', '2024-10-27T01:04:22.602631Z', '2024-10-27T00:15:34.238191Z', '2024-10-26T23:58:57.220168Z', '2024-10-26T23:36:52.583582Z', '2024-10-26T23:25:20.109117Z', '2024-10-26T23:21:13.503100Z', '2024-10-26T22:16:54.261541Z', '2024-10-26T22:09:30.404154Z', '2024-10-26T21:57:42.863403Z', '2024-10-26T20:59:07.665384Z', '2024-10-26T20:32:32.116333Z', '2024-10-26T19:27:51.092989Z', '2024-10-26T19:16:17.850712Z', '2024-10-26T19:16:14.803008Z', '2024-10-26T19:05:59.963504Z', '2024-10-26T18:33:37.118712Z', '2024-10-26T17:49:39.468805Z', '2024-10-26T17:38:35.668753Z', '2024-10-26T16:35:58.681402Z', '2024-10-26T15:50:52.727144Z', '2024-10-26T15:26:22.107045Z', '2024-10-26T15:03:37.660640Z', '2024-10-26T14:55:22.590862Z', '2024-10-26T14:29:53.487576Z', '2024-10-26T14:21:51.105184Z', '2024-10-26T14:17:03.861833Z', '2024-10-26T14:14:48.174155Z', '2024-10-26T14:08:22.954008Z', '2024-10-26T14:01:55.334512Z']}"
7,14123,0xfun,"{'challenge_name': ['feedback', 'cryptid-chats', 'memory-puzzle', 'what-flag', 'no-access', 'Phenominal-Photo', 'the-gates-are-closed', ""house-of-ch'en"", 'they-have-returned', 'tracking-the-beast', ""Loab's House of Horrors Vol.I"", 'strange-sightings', 'two-frames-one-champ', 'haunted-c2', 'the-true-bloop', 'lsass-crackdown', 'photo-clue', 'it-was-never-that-easy', 'haunted-server', 'event-code-hunt', 'entangled-server', 'wont-somebody-think-of-the-children', ""devil's-secret-stash"", 'perfect-nba-fit', 'my-assm-hurts', 'encryption-activated', 'B00fer', 'the-moth-flies-at-dawn', 'cryptid-hunters', 'paranormal-picture', 'among-us', 'set-your-intentions-right', 'whispers-in-morse', 'Well-Met', 'Read the Rules*'], 'challenge_category': ['r00lz', 'osint', 'forensics', 'bin', 'misc', 'steg', 'bin', 'crypto', 'osint', 'crypto', 'bin', 'misc', 'misc', 'web', 'misc', 'forensics', 'steg', 'misc', 'forensics', 'forensics', 'web', 'forensics', 'steg', 'osint', 'bin', 'crypto', 'bin', 'crypto', 'web', 'web', 'osint', 'steg', 'steg', 'misc', 'r00lz'], 'challenge_points': ['50', '708', '729', '539', '736', '152', '50', '741', '472', '949', '592', '710', '136', '745', '456', '385', '967', '741', '732', '495', '899', '554', '50', '300', '313', '456', '115', '50', '50', '50', '50', '50', '50', '50', '1'], 'solve_time': ['2024-10-27T20:08:58.630632Z', '2024-10-27T11:02:14.521362Z', '2024-10-27T01:46:04.613686Z', '2024-10-27T01:17:21.602610Z', '2024-10-27T00:33:44.515078Z', '2024-10-26T23:45:24.142900Z', '2024-10-26T23:33:33.142797Z', '2024-10-26T22:35:26.793760Z', '2024-10-26T20:49:02.290052Z', '2024-10-26T19:50:20.187078Z', '2024-10-26T18:58:13.346600Z', '2024-10-26T18:50:54.374099Z', '2024-10-26T18:49:48.640997Z', '2024-10-26T18:48:09.390137Z', '2024-10-26T13:38:03.531278Z', '2024-10-26T10:32:05.053940Z', '2024-10-26T09:28:12.062134Z', '2024-10-26T09:12:45.259084Z', '2024-10-26T06:55:49.428442Z', '2024-10-26T02:38:15.704634Z', '2024-10-26T02:00:04.730159Z', '2024-10-26T00:39:28.362547Z', '2024-10-26T00:10:33.571302Z', '2024-10-26T00:01:55.608790Z', '2024-10-25T23:58:36.295915Z', '2024-10-25T23:52:54.350282Z', '2024-10-25T23:48:56.376076Z', '2024-10-25T23:35:01.208796Z', '2024-10-25T23:32:14.617819Z', '2024-10-25T23:26:38.661285Z', '2024-10-25T23:24:35.575853Z', '2024-10-25T23:23:36.607313Z', '2024-10-25T23:17:28.400052Z', '2024-10-25T23:17:04.483266Z', '2024-10-25T23:00:08.939473Z']}"
8,14123,MindCrafters,"{'challenge_name': ['feedback', 'memory-puzzle', 'cryptid-chats', 'what-flag', 'no-access', 'Phenominal-Photo', 'the-gates-are-closed', ""house-of-ch'en"", 'the-true-bloop', 'tracking-the-beast', 'they-have-returned', 'strange-sightings', 'lsass-crackdown', 'haunted-c2', 'haunted-server', ""Loab's House of Horrors Vol.I"", 'photo-clue', 'event-code-hunt', 'two-frames-one-champ', 'it-was-never-that-easy', 'wont-somebody-think-of-the-children', 'entangled-server', 'perfect-nba-fit', 'Well-Met', 'set-your-intentions-right', 'the-moth-flies-at-dawn', 'encryption-activated', 'my-assm-hurts', 'cryptid-hunters', 'whispers-in-morse', 'B00fer', 'paranormal-picture', 'among-us', ""devil's-secret-stash"", 'Read the Rules*'], 'challenge_category': ['r00lz', 'forensics', 'osint', 'bin', 'misc', 'steg', 'bin', 'crypto', 'misc', 'crypto', 'osint', 'misc', 'forensics', 'web', 'forensics', 'bin', 'steg', 'forensics', 'misc', 'misc', 'forensics', 'web', 'osint', 'misc', 'steg', 'crypto', 'crypto', 'bin', 'web', 'steg', 'bin', 'web', 'osint', 'steg', 'r00lz'], 'challenge_points': ['50', '729', '708', '539', '736', '152', '50', '741', '456', '949', '472', '710', '385', '745', '732', '592', '967', '495', '136', '741', '554', '899', '300', '50', '50', '50', '456', '313', '50', '50', '115', '50', '50', '50', '1'], 'solve_time': ['2024-10-27T20:19:44.856123Z', '2024-10-27T08:39:43.263669Z', '2024-10-27T07:18:07.353734Z', '2024-10-27T06:10:36.463736Z', '2024-10-27T04:51:56.699683Z', '2024-10-26T23:45:55.923565Z', '2024-10-26T23:33:53.022298Z', '2024-10-26T20:50:52.967024Z', '2024-10-26T20:12:16.308364Z', '2024-10-26T19:31:27.701238Z', '2024-10-26T16:11:16.349449Z', '2024-10-26T14:13:38.336732Z', '2024-10-26T13:06:30.242869Z', '2024-10-26T12:52:43.232803Z', '2024-10-26T10:55:38.451952Z', '2024-10-26T08:32:22.843881Z', '2024-10-26T07:20:01.589758Z', '2024-10-26T06:34:47.617330Z', '2024-10-26T06:17:38.752664Z', '2024-10-26T05:43:24.607439Z', '2024-10-26T04:16:51.674108Z', '2024-10-26T01:04:33.356624Z', '2024-10-26T01:02:25.992924Z', '2024-10-26T00:39:45.910329Z', '2024-10-26T00:24:23.414275Z', '2024-10-26T00:23:25.790551Z', '2024-10-25T23:48:36.404320Z', '2024-10-25T23:30:25.376730Z', '2024-10-25T23:21:59.760204Z', '2024-10-25T23:20:55.771242Z', '2024-10-25T23:20:38.788373Z', '2024-10-25T23:15:32.972288Z', '2024-10-25T23:08:10.280606Z', '2024-10-25T23:07:16.471200Z', '2024-10-25T23:00:09.983227Z']}"
