name,points,challenge
Fashi Fan Syndicate,2455,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'trunc', 'Skip Skip Skip 1', 'Skip Skip Skip 2', 'Cipher Brothers', 'Gotcha-Go'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'crypto', 'rev', 'rev', 'crypto', 'pwn'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '203', '226', '378', '244', '240']}"
MN7,2319,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'trunc', 'Cipher Brothers', 'Secure Bike', 'Fault Tolerance'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'crypto', 'crypto', 'crypto', 'misc'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '203', '244', '347', '361']}"
UofTCTF,2215,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'trunc', 'Skip Skip Skip 1', 'Skip Skip Skip 2', 'Cipher Brothers'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'crypto', 'rev', 'rev', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '203', '226', '378', '244']}"
TSG,2009,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'Cipher Brothers', 'Gotcha-Go', 'Fault Tolerance'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'crypto', 'pwn', 'misc'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '244', '240', '361']}"
Cybertroll,1954,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'trunc', 'Gotcha-Go', 'Secure Bike'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'crypto', 'pwn', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '203', '240', '347']}"
jarujaru,1940,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'trunc', 'Skip Skip Skip 1', 'Secure Bike'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'crypto', 'rev', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '203', '226', '347']}"
full_weak_engineer,1909,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'Skip Skip Skip 1', 'Gotcha-Go', 'canvasbox'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'rev', 'pwn', 'web'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '226', '240', '279']}"
Ripe Rice,1851,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'trunc', 'Cipher Brothers', 'Gotcha-Go'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'crypto', 'crypto', 'pwn'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '203', '244', '240']}"
full_weak_student,1833,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'trunc', 'Skip Skip Skip 1', 'Gotcha-Go'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'crypto', 'rev', 'pwn'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '203', '226', '240']}"
TeamN,1790,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'MSD', 'trunc', 'Cipher Brothers', 'Fault Tolerance'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'crypto', 'crypto', 'crypto', 'misc'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '148', '203', '244', '361']}"
