name,points,challenge
SI'lvain,3898,"{'challenge_name': ['GoPwn', 'Intrusion at THCity Hospital !', ""Mammoth's Personnal Slot Machine"", 'ShadowLink', ""Gunnar's Vacation - Picture 6"", 'Constructi0nzone (1/2)', ""Gunnar's Vacation - Picture 5"", ""Foreign Interference ? : XSS's real origin"", ""Gunnar's Vacation - Picture 4"", ""Foreign Interference ? : The quality's so bad I can't hear anything"", 'QR-Roll', 'Foreign Interference ? : Are they hidding something ?', 'The Tortoise and the SUID', 'Operation Shadow Leak pt. 3', 'Operation Shadow Leak pt. 2', 'Operation Shadow Leak pt. 1', 'One Click (2/4)', 'NeoPrivesc', 'One Click (1/4)', ""Gunnar's Vacation - Picture 3"", ""Gunnar's Vacation - Picture 2"", ""Gunnar's Vacation - Picture 1"", 'OTPas_ouf', 'Points for hints'], 'challenge_category': ['Pwn', 'OSINT', 'Cryptography', 'Cryptography', 'OSINT', 'Web', 'OSINT', 'Steganography', 'OSINT', 'Steganography', 'Misc', 'Steganography', 'Misc', 'Forensic', 'Forensic', 'Forensic', 'Forensic', 'Misc', 'Forensic', 'OSINT', 'OSINT', 'OSINT', 'Cryptography', 'Welcome'], 'challenge_points': ['68', '241', '50', '500', '136', '50', '86', '185', '50', '428', '67', '183', '50', '500', '500', '379', '50', '50', '50', '50', '50', '50', '50', '100'], 'solve_time': ['2025-04-12T15:25:37.836958Z', '2025-04-12T15:04:28.871905Z', '2025-04-12T14:47:18.279140Z', '2025-04-12T13:31:11.413889Z', '2025-04-12T13:11:50.464511Z', '2025-04-12T12:28:10.537789Z', '2025-04-12T12:13:52.691829Z', '2025-04-12T11:26:22.359309Z', '2025-04-12T11:07:25.814739Z', '2025-04-12T11:04:42.630983Z', '2025-04-12T10:49:37.771741Z', '2025-04-12T10:38:05.562654Z', '2025-04-12T10:26:51.621198Z', '2025-04-12T10:11:33.819247Z', '2025-04-12T10:10:02.300226Z', '2025-04-12T10:09:35.987642Z', '2025-04-12T09:52:52.874364Z', '2025-04-12T09:25:13.401819Z', '2025-04-12T09:11:19.792609Z', '2025-04-12T08:59:02.707024Z', '2025-04-12T08:48:36.314548Z', '2025-04-12T08:41:16.267630Z', '2025-04-12T08:10:31.392958Z', '2025-04-12T08:06:53.922933Z']}"
Scuderia EPITA,3517,"{'challenge_name': ['Vacation hideout', 'Is this secure?', 'A strange man…', 'Constructi0nzone (2/2)', ""Gunnar's Vacation - Picture 6"", 'Constructi0nzone (1/2)', ""Gunnar's Vacation - Picture 5"", ""Foreign Interference ? : XSS's real origin"", 'Foreign Interference ? : Are they hidding something ?', ""Mammoth's Personnal Slot Machine"", ""Gunnar's Vacation - Picture 4"", 'NeoPrivesc', ""Foreign Interference ? : The quality's so bad I can't hear anything"", 'OTPas_ouf', 'GoPwn', 'One Click (2/4)', 'One Click (1/4)', 'Intrusion at THCity Hospital !', 'The Tortoise and the SUID', ""Gunnar's Vacation - Picture 3"", ""Gunnar's Vacation - Picture 2"", ""Gunnar's Vacation - Picture 1"", 'Points for hints'], 'challenge_category': ['OSINT', 'OSINT', 'OSINT', 'Web', 'OSINT', 'Web', 'OSINT', 'Steganography', 'Steganography', 'Cryptography', 'OSINT', 'Misc', 'Steganography', 'Cryptography', 'Pwn', 'Forensic', 'Forensic', 'OSINT', 'Misc', 'OSINT', 'OSINT', 'OSINT', 'Welcome'], 'challenge_points': ['489', '460', '436', '379', '136', '50', '86', '185', '183', '50', '50', '50', '428', '50', '68', '50', '50', '241', '50', '50', '50', '50', '100'], 'solve_time': ['2025-04-12T17:29:58.075566Z', '2025-04-12T15:42:43.463830Z', '2025-04-12T15:28:56.512668Z', '2025-04-12T14:29:08.998633Z', '2025-04-12T13:11:16.573882Z', '2025-04-12T12:51:24.206993Z', '2025-04-12T12:18:40.203161Z', '2025-04-12T12:12:49.032669Z', '2025-04-12T12:04:10.207360Z', '2025-04-12T11:52:26.489266Z', '2025-04-12T11:35:26.777329Z', '2025-04-12T11:27:52.757293Z', '2025-04-12T11:23:10.211592Z', '2025-04-12T11:17:16.837015Z', '2025-04-12T09:58:08.658230Z', '2025-04-12T09:45:09.079211Z', '2025-04-12T09:35:10.879469Z', '2025-04-12T08:47:30.284076Z', '2025-04-12T08:37:32.397701Z', '2025-04-12T08:30:57.734331Z', '2025-04-12T08:21:50.710871Z', '2025-04-12T08:09:14.774059Z', '2025-04-12T08:06:10.387930Z']}"
flame,3432,"{'challenge_name': [""ZigZAuth'g"", 'Constructi0nzone (2/2)', 'Constructi0nzone (1/2)', 'The Tortoise and the SUID', 'Black Market (2/2)', ""Gunnar's Vacation - Picture 6"", 'Black Market (1/2)', ""Gunnar's Vacation - Picture 4"", 'GoPwn', ""Gunnar's Vacation - Picture 2"", ""Gunnar's Vacation - Picture 1"", 'Foreign Interference ? : Are they hidding something ?', 'XSStorage (2/3)', 'XSStorage (1/3)', ""Mammoth's Personnal Slot Machine"", 'OTPas_ouf', 'Points for hints'], 'challenge_category': ['Reverse', 'Web', 'Web', 'Misc', 'Pwn', 'OSINT', 'Pwn', 'OSINT', 'Pwn', 'OSINT', 'OSINT', 'Steganography', 'Pwn', 'Pwn', 'Cryptography', 'Cryptography', 'Welcome'], 'challenge_points': ['482', '379', '50', '50', '479', '136', '465', '50', '68', '50', '50', '183', '436', '359', '50', '50', '100'], 'solve_time': ['2025-04-13T00:37:18.484142Z', '2025-04-12T22:35:19.630156Z', '2025-04-12T21:48:42.993387Z', '2025-04-12T21:43:43.871303Z', '2025-04-12T19:24:53.049549Z', '2025-04-12T19:10:07.435016Z', '2025-04-12T19:02:05.703157Z', '2025-04-12T18:45:34.787612Z', '2025-04-12T18:24:20.579163Z', '2025-04-12T18:19:32.284708Z', '2025-04-12T18:19:25.203890Z', '2025-04-12T17:40:22.843125Z', '2025-04-12T17:19:10.544001Z', '2025-04-12T17:12:04.560669Z', '2025-04-12T17:11:09.254357Z', '2025-04-12T17:10:37.817367Z', '2025-04-12T17:10:24.935521Z']}"
Toto,3409,"{'challenge_name': ['Operation Shadow Leak pt. 1', ""Foreign Interference ? : XSS's real origin"", ""Foreign Interference ? : The quality's so bad I can't hear anything"", 'Foreign Interference ? : Are they hidding something ?', 'One Click (2/4)', 'Roses Crypto Game', 'Scattered socials', 'The Tortoise and the SUID', 'GoPwn', ""Mammoth's Personnal Slot Machine"", 'OTPas_ouf', 'One Click (1/4)', 'Constructi0nzone (2/2)', 'Constructi0nzone (1/2)', ""Gunnar's Vacation - Picture 6"", 'NeoPrivesc', ""Gunnar's Vacation - Picture 4"", ""Gunnar's Vacation - Picture 5"", ""Gunnar's Vacation - Picture 3"", ""Gunnar's Vacation - Picture 2"", ""Gunnar's Vacation - Picture 1"", 'Points for hints'], 'challenge_category': ['Forensic', 'Steganography', 'Steganography', 'Steganography', 'Forensic', 'Misc', 'Steganography', 'Misc', 'Pwn', 'Cryptography', 'Cryptography', 'Forensic', 'Web', 'Web', 'OSINT', 'Misc', 'OSINT', 'OSINT', 'OSINT', 'OSINT', 'OSINT', 'Welcome'], 'challenge_points': ['379', '185', '428', '183', '50', '494', '496', '50', '68', '50', '50', '50', '379', '50', '136', '50', '50', '86', '50', '50', '50', '100'], 'solve_time': ['2025-04-13T05:33:07.286064Z', '2025-04-13T04:42:11.163756Z', '2025-04-13T04:38:55.391283Z', '2025-04-13T04:14:52.437540Z', '2025-04-13T02:41:50.158310Z', '2025-04-13T00:49:32.345243Z', '2025-04-12T22:31:40.175804Z', '2025-04-12T22:21:48.818710Z', '2025-04-12T21:48:06.936437Z', '2025-04-12T21:36:33.327021Z', '2025-04-12T20:38:45.784266Z', '2025-04-12T19:16:04.153867Z', '2025-04-12T18:01:30.160661Z', '2025-04-12T17:21:49.693513Z', '2025-04-12T17:00:45.426390Z', '2025-04-12T17:00:36.630505Z', '2025-04-12T15:39:59.230377Z', '2025-04-12T15:38:04.482411Z', '2025-04-12T15:32:03.984019Z', '2025-04-12T15:24:32.360463Z', '2025-04-12T14:58:36.649022Z', '2025-04-12T13:49:14.512504Z']}"
I Don't Know,3235,"{'challenge_name': ['One Click (1/4)', ""Mammoth's Personnal Slot Machine"", 'QR-Roll', 'XSStorage (2/3)', ""Gunnar's Vacation - Picture 6"", ""Foreign Interference ? : XSS's real origin"", 'Scattered socials', ""Foreign Interference ? : The quality's so bad I can't hear anything"", ""Gunnar's Vacation - Picture 5"", 'XSStorage (1/3)', 'Constructi0nzone (1/2)', ""Gunnar's Vacation - Picture 4"", 'The Tortoise and the SUID', 'GoPwn', ""Gunnar's Vacation - Picture 3"", 'NeoPrivesc', 'Intrusion at THCity Hospital !', ""Gunnar's Vacation - Picture 2"", 'Foreign Interference ? : Are they hidding something ?', 'OTPas_ouf', ""Gunnar's Vacation - Picture 1"", 'Points for hints'], 'challenge_category': ['Forensic', 'Cryptography', 'Misc', 'Pwn', 'OSINT', 'Steganography', 'Steganography', 'Steganography', 'OSINT', 'Pwn', 'Web', 'OSINT', 'Misc', 'Pwn', 'OSINT', 'Misc', 'OSINT', 'OSINT', 'Steganography', 'Cryptography', 'OSINT', 'Welcome'], 'challenge_points': ['50', '50', '67', '436', '136', '185', '496', '428', '86', '359', '50', '50', '50', '68', '50', '50', '241', '50', '183', '50', '50', '100'], 'solve_time': ['2025-04-13T02:45:16.630940Z', '2025-04-12T20:47:12.871643Z', '2025-04-12T17:15:42.952863Z', '2025-04-12T15:47:29.572005Z', '2025-04-12T15:41:51.078161Z', '2025-04-12T15:37:47.079678Z', '2025-04-12T15:01:22.579616Z', '2025-04-12T14:30:10.115732Z', '2025-04-12T14:17:26.742037Z', '2025-04-12T13:22:26.479539Z', '2025-04-12T13:14:09.971433Z', '2025-04-12T12:38:49.846120Z', '2025-04-12T11:39:50.582298Z', '2025-04-12T11:33:39.758461Z', '2025-04-12T11:07:05.472462Z', '2025-04-12T10:54:46.343995Z', '2025-04-12T10:45:40.823052Z', '2025-04-12T09:40:26.190798Z', '2025-04-12T09:33:49.305634Z', '2025-04-12T08:55:55.629537Z', '2025-04-12T08:38:23.060723Z', '2025-04-12T08:05:29.290495Z']}"
Ynov Cyber Crew,3182,"{'challenge_name': [""Gunnar's Vacation - Picture 6"", 'Operation Shadow Leak pt. 2', 'Constructi0nzone (1/2)', 'ShadowLink', 'GoPwn', ""Gunnar's Vacation - Picture 5"", ""Gunnar's Vacation - Picture 4"", ""Mammoth's Personnal Slot Machine"", 'Operation Shadow Leak pt. 1', 'QR-Roll', 'One Click (2/4)', ""Gunnar's Vacation - Picture 3"", 'NeoPrivesc', ""Gunnar's Vacation - Picture 2"", ""Gunnar's Vacation - Picture 1"", ""Foreign Interference ? : XSS's real origin"", ""Foreign Interference ? : The quality's so bad I can't hear anything"", 'OTPas_ouf', 'The Tortoise and the SUID', 'Foreign Interference ? : Are they hidding something ?', 'One Click (1/4)', 'Points for hints'], 'challenge_category': ['OSINT', 'Forensic', 'Web', 'Cryptography', 'Pwn', 'OSINT', 'OSINT', 'Cryptography', 'Forensic', 'Misc', 'Forensic', 'OSINT', 'Misc', 'OSINT', 'OSINT', 'Steganography', 'Steganography', 'Cryptography', 'Misc', 'Steganography', 'Forensic', 'Welcome'], 'challenge_points': ['136', '500', '50', '500', '68', '86', '50', '50', '379', '67', '50', '50', '50', '50', '50', '185', '428', '50', '50', '183', '50', '100'], 'solve_time': ['2025-04-12T15:06:03.362598Z', '2025-04-12T14:08:41.966355Z', '2025-04-12T13:39:11.279607Z', '2025-04-12T13:05:34.859643Z', '2025-04-12T12:38:07.406229Z', '2025-04-12T12:07:46.560814Z', '2025-04-12T10:50:11.652027Z', '2025-04-12T10:40:39.154677Z', '2025-04-12T10:26:26.763175Z', '2025-04-12T10:08:53.788655Z', '2025-04-12T09:13:35.442736Z', '2025-04-12T08:51:10.168857Z', '2025-04-12T08:39:52.879553Z', '2025-04-12T08:37:03.539874Z', '2025-04-12T08:33:15.923079Z', '2025-04-12T08:26:07.740316Z', '2025-04-12T08:25:34.276663Z', '2025-04-12T08:18:11.130347Z', '2025-04-12T08:17:37.397655Z', '2025-04-12T08:12:52.672486Z', '2025-04-12T08:12:52.166824Z', '2025-04-12T08:05:29.544668Z']}"
BreizhStorm,2819,"{'challenge_name': ['One Click (2/4)', 'One Click (1/4)', ""Mammoth's Personnal Slot Machine"", 'Constructi0nzone (1/2)', 'XSStorage (2/3)', 'Intrusion at THCity Hospital !', ""Foreign Interference ? : XSS's real origin"", ""Foreign Interference ? : The quality's so bad I can't hear anything"", ""Gunnar's Vacation - Picture 6"", 'GoPwn', 'The Tortoise and the SUID', ""Gunnar's Vacation - Picture 5"", 'XSStorage (1/3)', 'Foreign Interference ? : Are they hidding something ?', ""Gunnar's Vacation - Picture 4"", 'OTPas_ouf', 'NeoPrivesc', ""Gunnar's Vacation - Picture 3"", ""Gunnar's Vacation - Picture 2"", ""Gunnar's Vacation - Picture 1"", 'QR-Roll', 'Points for hints'], 'challenge_category': ['Forensic', 'Forensic', 'Cryptography', 'Web', 'Pwn', 'OSINT', 'Steganography', 'Steganography', 'OSINT', 'Pwn', 'Misc', 'OSINT', 'Pwn', 'Steganography', 'OSINT', 'Cryptography', 'Misc', 'OSINT', 'OSINT', 'OSINT', 'Misc', 'Welcome'], 'challenge_points': ['50', '50', '50', '50', '436', '241', '185', '428', '136', '68', '50', '86', '359', '183', '50', '50', '50', '50', '50', '50', '67', '100'], 'solve_time': ['2025-04-12T16:00:02.632610Z', '2025-04-12T15:57:05.199131Z', '2025-04-12T15:46:46.098965Z', '2025-04-12T15:10:05.123234Z', '2025-04-12T14:44:07.775355Z', '2025-04-12T14:33:50.995691Z', '2025-04-12T14:03:25.372898Z', '2025-04-12T14:03:07.367856Z', '2025-04-12T13:30:31.287030Z', '2025-04-12T13:22:58.898572Z', '2025-04-12T12:34:08.715487Z', '2025-04-12T12:07:26.772299Z', '2025-04-12T11:28:39.034234Z', '2025-04-12T11:07:18.677610Z', '2025-04-12T10:47:08.296914Z', '2025-04-12T10:28:35.419454Z', '2025-04-12T09:25:11.451792Z', '2025-04-12T09:08:10.802846Z', '2025-04-12T08:57:08.375874Z', '2025-04-12T08:48:01.987392Z', '2025-04-12T08:37:55.956917Z', '2025-04-12T08:06:04.293378Z']}"
r00ster,2807,"{'challenge_name': ['NeoPrivesc', 'Black Market (2/2)', 'One Click (2/4)', 'Constructi0nzone (1/2)', 'One Click (1/4)', 'PAC-diversifier-zero', ""Gunnar's Vacation - Picture 2"", ""Gunnar's Vacation - Picture 1"", 'OTPas_ouf', ""Mammoth's Personnal Slot Machine"", 'XSStorage (2/3)', 'GoPwn', 'XSStorage (1/3)', 'Black Market (1/2)', 'Points for hints'], 'challenge_category': ['Misc', 'Pwn', 'Forensic', 'Web', 'Forensic', 'Pwn', 'OSINT', 'OSINT', 'Cryptography', 'Cryptography', 'Pwn', 'Pwn', 'Pwn', 'Pwn', 'Welcome'], 'challenge_points': ['50', '479', '50', '50', '50', '500', '50', '50', '50', '50', '436', '68', '359', '465', '100'], 'solve_time': ['2025-04-12T15:13:42.256377Z', '2025-04-12T14:46:45.310980Z', '2025-04-12T14:18:51.535532Z', '2025-04-12T14:14:43.219910Z', '2025-04-12T14:12:45.164074Z', '2025-04-12T13:37:31.376799Z', '2025-04-12T12:46:48.222411Z', '2025-04-12T12:32:06.619016Z', '2025-04-12T12:21:47.043620Z', '2025-04-12T12:21:14.394917Z', '2025-04-12T11:46:07.438594Z', '2025-04-12T10:41:21.347683Z', '2025-04-12T10:40:57.948373Z', '2025-04-12T10:32:07.571694Z', '2025-04-12T08:12:04.742450Z']}"
kiaB kataB,2804,"{'challenge_name': ['XSStorage (1/3)', 'Constructi0nzone (2/2)', ""Foreign Interference ? : XSS's real origin"", ""Foreign Interference ? : The quality's so bad I can't hear anything"", 'Operation Shadow Leak pt. 1', ""Gunnar's Vacation - Picture 6"", ""Gunnar's Vacation - Picture 5"", 'Intrusion at THCity Hospital !', 'Foreign Interference ? : Are they hidding something ?', 'NeoPrivesc', 'OTPas_ouf', 'The Tortoise and the SUID', ""Gunnar's Vacation - Picture 4"", 'Constructi0nzone (1/2)', ""Mammoth's Personnal Slot Machine"", 'GoPwn', ""Gunnar's Vacation - Picture 2"", ""Gunnar's Vacation - Picture 1"", 'Points for hints'], 'challenge_category': ['Pwn', 'Web', 'Steganography', 'Steganography', 'Forensic', 'OSINT', 'OSINT', 'OSINT', 'Steganography', 'Misc', 'Cryptography', 'Misc', 'OSINT', 'Web', 'Cryptography', 'Pwn', 'OSINT', 'OSINT', 'Welcome'], 'challenge_points': ['359', '379', '185', '428', '379', '136', '86', '241', '183', '50', '50', '50', '50', '50', '50', '68', '50', '50', '100'], 'solve_time': ['2025-04-13T07:57:49.320227Z', '2025-04-13T01:14:29.777526Z', '2025-04-12T22:43:00.268376Z', '2025-04-12T22:37:26.832685Z', '2025-04-12T21:35:34.327405Z', '2025-04-12T20:17:30.745150Z', '2025-04-12T20:03:47.100199Z', '2025-04-12T19:12:29.368431Z', '2025-04-12T17:03:53.185270Z', '2025-04-12T17:03:12.755700Z', '2025-04-12T17:02:59.791692Z', '2025-04-12T17:02:51.189695Z', '2025-04-12T15:57:59.222263Z', '2025-04-12T15:49:45.918281Z', '2025-04-12T15:34:33.347229Z', '2025-04-12T12:15:11.473202Z', '2025-04-12T09:07:11.278642Z', '2025-04-12T08:29:51.432736Z', '2025-04-12T08:10:15.831337Z']}"
ESGI,2708,"{'challenge_name': [""Mammoth's Personnal Slot Machine"", 'Cardium', ""Gunnar's Vacation - Picture 5"", 'A strange man…', 'Intrusion at THCity Hospital !', ""Gunnar's Vacation - Picture 6"", 'Constructi0nzone (2/2)', 'Constructi0nzone (1/2)', 'XSStorage (1/3)', ""Gunnar's Vacation - Picture 4"", 'GoPwn', 'OTPas_ouf', 'One Click (2/4)', 'One Click (1/4)', 'The Tortoise and the SUID', ""Gunnar's Vacation - Picture 3"", 'NeoPrivesc', ""Gunnar's Vacation - Picture 2"", ""Gunnar's Vacation - Picture 1"", 'Points for hints'], 'challenge_category': ['Cryptography', 'Web', 'OSINT', 'OSINT', 'OSINT', 'OSINT', 'Web', 'Web', 'Pwn', 'OSINT', 'Pwn', 'Cryptography', 'Forensic', 'Forensic', 'Misc', 'OSINT', 'Misc', 'OSINT', 'OSINT', 'Welcome'], 'challenge_points': ['50', '492', '86', '436', '241', '136', '379', '50', '359', '50', '68', '50', '50', '50', '50', '50', '50', '50', '50', '100'], 'solve_time': ['2025-04-13T07:53:45.539785Z', '2025-04-13T07:48:57.648109Z', '2025-04-13T00:42:19.953602Z', '2025-04-12T22:28:19.438204Z', '2025-04-12T14:19:39.809749Z', '2025-04-12T13:34:31.312944Z', '2025-04-12T13:13:57.397941Z', '2025-04-12T12:32:23.714173Z', '2025-04-12T11:41:18.081076Z', '2025-04-12T10:56:11.516784Z', '2025-04-12T09:50:14.985087Z', '2025-04-12T09:13:15.901954Z', '2025-04-12T09:06:49.095962Z', '2025-04-12T08:56:10.274895Z', '2025-04-12T08:54:36.521098Z', '2025-04-12T08:32:35.483121Z', '2025-04-12T08:31:08.023358Z', '2025-04-12T08:25:49.361616Z', '2025-04-12T08:21:12.305822Z', '2025-04-12T08:07:19.334833Z']}"
Les Pires Hat,2639,"{'challenge_name': [""Foreign Interference ? : The quality's so bad I can't hear anything"", 'QR-Roll', 'XSStorage (2/3)', 'Constructi0nzone (1/2)', 'XSStorage (1/3)', 'Black Market (1/2)', 'GoPwn', 'Intrusion at THCity Hospital !', ""Mammoth's Personnal Slot Machine"", 'NeoPrivesc', 'OTPas_ouf', ""Gunnar's Vacation - Picture 3"", 'The Tortoise and the SUID', ""Gunnar's Vacation - Picture 2"", ""Gunnar's Vacation - Picture 1"", 'One Click (2/4)', 'One Click (1/4)', 'Points for hints'], 'challenge_category': ['Steganography', 'Misc', 'Pwn', 'Web', 'Pwn', 'Pwn', 'Pwn', 'OSINT', 'Cryptography', 'Misc', 'Cryptography', 'OSINT', 'Misc', 'OSINT', 'OSINT', 'Forensic', 'Forensic', 'Welcome'], 'challenge_points': ['428', '67', '436', '50', '359', '465', '68', '241', '50', '50', '50', '50', '50', '50', '50', '50', '50', '100'], 'solve_time': ['2025-04-12T14:43:16.870182Z', '2025-04-12T14:01:31.431340Z', '2025-04-12T13:12:58.758565Z', '2025-04-12T12:44:05.830615Z', '2025-04-12T12:13:10.884466Z', '2025-04-12T11:51:49.305917Z', '2025-04-12T10:24:27.621620Z', '2025-04-12T09:57:17.058566Z', '2025-04-12T09:22:47.738231Z', '2025-04-12T09:19:41.732181Z', '2025-04-12T09:07:42.000904Z', '2025-04-12T09:04:41.127031Z', '2025-04-12T09:02:20.402301Z', '2025-04-12T08:55:10.948935Z', '2025-04-12T08:47:43.828538Z', '2025-04-12T08:29:18.159988Z', '2025-04-12T08:23:10.612462Z', '2025-04-12T08:07:59.358392Z']}"
Bl4ckSh33p,2572,"{'challenge_name': ['QR-Roll', 'Foreign Interference ? : Are they hidding something ?', 'Is this secure?', 'A strange man…', 'Constructi0nzone (1/2)', 'GoPwn', 'Intrusion at THCity Hospital !', ""Gunnar's Vacation - Picture 6"", 'OTPas_ouf', ""Gunnar's Vacation - Picture 5"", 'Spill the Dragonblood', ""Gunnar's Vacation - Picture 4"", ""Gunnar's Vacation - Picture 3"", ""Gunnar's Vacation - Picture 2"", ""Gunnar's Vacation - Picture 1"", 'NeoPrivesc', 'The Tortoise and the SUID', 'Points for hints'], 'challenge_category': ['Misc', 'Steganography', 'OSINT', 'OSINT', 'Web', 'Pwn', 'OSINT', 'OSINT', 'Cryptography', 'OSINT', 'Network', 'OSINT', 'OSINT', 'OSINT', 'OSINT', 'Misc', 'Misc', 'Welcome'], 'challenge_points': ['67', '183', '460', '436', '50', '68', '241', '136', '50', '86', '490', '50', '50', '50', '50', '50', '50', '100'], 'solve_time': ['2025-04-12T15:59:35.306420Z', '2025-04-12T15:09:05.173994Z', '2025-04-12T15:01:49.083530Z', '2025-04-12T14:13:25.130297Z', '2025-04-12T13:54:49.162024Z', '2025-04-12T13:41:10.598624Z', '2025-04-12T13:23:04.086116Z', '2025-04-12T12:55:05.080004Z', '2025-04-12T12:16:58.214017Z', '2025-04-12T12:05:18.474029Z', '2025-04-12T11:56:13.631118Z', '2025-04-12T10:53:28.271097Z', '2025-04-12T10:35:44.626338Z', '2025-04-12T10:19:24.146181Z', '2025-04-12T10:12:07.050831Z', '2025-04-12T09:24:24.582716Z', '2025-04-12T08:40:59.926760Z', '2025-04-12T08:18:01.494021Z']}"
Rogue Bytes,2490,"{'challenge_name': ['Foreign Interference ? : Are they hidding something ?', 'OTPas_ouf', ""ZigZAuth'g"", 'The Tortoise and the SUID', 'NeoPrivesc', 'One Click (2/4)', ""Gunnar's Vacation - Picture 4"", 'Constructi0nzone (2/2)', 'One Click (1/4)', 'Constructi0nzone (1/2)', 'Cicadya - Nice pic bro', ""Gunnar's Vacation - Picture 1"", ""Cicadya - Who's the Boss ?"", 'Points for hints'], 'challenge_category': ['Steganography', 'Cryptography', 'Reverse', 'Misc', 'Misc', 'Forensic', 'OSINT', 'Web', 'Forensic', 'Web', 'Web', 'OSINT', 'Web', 'Welcome'], 'challenge_points': ['183', '50', '482', '50', '50', '50', '50', '379', '50', '50', '492', '50', '479', '100'], 'solve_time': ['2025-04-13T07:03:09.968840Z', '2025-04-13T06:31:54.151762Z', '2025-04-13T02:57:30.978362Z', '2025-04-13T00:48:01.081173Z', '2025-04-13T00:44:06.447989Z', '2025-04-12T18:26:07.292534Z', '2025-04-12T14:15:05.633796Z', '2025-04-12T13:55:33.042268Z', '2025-04-12T13:14:14.171265Z', '2025-04-12T12:46:00.983869Z', '2025-04-12T12:37:49.307641Z', '2025-04-12T11:17:53.249850Z', '2025-04-12T11:05:55.939382Z', '2025-04-12T10:14:19.419718Z']}"
Anonymous Animals,2457,"{'challenge_name': ['Cicadya - Nice pic bro', ""Cicadya - Who's the Boss ?"", 'Cardium', ""Gunnar's Vacation - Picture 5"", 'Operation Shadow Leak pt. 1', 'Constructi0nzone (1/2)', 'NeoPrivesc', ""Gunnar's Vacation - Picture 2"", 'The Tortoise and the SUID', ""Gunnar's Vacation - Picture 1"", ""Mammoth's Personnal Slot Machine"", 'OTPas_ouf', 'Foreign Interference ? : Are they hidding something ?', 'Points for hints'], 'challenge_category': ['Web', 'Web', 'Web', 'OSINT', 'Forensic', 'Web', 'Misc', 'OSINT', 'Misc', 'OSINT', 'Cryptography', 'Cryptography', 'Steganography', 'Welcome'], 'challenge_points': ['492', '479', '492', '86', '379', '50', '50', '50', '50', '50', '50', '50', '183', '100'], 'solve_time': ['2025-04-13T01:26:09.220318Z', '2025-04-12T23:30:39.232743Z', '2025-04-12T21:00:23.589354Z', '2025-04-12T17:33:09.223392Z', '2025-04-12T14:59:21.275994Z', '2025-04-12T14:25:57.918483Z', '2025-04-12T14:05:59.932056Z', '2025-04-12T13:20:32.250765Z', '2025-04-12T11:38:22.245666Z', '2025-04-12T11:12:41.142570Z', '2025-04-12T10:52:18.707317Z', '2025-04-12T09:57:27.116389Z', '2025-04-12T09:26:42.199581Z', '2025-04-12T08:07:22.228959Z']}"
holyhexor,2444,"{'challenge_name': ['GoPwn', 'Foreign Interference ? : Are they hidding something ?', 'One Click (2/4)', 'One Click (1/4)', 'Vacation hideout', 'Constructi0nzone (1/2)', 'The Tortoise and the SUID', 'NeoPrivesc', ""Gunnar's Vacation - Picture 6"", ""Gunnar's Vacation - Picture 5"", 'Is this secure?', 'A strange man…', 'Intrusion at THCity Hospital !', ""Mammoth's Personnal Slot Machine"", ""Gunnar's Vacation - Picture 2"", 'OTPas_ouf', 'Points for hints', ""Gunnar's Vacation - Picture 1""], 'challenge_category': ['Pwn', 'Steganography', 'Forensic', 'Forensic', 'OSINT', 'Web', 'Misc', 'Misc', 'OSINT', 'OSINT', 'OSINT', 'OSINT', 'OSINT', 'Cryptography', 'OSINT', 'Cryptography', 'Welcome', 'OSINT'], 'challenge_points': ['68', '183', '50', '50', '489', '50', '50', '50', '136', '86', '460', '436', '241', '50', '50', '50', '100', '50'], 'solve_time': ['2025-04-13T04:52:12.338083Z', '2025-04-13T04:23:31.022977Z', '2025-04-13T03:51:33.720553Z', '2025-04-13T03:43:02.401897Z', '2025-04-13T02:46:14.517930Z', '2025-04-12T18:07:09.858528Z', '2025-04-12T18:03:39.868725Z', '2025-04-12T18:00:37.729841Z', '2025-04-12T17:52:01.000753Z', '2025-04-12T17:14:17.379607Z', '2025-04-12T17:10:21.138466Z', '2025-04-12T15:46:09.986888Z', '2025-04-12T15:07:51.277574Z', '2025-04-12T14:11:54.287003Z', '2025-04-12T13:57:26.315353Z', '2025-04-12T13:38:59.483261Z', '2025-04-12T13:37:26.245788Z', '2025-04-12T13:34:32.974512Z']}"
