name,points,challenge
LosFuzzys,5760,"{'challenge_name': ['feedback', 'farquaad', 'state-change', 'mikumikubeam', 'broken ships', 'purell', 'Danger Searching', '2password', 'too-loud-to-yap', 'nine-solves', 'cache it to win it!', 'the-eye', 'bigram-times', 'crypto-civilization', 'chessbased', 'mavs-fan', 'patricks-paraflag', 'extended', 'I spy...', 'javascryption', 'lucky-flag', 'discord', 'rules', 'RSAaaS', 'Extremely Convenient Breaker', 'big e'], 'challenge_category': ['welcome', 'misc', 'pwn', 'misc', 'misc', 'web', 'misc', 'pwn', 'crypto', 'rev', 'web', 'rev', 'crypto', 'crypto', 'web', 'web', 'rev', 'misc', 'web', 'rev', 'web', 'welcome', 'welcome', 'crypto', 'crypto', 'crypto'], 'challenge_points': ['20', '341', '311', '370', '284', '316', '286', '228', '294', '244', '293', '304', '275', '314', '265', '239', '184', '168', '140', '138', '114', '15', '10', '234', '212', '161'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago']}"
tohek89859,5748,"{'challenge_name': ['Danger Searching', 'plinko', 'feedback', 'crypt-of-the-necropuzzler', 'purell', '2password', 'crypto-civilization', 'too-loud-to-yap', 'farquaad', 'the-eye', 'cache it to win it!', 'chessbased', 'bigram-times', 'nine-solves', 'mavs-fan', 'RSAaaS', 'Extremely Convenient Breaker', 'patricks-paraflag', 'I spy...', 'javascryption', 'broken ships', 'extended', 'big e', 'discord', 'rules', 'lucky-flag'], 'challenge_category': ['misc', 'web', 'welcome', 'rev', 'web', 'pwn', 'crypto', 'crypto', 'misc', 'rev', 'web', 'web', 'crypto', 'rev', 'web', 'crypto', 'crypto', 'rev', 'web', 'rev', 'misc', 'misc', 'crypto', 'welcome', 'welcome', 'web'], 'challenge_points': ['286', '336', '20', '333', '316', '228', '314', '294', '341', '304', '293', '265', '275', '244', '239', '234', '212', '184', '140', '138', '284', '168', '161', '15', '10', '114'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
FR13NDS_TEAM,5726,"{'challenge_name': ['state-change', 'farquaad', 'plinko', 'feedback', 'too-loud-to-yap', 'purell', 'crypto-civilization', 'the-eye', 'bigram-times', 'nine-solves', 'RSAaaS', 'patricks-paraflag', 'Extremely Convenient Breaker', 'broken ships', 'Danger Searching', 'cache it to win it!', 'chessbased', '2password', 'big e', 'I spy...', 'mavs-fan', 'discord', 'javascryption', 'extended', 'rules', 'lucky-flag'], 'challenge_category': ['pwn', 'misc', 'web', 'welcome', 'crypto', 'web', 'crypto', 'rev', 'crypto', 'rev', 'crypto', 'rev', 'crypto', 'misc', 'misc', 'web', 'web', 'pwn', 'crypto', 'web', 'web', 'welcome', 'rev', 'misc', 'welcome', 'web'], 'challenge_points': ['311', '341', '336', '20', '294', '316', '314', '304', '275', '244', '234', '184', '212', '284', '286', '293', '265', '228', '161', '140', '239', '15', '138', '168', '10', '114'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
Green Guppies,5721,"{'challenge_name': ['feedback', 'gamedev', 'crypto-civilization', 'the-eye', 'cache it to win it!', 'RSAaaS', 'purell', 'chessbased', 'broken ships', 'farquaad', 'bigram-times', 'nine-solves', 'mavs-fan', 'Extremely Convenient Breaker', 'too-loud-to-yap', 'big e', 'Danger Searching', 'patricks-paraflag', 'extended', 'state-change', '2password', 'I spy...', 'javascryption', 'discord', 'lucky-flag', 'rules'], 'challenge_category': ['welcome', 'pwn', 'crypto', 'rev', 'web', 'crypto', 'web', 'web', 'misc', 'misc', 'crypto', 'rev', 'web', 'crypto', 'crypto', 'crypto', 'misc', 'rev', 'misc', 'pwn', 'pwn', 'web', 'rev', 'welcome', 'web', 'welcome'], 'challenge_points': ['20', '331', '314', '304', '293', '234', '316', '265', '284', '341', '275', '244', '239', '212', '294', '161', '286', '184', '168', '311', '228', '140', '138', '15', '114', '10'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
WolvSec,5706,"{'challenge_name': ['farquaad', 'plinko', 'state-change', 'crypto-civilization', 'chessbased', 'purell', 'the-eye', 'cache it to win it!', 'mavs-fan', '2password', 'too-loud-to-yap', 'RSAaaS', 'nine-solves', 'bigram-times', 'broken ships', 'Extremely Convenient Breaker', 'extended', 'big e', 'patricks-paraflag', 'javascryption', 'Danger Searching', 'discord', 'I spy...', 'lucky-flag', 'rules'], 'challenge_category': ['misc', 'web', 'pwn', 'crypto', 'web', 'web', 'rev', 'web', 'web', 'pwn', 'crypto', 'crypto', 'rev', 'crypto', 'misc', 'crypto', 'misc', 'crypto', 'rev', 'rev', 'misc', 'welcome', 'web', 'web', 'welcome'], 'challenge_points': ['341', '336', '311', '314', '265', '316', '304', '293', '239', '228', '294', '234', '244', '275', '284', '212', '168', '161', '184', '138', '286', '15', '140', '114', '10'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
Pixel Perfecter,5659,"{'challenge_name': ['shuffle-revenge', 'Danger Searching', 'feedback', 'quickprime', 'nine-solves', 'chessbased', 'the-eye', 'broken ships', 'crypt-of-the-necropuzzler', 'state-change', '2password', 'crypto-civilization', 'farquaad', 'patricks-paraflag', 'javascryption', 'extended', 'too-loud-to-yap', 'bigram-times', 'I spy...', 'RSAaaS', 'Extremely Convenient Breaker', 'big e', 'lucky-flag', 'discord', 'rules'], 'challenge_category': ['crypto', 'misc', 'welcome', 'crypto', 'rev', 'web', 'rev', 'misc', 'rev', 'pwn', 'pwn', 'crypto', 'misc', 'rev', 'rev', 'misc', 'crypto', 'crypto', 'web', 'crypto', 'crypto', 'crypto', 'web', 'welcome', 'welcome'], 'challenge_points': ['430', '286', '20', '354', '244', '265', '304', '284', '333', '311', '228', '314', '341', '184', '138', '168', '294', '275', '140', '234', '212', '161', '114', '15', '10'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago']}"
FPTU Ethical Hackers Club,5511,"{'challenge_name': ['cache it to win it!', 'broken ships', 'purell', 'feedback', 'too-loud-to-yap', 'gamedev', 'crypt-of-the-necropuzzler', 'minceraft', 'bigram-times', 'the-eye', 'Danger Searching', 'chessbased', 'Extremely Convenient Breaker', 'big e', 'extended', 'discord', 'state-change', 'mavs-fan', 'I spy...', 'lucky-flag', 'nine-solves', '2password', 'patricks-paraflag', 'rules', 'javascryption'], 'challenge_category': ['web', 'misc', 'web', 'welcome', 'crypto', 'pwn', 'rev', 'pwn', 'crypto', 'rev', 'misc', 'web', 'crypto', 'crypto', 'misc', 'welcome', 'pwn', 'web', 'web', 'web', 'rev', 'pwn', 'rev', 'welcome', 'rev'], 'challenge_points': ['293', '284', '316', '20', '294', '331', '333', '346', '275', '304', '286', '265', '212', '161', '168', '15', '311', '239', '140', '114', '244', '228', '184', '10', '138'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
CSG,5459,"{'challenge_name': ['the-eye', 'bigram-times', 'too-loud-to-yap', 'cache it to win it!', 'broken ships', 'crypt-of-the-necropuzzler', 'plinko', 'feedback', 'purell', 'nine-solves', 'chessbased', 'mavs-fan', 'farquaad', 'state-change', 'RSAaaS', 'Extremely Convenient Breaker', 'big e', '2password', 'extended', 'I spy...', 'patricks-paraflag', 'javascryption', 'discord', 'lucky-flag', 'rules'], 'challenge_category': ['rev', 'crypto', 'crypto', 'web', 'misc', 'rev', 'web', 'welcome', 'web', 'rev', 'web', 'web', 'misc', 'pwn', 'crypto', 'crypto', 'crypto', 'pwn', 'misc', 'web', 'rev', 'rev', 'welcome', 'web', 'welcome'], 'challenge_points': ['304', '275', '294', '293', '284', '333', '336', '20', '316', '244', '265', '239', '341', '311', '234', '212', '161', '228', '168', '140', '184', '138', '15', '114', '10'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
captcha error,5458,"{'challenge_name': ['state-change', 'crypt-of-the-necropuzzler', 'feedback', 'bigram-times', 'farquaad', 'purell', 'too-loud-to-yap', 'mavs-fan', 'crypto-civilization', 'Danger Searching', 'broken ships', '2password', 'the-eye', 'nine-solves', 'cache it to win it!', 'Extremely Convenient Breaker', 'RSAaaS', 'I spy...', 'patricks-paraflag', 'big e', 'javascryption', 'lucky-flag', 'extended', 'discord', 'rules'], 'challenge_category': ['pwn', 'rev', 'welcome', 'crypto', 'misc', 'web', 'crypto', 'web', 'crypto', 'misc', 'misc', 'pwn', 'rev', 'rev', 'web', 'crypto', 'crypto', 'web', 'rev', 'crypto', 'rev', 'web', 'misc', 'welcome', 'welcome'], 'challenge_points': ['311', '333', '20', '275', '341', '316', '294', '239', '314', '286', '284', '228', '304', '244', '293', '212', '234', '140', '184', '161', '138', '114', '168', '15', '10'], 'solve_time': ['1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
Wade,5457,"{'challenge_name': ['cache it to win it!', 'crypt-of-the-necropuzzler', 'feedback', 'crypto-civilization', 'chessbased', 'mavs-fan', 'Extremely Convenient Breaker', 'broken ships', 'too-loud-to-yap', 'bigram-times', 'gamedev', 'minceraft', 'the-eye', 'nine-solves', 'discord', 'RSAaaS', 'rules', 'big e', 'extended', 'I spy...', 'patricks-paraflag', 'lucky-flag', 'javascryption', '2password', 'state-change'], 'challenge_category': ['web', 'rev', 'welcome', 'crypto', 'web', 'web', 'crypto', 'misc', 'crypto', 'crypto', 'pwn', 'pwn', 'rev', 'rev', 'welcome', 'crypto', 'welcome', 'crypto', 'misc', 'web', 'rev', 'web', 'rev', 'pwn', 'pwn'], 'challenge_points': ['293', '333', '20', '314', '265', '239', '212', '284', '294', '275', '331', '346', '304', '244', '15', '234', '10', '161', '168', '140', '184', '114', '138', '228', '311'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
AR\PEGA,5444,"{'challenge_name': ['crypt-of-the-necropuzzler', 'farquaad', 'Extremely Convenient Breaker', 'broken ships', 'crypto-civilization', 'feedback', 'plinko', 'bigram-times', 'too-loud-to-yap', 'purell', '2password', 'cache it to win it!', 'RSAaaS', 'nine-solves', 'patricks-paraflag', 'Danger Searching', 'chessbased', 'javascryption', 'big e', 'mavs-fan', 'extended', 'discord', 'rules', 'I spy...', 'lucky-flag'], 'challenge_category': ['rev', 'misc', 'crypto', 'misc', 'crypto', 'welcome', 'web', 'crypto', 'crypto', 'web', 'pwn', 'web', 'crypto', 'rev', 'rev', 'misc', 'web', 'rev', 'crypto', 'web', 'misc', 'welcome', 'welcome', 'web', 'web'], 'challenge_points': ['333', '341', '212', '284', '314', '20', '336', '275', '294', '316', '228', '293', '234', '244', '184', '286', '265', '138', '161', '239', '168', '15', '10', '140', '114'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago']}"
AUTOEXEC.BAT,5425,"{'challenge_name': ['quickprime', 'feedback', 'crypto-civilization', '2password', 'too-loud-to-yap', 'crypt-of-the-necropuzzler', 'purell', 'broken ships', 'cache it to win it!', 'bigram-times', 'the-eye', 'Danger Searching', 'chessbased', 'nine-solves', 'Extremely Convenient Breaker', 'big e', 'patricks-paraflag', 'extended', 'javascryption', 'RSAaaS', 'discord', 'rules', 'mavs-fan', 'I spy...', 'lucky-flag'], 'challenge_category': ['crypto', 'welcome', 'crypto', 'pwn', 'crypto', 'rev', 'web', 'misc', 'web', 'crypto', 'rev', 'misc', 'web', 'rev', 'crypto', 'crypto', 'rev', 'misc', 'rev', 'crypto', 'welcome', 'welcome', 'web', 'web', 'web'], 'challenge_points': ['354', '20', '314', '228', '294', '333', '316', '284', '293', '275', '304', '286', '265', '244', '212', '161', '184', '168', '138', '234', '15', '10', '239', '140', '114'], 'solve_time': ['1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
1c3Gh3tt0,5415,"{'challenge_name': ['the-eye', 'farquaad', 'broken ships', 'too-loud-to-yap', 'Danger Searching', 'feedback', 'plinko', 'purell', 'crypto-civilization', 'cache it to win it!', 'bigram-times', 'chessbased', 'nine-solves', 'mavs-fan', '2password', 'RSAaaS', 'Extremely Convenient Breaker', 'patricks-paraflag', 'big e', 'extended', 'I spy...', 'lucky-flag', 'javascryption', 'discord', 'rules'], 'challenge_category': ['rev', 'misc', 'misc', 'crypto', 'misc', 'welcome', 'web', 'web', 'crypto', 'web', 'crypto', 'web', 'rev', 'web', 'pwn', 'crypto', 'crypto', 'rev', 'crypto', 'misc', 'web', 'web', 'rev', 'welcome', 'welcome'], 'challenge_points': ['304', '341', '284', '294', '286', '20', '336', '316', '314', '293', '275', '265', '244', '239', '228', '234', '212', '184', '161', '168', '140', '114', '138', '15', '10'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago']}"
BankarKod4Gifflar,5257,"{'challenge_name': ['Danger Searching', 'feedback', 'crypto-civilization', 'quickprime', 'cache it to win it!', 'minceraft', 'the-eye', 'plinko', 'gamedev', 'state-change', 'bigram-times', 'RSAaaS', 'extended', 'Extremely Convenient Breaker', 'big e', 'nine-solves', 'mavs-fan', 'I spy...', '2password', 'patricks-paraflag', 'javascryption', 'lucky-flag', 'discord', 'rules'], 'challenge_category': ['misc', 'welcome', 'crypto', 'crypto', 'web', 'pwn', 'rev', 'web', 'pwn', 'pwn', 'crypto', 'crypto', 'misc', 'crypto', 'crypto', 'rev', 'web', 'web', 'pwn', 'rev', 'rev', 'web', 'welcome', 'welcome'], 'challenge_points': ['286', '20', '314', '354', '293', '346', '304', '336', '331', '311', '275', '234', '168', '212', '161', '244', '239', '140', '228', '184', '138', '114', '15', '10'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
m1nt4l1ty,5244,"{'challenge_name': ['too-loud-to-yap', 'library', 'bigram-times', 'the-eye', 'broken ships', 'chessbased', 'mavs-fan', 'RSAaaS', 'discord', 'rules', 'I spy...', 'lucky-flag', 'Extremely Convenient Breaker', 'big e', 'nine-solves', 'patricks-paraflag', 'javascryption', 'farquaad', 'extended', 'minceraft', 'gamedev', 'state-change', '2password'], 'challenge_category': ['crypto', 'pwn', 'crypto', 'rev', 'misc', 'web', 'web', 'crypto', 'welcome', 'welcome', 'web', 'web', 'crypto', 'crypto', 'rev', 'rev', 'rev', 'misc', 'misc', 'pwn', 'pwn', 'pwn', 'pwn'], 'challenge_points': ['294', '406', '275', '304', '284', '265', '239', '234', '15', '10', '140', '114', '212', '161', '244', '184', '138', '341', '168', '346', '331', '311', '228'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago']}"
UniverSea,5233,"{'challenge_name': ['minceraft', 'gamedev', 'arclbroth', 'the-eye', 'nine-solves', 'plinko', 'cache it to win it!', 'bigram-times', 'purell', 'RSAaaS', 'Extremely Convenient Breaker', 'state-change', 'extended', 'big e', 'chessbased', 'discord', 'rules', '2password', 'mavs-fan', 'I spy...', 'patricks-paraflag', 'javascryption', 'lucky-flag'], 'challenge_category': ['pwn', 'pwn', 'web', 'rev', 'rev', 'web', 'web', 'crypto', 'web', 'crypto', 'crypto', 'pwn', 'misc', 'crypto', 'web', 'welcome', 'welcome', 'pwn', 'web', 'web', 'rev', 'rev', 'web'], 'challenge_points': ['346', '331', '369', '304', '244', '336', '293', '275', '316', '234', '212', '311', '168', '161', '265', '15', '10', '228', '239', '140', '184', '138', '114'], 'solve_time': ['1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
L0stAx3s,5168,"{'challenge_name': ['too-loud-to-yap', 'RSAaaS', 'bigram-times', 'Danger Searching', 'broken ships', 'feedback', 'Extremely Convenient Breaker', 'purell', 'nine-solves', 'patricks-paraflag', 'javascryption', 'library', 'cache it to win it!', 'extended', 'big e', 'chessbased', 'mavs-fan', 'gamedev', 'I spy...', 'state-change', 'lucky-flag', '2password', 'discord', 'rules'], 'challenge_category': ['crypto', 'crypto', 'crypto', 'misc', 'misc', 'welcome', 'crypto', 'web', 'rev', 'rev', 'rev', 'pwn', 'web', 'misc', 'crypto', 'web', 'web', 'pwn', 'web', 'pwn', 'web', 'pwn', 'welcome', 'welcome'], 'challenge_points': ['294', '234', '275', '286', '284', '20', '212', '316', '244', '184', '138', '406', '293', '168', '161', '265', '239', '331', '140', '311', '114', '228', '15', '10'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago']}"
P3gasus,5135,"{'challenge_name': ['broken ships', 'cache it to win it!', 'minceraft', 'gamedev', 'chessbased', 'mavs-fan', 'state-change', 'feedback', 'I spy...', '2password', 'bigram-times', 'RSAaaS', 'Extremely Convenient Breaker', 'big e', 'lucky-flag', 'Danger Searching', 'extended', 'discord', 'rules', 'crypt-of-the-necropuzzler', 'the-eye', 'nine-solves', 'patricks-paraflag', 'javascryption'], 'challenge_category': ['misc', 'web', 'pwn', 'pwn', 'web', 'web', 'pwn', 'welcome', 'web', 'pwn', 'crypto', 'crypto', 'crypto', 'crypto', 'web', 'misc', 'misc', 'welcome', 'welcome', 'rev', 'rev', 'rev', 'rev', 'rev'], 'challenge_points': ['284', '293', '346', '331', '265', '239', '311', '20', '140', '228', '275', '234', '212', '161', '114', '286', '168', '15', '10', '333', '304', '244', '184', '138'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago']}"
MaaSec,5118,"{'challenge_name': ['the-eye', 'farquaad', 'plinko', 'crypt-of-the-necropuzzler', 'feedback', 'broken ships', 'too-loud-to-yap', 'bigram-times', '2password', 'cache it to win it!', 'chessbased', 'nine-solves', 'RSAaaS', 'Danger Searching', 'Extremely Convenient Breaker', 'extended', 'mavs-fan', 'patricks-paraflag', 'big e', 'javascryption', 'I spy...', 'rules', 'lucky-flag', 'discord'], 'challenge_category': ['rev', 'misc', 'web', 'rev', 'welcome', 'misc', 'crypto', 'crypto', 'pwn', 'web', 'web', 'rev', 'crypto', 'misc', 'crypto', 'misc', 'web', 'rev', 'crypto', 'rev', 'web', 'welcome', 'web', 'welcome'], 'challenge_points': ['304', '341', '336', '333', '20', '284', '294', '275', '228', '293', '265', '244', '234', '286', '212', '168', '239', '184', '161', '138', '140', '10', '114', '15'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
BunkyoWesterns,5109,"{'challenge_name': ['shuffle-revenge', 'farquaad', 'crypt-of-the-necropuzzler', 'nine-solves', 'crypto-civilization', 'state-change', '2password', 'broken ships', 'good-hash', 'quickprime', 'bigram-times', 'RSAaaS', 'Extremely Convenient Breaker', 'mavs-fan', 'patricks-paraflag', 'big e', 'extended', 'I spy...', 'javascryption', 'lucky-flag', 'discord', 'rules'], 'challenge_category': ['crypto', 'misc', 'rev', 'rev', 'crypto', 'pwn', 'pwn', 'misc', 'crypto', 'crypto', 'crypto', 'crypto', 'crypto', 'web', 'rev', 'crypto', 'misc', 'web', 'rev', 'web', 'welcome', 'welcome'], 'challenge_points': ['430', '341', '333', '244', '314', '311', '228', '284', '380', '354', '275', '234', '212', '239', '184', '161', '168', '140', '138', '114', '15', '10'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago']}"
EfEsBees,5096,"{'challenge_name': ['crypt-of-the-necropuzzler', 'feedback', 'crypto-civilization', 'too-loud-to-yap', 'state-change', 'broken ships', 'bigram-times', 'the-eye', 'purell', 'cache it to win it!', 'RSAaaS', 'chessbased', 'mavs-fan', 'nine-solves', '2password', 'Extremely Convenient Breaker', 'patricks-paraflag', 'big e', 'extended', 'I spy...', 'javascryption', 'lucky-flag', 'discord', 'rules'], 'challenge_category': ['rev', 'welcome', 'crypto', 'crypto', 'pwn', 'misc', 'crypto', 'rev', 'web', 'web', 'crypto', 'web', 'web', 'rev', 'pwn', 'crypto', 'rev', 'crypto', 'misc', 'web', 'rev', 'web', 'welcome', 'welcome'], 'challenge_points': ['333', '20', '314', '294', '311', '284', '275', '304', '316', '293', '234', '265', '239', '244', '228', '212', '184', '161', '168', '140', '138', '114', '15', '10'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
BITSkrieg,5071,"{'challenge_name': ['gamedev', 'state-change', 'the-eye', '2password', 'cache it to win it!', 'Danger Searching', 'RSAaaS', 'too-loud-to-yap', 'bigram-times', 'nine-solves', 'farquaad', 'Extremely Convenient Breaker', 'broken ships', 'discord', 'chessbased', 'patricks-paraflag', 'big e', 'javascryption', 'extended', 'mavs-fan', 'I spy...', 'lucky-flag', 'rules'], 'challenge_category': ['pwn', 'pwn', 'rev', 'pwn', 'web', 'misc', 'crypto', 'crypto', 'crypto', 'rev', 'misc', 'crypto', 'misc', 'welcome', 'web', 'rev', 'crypto', 'rev', 'misc', 'web', 'web', 'web', 'welcome'], 'challenge_points': ['331', '311', '304', '228', '293', '286', '234', '294', '275', '244', '341', '212', '284', '15', '265', '184', '161', '138', '168', '239', '140', '114', '10'], 'solve_time': ['1 day ago', '1 day ago', '1 day ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '2 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago', '3 days ago']}"
