name,points,challenge
Pookie Bears,800,"{'challenge_name': ['Gates of Iron', 'Cipher Maze', 'Operation Matrix Guardian', 'Crypt0n1um Vault', 'Bitmap Mystery', 'CryptoMix Madness', 'Sanity Check', 'Lost Transmission', 'Silent Override'], 'challenge_category': ['Reverse Engineering', 'Reverse Engineering', 'Cryptography', 'Cryptography', 'Reverse Engineering', 'General', 'Discord', 'General', 'Web Exploitation'], 'challenge_points': ['100', '90', '184', '78', '165', '40', '10', '73', '60'], 'solve_time': ['2025-03-22T15:46:57.393304Z', '2025-03-22T14:01:24.871950Z', '2025-03-22T09:49:27.845053Z', '2025-03-22T08:49:48.188036Z', '2025-03-22T08:40:59.763261Z', '2025-03-22T08:00:23.633503Z', '2025-03-22T07:53:32.215149Z', '2025-03-22T07:52:13.117303Z', '2025-03-22T07:37:32.663663Z']}"
jasprit bumrah,795,"{'challenge_name': ['Silent Whispers', 'Operation Matrix Guardian', 'Crypt0n1um Vault', 'CryptoMix Madness', 'Sanity Check', 'Bitmap Mystery', 'Silent Override', 'Lost Transmission'], 'challenge_category': ['General', 'Cryptography', 'Cryptography', 'General', 'Discord', 'Reverse Engineering', 'Web Exploitation', 'General'], 'challenge_points': ['185', '184', '78', '40', '10', '165', '60', '73'], 'solve_time': ['2025-03-22T09:39:52.716057Z', '2025-03-22T08:44:54.709801Z', '2025-03-22T08:01:03.396897Z', '2025-03-22T07:55:05.732702Z', '2025-03-22T07:43:21.732216Z', '2025-03-22T07:28:46.209906Z', '2025-03-22T07:04:40.580251Z', '2025-03-22T06:46:36.603825Z']}"
real_Gs_move_in_like_lasagna,717,"{'challenge_name': ['Silent Whispers', 'Operation Matrix Guardian', 'Sanity Check', 'Bitmap Mystery', 'CryptoMix Madness', 'Silent Override', 'Lost Transmission'], 'challenge_category': ['General', 'Cryptography', 'Discord', 'Reverse Engineering', 'General', 'Web Exploitation', 'General'], 'challenge_points': ['185', '184', '10', '165', '40', '60', '73'], 'solve_time': ['2025-03-23T05:50:18.560188Z', '2025-03-22T16:18:34.681684Z', '2025-03-22T10:28:50.450146Z', '2025-03-22T09:00:51.407783Z', '2025-03-22T08:13:28.772418Z', '2025-03-22T08:00:00.392959Z', '2025-03-22T06:50:19.392482Z']}"
CodeCrashers,707,"{'challenge_name': ['Operation Matrix Guardian', 'Bitmap Mystery', 'Silent Override', 'Silent Whispers', 'Lost Transmission', 'CryptoMix Madness'], 'challenge_category': ['Cryptography', 'Reverse Engineering', 'Web Exploitation', 'General', 'General', 'General'], 'challenge_points': ['184', '165', '60', '185', '73', '40'], 'solve_time': ['2025-03-22T10:22:49.007435Z', '2025-03-22T10:04:21.260541Z', '2025-03-22T09:04:33.347001Z', '2025-03-22T08:58:52.397269Z', '2025-03-22T08:09:31.564488Z', '2025-03-22T08:03:45.143714Z']}"
cesv_rdm,701,"{'challenge_name': ['Silent Whispers', 'Silent Override', 'Cipher Maze', 'Crypt0n1um Vault', 'Bitmap Mystery', 'Lost Transmission', 'CryptoMix Madness', 'Sanity Check'], 'challenge_category': ['General', 'Web Exploitation', 'Reverse Engineering', 'Cryptography', 'Reverse Engineering', 'General', 'General', 'Discord'], 'challenge_points': ['185', '60', '90', '78', '165', '73', '40', '10'], 'solve_time': ['2025-03-23T01:09:08.984069Z', '2025-03-22T14:43:00.426111Z', '2025-03-22T13:54:21.028379Z', '2025-03-22T13:30:49.702041Z', '2025-03-22T13:16:16.636684Z', '2025-03-22T12:06:06.784881Z', '2025-03-22T11:48:57.571710Z', '2025-03-22T08:50:51.524271Z']}"
Xploit 1.0,700,"{'challenge_name': ['Cipher Maze', 'Operation Matrix Guardian', 'CryptoMix Madness', 'Crypt0n1um Vault', 'Bitmap Mystery', 'Silent Override', 'Sanity Check', 'Lost Transmission'], 'challenge_category': ['Reverse Engineering', 'Cryptography', 'General', 'Cryptography', 'Reverse Engineering', 'Web Exploitation', 'Discord', 'General'], 'challenge_points': ['90', '184', '40', '78', '165', '60', '10', '73'], 'solve_time': ['2025-03-23T05:28:25.616691Z', '2025-03-22T19:22:06.302476Z', '2025-03-22T09:41:01.940458Z', '2025-03-22T09:28:05.589675Z', '2025-03-22T08:22:26.202940Z', '2025-03-22T08:04:24.717737Z', '2025-03-22T07:41:55.152341Z', '2025-03-22T07:22:09.235857Z']}"
FITSEC,628,"{'challenge_name': ['Lost Transmission', 'CryptoMix Madness', 'Sanity Check', 'Bitmap Mystery', 'Gates of Iron', 'Cipher Maze', 'Madate Vanter'], 'challenge_category': ['General', 'General', 'Discord', 'Reverse Engineering', 'Reverse Engineering', 'Reverse Engineering', 'PWN'], 'challenge_points': ['73', '40', '10', '165', '100', '90', '150'], 'solve_time': ['2025-03-22T22:45:18.283096Z', '2025-03-22T22:39:11.499546Z', '2025-03-22T20:02:12.647515Z', '2025-03-22T20:00:30.482446Z', '2025-03-22T19:42:35.201212Z', '2025-03-22T19:32:47.565795Z', '2025-03-22T18:22:06.239291Z']}"
Schrodinger Bears,616,"{'challenge_name': ['Cipher Maze', 'Crypt0n1um Vault', 'Gates of Iron', 'Silent Override', 'Bitmap Mystery', 'Lost Transmission', 'CryptoMix Madness', 'Sanity Check'], 'challenge_category': ['Reverse Engineering', 'Cryptography', 'Reverse Engineering', 'Web Exploitation', 'Reverse Engineering', 'General', 'General', 'Discord'], 'challenge_points': ['90', '78', '100', '60', '165', '73', '40', '10'], 'solve_time': ['2025-03-22T11:48:44.908799Z', '2025-03-22T11:24:37.078198Z', '2025-03-22T11:14:00.481957Z', '2025-03-22T11:13:14.427639Z', '2025-03-22T11:10:59.881796Z', '2025-03-22T10:36:58.016044Z', '2025-03-22T10:30:32.348472Z', '2025-03-22T10:26:39.009031Z']}"
zenCipher,533,"{'challenge_name': ['CryptoMix Madness', 'Silent Whispers', 'Bitmap Mystery', 'Silent Override', 'Lost Transmission', 'Sanity Check'], 'challenge_category': ['General', 'General', 'Reverse Engineering', 'Web Exploitation', 'General', 'Discord'], 'challenge_points': ['40', '185', '165', '60', '73', '10'], 'solve_time': ['2025-03-22T14:23:07.578949Z', '2025-03-22T11:56:51.044755Z', '2025-03-22T11:42:26.355755Z', '2025-03-22T08:51:43.964425Z', '2025-03-22T08:48:48.725595Z', '2025-03-22T08:37:02.275503Z']}"
fish3r,446,"{'challenge_name': ['Silent Whispers', 'Crypt0n1um Vault', 'Silent Override', 'Lost Transmission', 'CryptoMix Madness', 'Sanity Check'], 'challenge_category': ['General', 'Cryptography', 'Web Exploitation', 'General', 'General', 'Discord'], 'challenge_points': ['185', '78', '60', '73', '40', '10'], 'solve_time': ['2025-03-23T00:43:56.306104Z', '2025-03-22T17:05:36.376940Z', '2025-03-22T16:38:36.283493Z', '2025-03-22T14:43:10.307263Z', '2025-03-22T14:37:07.965041Z', '2025-03-22T14:34:39.813286Z']}"
S3GF4UL7,438,"{'challenge_name': ['Bitmap Mystery', 'Cipher Maze', 'Sanity Check', 'Lost Transmission', 'CryptoMix Madness', 'Silent Override'], 'challenge_category': ['Reverse Engineering', 'Reverse Engineering', 'Discord', 'General', 'General', 'Web Exploitation'], 'challenge_points': ['165', '90', '10', '73', '40', '60'], 'solve_time': ['2025-03-22T16:51:40.763234Z', '2025-03-22T16:48:42.739993Z', '2025-03-22T11:00:55.864771Z', '2025-03-22T10:52:06.995435Z', '2025-03-22T10:45:57.653512Z', '2025-03-22T10:36:57.094475Z']}"
f4n_n3r0,438,"{'challenge_name': ['Bitmap Mystery', 'Silent Override', 'Sanity Check', 'Lost Transmission', 'Cipher Maze', 'CryptoMix Madness'], 'challenge_category': ['Reverse Engineering', 'Web Exploitation', 'Discord', 'General', 'Reverse Engineering', 'General'], 'challenge_points': ['165', '60', '10', '73', '90', '40'], 'solve_time': ['2025-03-22T17:22:57.387582Z', '2025-03-22T17:20:36.964806Z', '2025-03-22T17:05:12.339490Z', '2025-03-22T17:04:39.666928Z', '2025-03-22T16:56:27.616556Z', '2025-03-22T16:41:42.583802Z']}"
ri5e,428,"{'challenge_name': ['Silent Override', 'Bitmap Mystery', 'Cipher Maze', 'Lost Transmission', 'CryptoMix Madness'], 'challenge_category': ['Web Exploitation', 'Reverse Engineering', 'Reverse Engineering', 'General', 'General'], 'challenge_points': ['60', '165', '90', '73', '40'], 'solve_time': ['2025-03-23T05:01:50.392245Z', '2025-03-23T04:50:24.286221Z', '2025-03-23T02:39:22.633265Z', '2025-03-23T02:21:09.365222Z', '2025-03-23T02:19:15.760036Z']}"
Xploit,426,"{'challenge_name': ['CryptoMix Madness', 'Bitmap Mystery', 'Crypt0n1um Vault', 'Sanity Check', 'Silent Override', 'Lost Transmission'], 'challenge_category': ['General', 'Reverse Engineering', 'Cryptography', 'Discord', 'Web Exploitation', 'General'], 'challenge_points': ['40', '165', '78', '10', '60', '73'], 'solve_time': ['2025-03-22T08:46:09.364260Z', '2025-03-22T08:28:34.908888Z', '2025-03-22T08:22:57.218813Z', '2025-03-22T08:09:19.123395Z', '2025-03-22T07:57:59.774813Z', '2025-03-22T07:43:29.187750Z']}"
VSL,415,"{'challenge_name': ['CryptoMix Madness', 'Madate Vanter', 'Silent Override', 'Bitmap Mystery'], 'challenge_category': ['General', 'PWN', 'Web Exploitation', 'Reverse Engineering'], 'challenge_points': ['40', '150', '60', '165'], 'solve_time': ['2025-03-22T13:15:38.093104Z', '2025-03-22T12:40:11.747471Z', '2025-03-22T09:27:09.510815Z', '2025-03-22T09:15:57.907941Z']}"
