name,points,challenge
f4n_n3r0,850,"{'challenge_name': ['TraceMeIfUCan', '4 Fold Cipher', 'BlackBox', 'Dynamic Mayhem', 'Weird Disk Image', 'Sneaky_Sneaker', 'The Spectral Image b6414', 'The Fragmented Truth', 'X Marks The Spot'], 'challenge_category': ['OSINT', 'Cryptography', 'Cryptography', 'Binary Exploitation', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Binary Exploitation'], 'challenge_points': ['100', '50', '100', '100', '150', '100', '100', '100', '50'], 'solve_time': ['2025-04-28T19:23:41.635928Z', '2025-04-28T16:14:46.574795Z', '2025-04-28T14:40:05.717253Z', '2025-04-28T04:57:07.770900Z', '2025-04-28T03:17:06.472524Z', '2025-04-28T02:58:58.134056Z', '2025-04-28T01:26:02.877807Z', '2025-04-28T00:39:06.218885Z', '2025-04-28T00:16:10.052339Z']}"
GR3BOM4,850,"{'challenge_name': ['Not a Plain Photo', 'Weird Disk Image', 'BlackBox', 'Dynamic Mayhem', '4 Fold Cipher', 'The Fragmented Truth', 'X Marks The Spot', 'The Spectral Image b6414', 'Sneaky_Sneaker'], 'challenge_category': ['Cryptography and OSINT', 'Digital Forensics', 'Cryptography', 'Binary Exploitation', 'Cryptography', 'Digital Forensics', 'Binary Exploitation', 'Digital Forensics', 'Digital Forensics'], 'challenge_points': ['100', '150', '100', '100', '50', '100', '50', '100', '100'], 'solve_time': ['2025-04-28T23:02:35.149127Z', '2025-04-28T22:40:37.442867Z', '2025-04-28T20:05:13.240317Z', '2025-04-28T14:10:23.767843Z', '2025-04-28T10:18:05.403094Z', '2025-04-28T10:07:35.839748Z', '2025-04-28T09:37:08.780788Z', '2025-04-28T09:29:55.040849Z', '2025-04-28T08:51:42.137816Z']}"
SU,750,"{'challenge_name': ['4 Fold Cipher', 'Sneaky_Sneaker', 'Weird Disk Image', 'BlackBox', 'Dynamic Mayhem', 'The Spectral Image b6414', 'The Fragmented Truth', 'X Marks The Spot'], 'challenge_category': ['Cryptography', 'Digital Forensics', 'Digital Forensics', 'Cryptography', 'Binary Exploitation', 'Digital Forensics', 'Digital Forensics', 'Binary Exploitation'], 'challenge_points': ['50', '100', '150', '100', '100', '100', '100', '50'], 'solve_time': ['2025-04-28T14:33:11.217317Z', '2025-04-28T14:17:30.087739Z', '2025-04-28T13:31:49.600290Z', '2025-04-28T13:28:11.840976Z', '2025-04-28T09:41:15.149639Z', '2025-04-28T06:22:02.494472Z', '2025-04-28T01:24:52.969663Z', '2025-04-28T01:15:01.880102Z']}"
Aura&programmer2048,750,"{'challenge_name': ['4 Fold Cipher', 'Sneaky_Sneaker', 'Dynamic Mayhem', 'BlackBox', 'Weird Disk Image', 'X Marks The Spot', 'The Spectral Image b6414', 'The Fragmented Truth'], 'challenge_category': ['Cryptography', 'Digital Forensics', 'Binary Exploitation', 'Cryptography', 'Digital Forensics', 'Binary Exploitation', 'Digital Forensics', 'Digital Forensics'], 'challenge_points': ['50', '100', '100', '100', '150', '50', '100', '100'], 'solve_time': ['2025-04-28T14:36:14.504545Z', '2025-04-28T14:26:09.635382Z', '2025-04-28T13:42:50.452213Z', '2025-04-28T13:27:24.354845Z', '2025-04-28T05:11:38.632375Z', '2025-04-28T04:53:58.727057Z', '2025-04-28T03:49:48.169162Z', '2025-04-28T03:29:04.406845Z']}"
FlagMotori,750,"{'challenge_name': ['Sneaky_Sneaker', 'BlackBox', '4 Fold Cipher', 'Dynamic Mayhem', 'The Spectral Image b6414', 'X Marks The Spot', 'Weird Disk Image', 'The Fragmented Truth'], 'challenge_category': ['Digital Forensics', 'Cryptography', 'Cryptography', 'Binary Exploitation', 'Digital Forensics', 'Binary Exploitation', 'Digital Forensics', 'Digital Forensics'], 'challenge_points': ['100', '100', '50', '100', '100', '50', '150', '100'], 'solve_time': ['2025-04-28T18:48:33.978728Z', '2025-04-28T18:05:30.019426Z', '2025-04-28T16:55:49.986123Z', '2025-04-28T15:47:29.306055Z', '2025-04-28T14:59:28.118339Z', '2025-04-28T14:56:50.167085Z', '2025-04-28T14:56:37.531816Z', '2025-04-28T14:56:19.346633Z']}"
Axioni,750,"{'challenge_name': ['Weird Disk Image', 'TraceMeIfUCan', 'BlackBox', '4 Fold Cipher', 'Dynamic Mayhem', 'The Spectral Image b6414', 'X Marks The Spot', 'The Fragmented Truth'], 'challenge_category': ['Digital Forensics', 'OSINT', 'Cryptography', 'Cryptography', 'Binary Exploitation', 'Digital Forensics', 'Binary Exploitation', 'Digital Forensics'], 'challenge_points': ['150', '100', '100', '50', '100', '100', '50', '100'], 'solve_time': ['2025-04-28T22:34:35.490160Z', '2025-04-28T20:44:09.619545Z', '2025-04-28T19:32:50.289233Z', '2025-04-28T17:54:41.495877Z', '2025-04-28T13:58:09.033802Z', '2025-04-28T12:34:07.082146Z', '2025-04-28T08:31:28.233650Z', '2025-04-28T08:02:27.255516Z']}"
razvanttn,750,"{'challenge_name': ['TraceMeIfUCan', 'Locationhunter', 'Not a Plain Photo', 'Sneaky_Sneaker', '4 Fold Cipher', 'X Marks The Spot', 'The Fragmented Truth', 'The Spectral Image b6414'], 'challenge_category': ['OSINT', 'OSINT', 'Cryptography and OSINT', 'Digital Forensics', 'Cryptography', 'Binary Exploitation', 'Digital Forensics', 'Digital Forensics'], 'challenge_points': ['100', '150', '100', '100', '50', '50', '100', '100'], 'solve_time': ['2025-04-28T23:14:36.836539Z', '2025-04-28T22:21:54.794046Z', '2025-04-28T18:15:40.179029Z', '2025-04-28T17:03:27.224362Z', '2025-04-28T15:41:56.901860Z', '2025-04-28T15:12:34.357403Z', '2025-04-28T12:39:50.931389Z', '2025-04-28T00:13:04.271959Z']}"
CyberCh1ck,750,"{'challenge_name': ['Weird Disk Image', 'BlackBox', 'Dynamic Mayhem', '4 Fold Cipher', 'Sneaky_Sneaker', 'The Spectral Image b6414', 'X Marks The Spot', 'The Fragmented Truth'], 'challenge_category': ['Digital Forensics', 'Cryptography', 'Binary Exploitation', 'Cryptography', 'Digital Forensics', 'Digital Forensics', 'Binary Exploitation', 'Digital Forensics'], 'challenge_points': ['150', '100', '100', '50', '100', '100', '50', '100'], 'solve_time': ['2025-04-28T23:51:09.984907Z', '2025-04-28T16:24:54.229306Z', '2025-04-28T16:15:33.315321Z', '2025-04-28T15:19:56.040908Z', '2025-04-28T15:11:55.407052Z', '2025-04-28T14:17:44.086619Z', '2025-04-28T08:39:51.191912Z', '2025-04-28T08:18:06.037645Z']}"
HCS,700,"{'challenge_name': ['Dynamic Mayhem', '4 Fold Cipher', 'The Spectral Image b6414', 'Sneaky_Sneaker', 'The Fragmented Truth', 'X Marks The Spot', 'TraceMeIfUCan', 'BlackBox'], 'challenge_category': ['Binary Exploitation', 'Cryptography', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Binary Exploitation', 'OSINT', 'Cryptography'], 'challenge_points': ['100', '50', '100', '100', '100', '50', '100', '100'], 'solve_time': ['2025-04-28T14:19:19.154166Z', '2025-04-28T14:09:07.767590Z', '2025-04-28T13:54:54.400657Z', '2025-04-28T13:38:31.760135Z', '2025-04-28T10:01:32.922621Z', '2025-04-28T09:52:26.126783Z', '2025-04-28T09:48:57.105857Z', '2025-04-28T09:33:53.862041Z']}"
Obsidian Howlers,700,"{'challenge_name': ['BlackBox', 'Sneaky_Sneaker', 'TraceMeIfUCan', 'Dynamic Mayhem', 'The Spectral Image b6414', 'The Fragmented Truth', '4 Fold Cipher', 'X Marks The Spot'], 'challenge_category': ['Cryptography', 'Digital Forensics', 'OSINT', 'Binary Exploitation', 'Digital Forensics', 'Digital Forensics', 'Cryptography', 'Binary Exploitation'], 'challenge_points': ['100', '100', '100', '100', '100', '100', '50', '50'], 'solve_time': ['2025-04-28T21:08:16.356969Z', '2025-04-28T21:03:11.733356Z', '2025-04-28T20:58:17.564570Z', '2025-04-28T19:58:48.491820Z', '2025-04-28T18:38:58.559151Z', '2025-04-28T18:06:33.088820Z', '2025-04-28T17:52:49.951610Z', '2025-04-28T15:27:58.538523Z']}"
Nc{Cat},700,"{'challenge_name': ['BlackBox', 'TraceMeIfUCan', 'Sneaky_Sneaker', 'Dynamic Mayhem', 'The Fragmented Truth', '4 Fold Cipher', 'X Marks The Spot', 'The Spectral Image b6414'], 'challenge_category': ['Cryptography', 'OSINT', 'Digital Forensics', 'Binary Exploitation', 'Digital Forensics', 'Cryptography', 'Binary Exploitation', 'Digital Forensics'], 'challenge_points': ['100', '100', '100', '100', '100', '50', '50', '100'], 'solve_time': ['2025-04-28T21:10:26.105669Z', '2025-04-28T20:55:59.385828Z', '2025-04-28T20:48:51.878058Z', '2025-04-28T19:34:12.795799Z', '2025-04-28T19:08:26.480922Z', '2025-04-28T19:04:22.168169Z', '2025-04-28T18:49:13.071036Z', '2025-04-28T18:39:29.234508Z']}"
Tralalero,700,"{'challenge_name': ['Locationhunter', 'X Marks The Spot', 'The Fragmented Truth', 'The Spectral Image b6414', '4 Fold Cipher', 'BrainR0T', 'Not a Plain Photo', 'TraceMeIfUCan'], 'challenge_category': ['OSINT', 'Binary Exploitation', 'Digital Forensics', 'Digital Forensics', 'Cryptography', 'Web Exploitation and Cryptography', 'Cryptography and OSINT', 'OSINT'], 'challenge_points': ['150', '50', '100', '100', '50', '50', '100', '100'], 'solve_time': ['2025-04-28T23:46:11.704607Z', '2025-04-28T22:51:07.713910Z', '2025-04-28T22:49:45.765377Z', '2025-04-28T22:48:40.235530Z', '2025-04-28T22:46:42.005821Z', '2025-04-28T22:45:45.530247Z', '2025-04-28T22:45:38.262861Z', '2025-04-28T22:45:27.019435Z']}"
BlitzHack,650,"{'challenge_name': ['Weird Disk Image', 'BrainR0T', 'TraceMeIfUCan', 'Sneaky_Sneaker', 'The Spectral Image b6414', 'The Fragmented Truth', 'X Marks The Spot'], 'challenge_category': ['Digital Forensics', 'Web Exploitation and Cryptography', 'OSINT', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Binary Exploitation'], 'challenge_points': ['150', '50', '100', '100', '100', '100', '50'], 'solve_time': ['2025-04-28T14:22:19.921420Z', '2025-04-28T14:13:02.207258Z', '2025-04-28T12:50:58.825126Z', '2025-04-28T10:32:12.510037Z', '2025-04-28T10:19:47.975424Z', '2025-04-28T10:03:42.216032Z', '2025-04-28T02:40:58.782913Z']}"
Pookie Bears,650,"{'challenge_name': ['X Marks The Spot', 'Weird Disk Image', 'BlackBox', 'Sneaky_Sneaker', 'The Spectral Image b6414', 'The Fragmented Truth', '4 Fold Cipher'], 'challenge_category': ['Binary Exploitation', 'Digital Forensics', 'Cryptography', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Cryptography'], 'challenge_points': ['50', '150', '100', '100', '100', '100', '50'], 'solve_time': ['2025-04-28T15:40:07.854336Z', '2025-04-28T15:19:23.558722Z', '2025-04-28T13:36:02.502292Z', '2025-04-28T08:39:46.681403Z', '2025-04-28T07:18:39.817166Z', '2025-04-28T06:56:45.626780Z', '2025-04-28T06:25:18.663353Z']}"
NullByteNinjas,600,"{'challenge_name': ['BlackBox', 'Dynamic Mayhem', '4 Fold Cipher', 'The Spectral Image b6414', 'Sneaky_Sneaker', 'The Fragmented Truth', 'X Marks The Spot'], 'challenge_category': ['Cryptography', 'Binary Exploitation', 'Cryptography', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Binary Exploitation'], 'challenge_points': ['100', '100', '50', '100', '100', '100', '50'], 'solve_time': ['2025-04-28T12:12:21.935196Z', '2025-04-28T11:59:46.449540Z', '2025-04-28T11:56:05.195324Z', '2025-04-28T08:10:26.948468Z', '2025-04-28T08:03:34.716342Z', '2025-04-28T06:37:24.280917Z', '2025-04-28T06:06:21.443856Z']}"
Daemons of hacking,600,"{'challenge_name': ['BlackBox', '4 Fold Cipher', 'Dynamic Mayhem', 'X Marks The Spot', 'The Fragmented Truth', 'Sneaky_Sneaker', 'The Spectral Image b6414'], 'challenge_category': ['Cryptography', 'Cryptography', 'Binary Exploitation', 'Binary Exploitation', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics'], 'challenge_points': ['100', '50', '100', '50', '100', '100', '100'], 'solve_time': ['2025-04-28T13:10:29.073851Z', '2025-04-28T08:35:38.289763Z', '2025-04-28T08:20:54.907022Z', '2025-04-28T07:52:42.935997Z', '2025-04-28T07:45:54.250192Z', '2025-04-28T07:28:00.710514Z', '2025-04-28T07:24:54.720509Z']}"
