name,points,challenges
BITSkrieg,5830,"{'challenge_name': ['Admin Access', 'Knight’s Enigma', 'Exceeding Knight', 'Knight Bank', 'Knight Connect', 'Luana', ""Knight's Secret"", 'Forward, Yet It Falls Back', 'The Unused Tool', 'The Backdoor’s Whisper', 'Port Fiesta', 'The Hidden Door', 'The Escalation Trick', 'Baby Injection', 'Worthy Knight', 'Easy Path to the Grail', 'Astra & Equinox', 'Shell History', 'Malicious Uploads', 'Stealing the Sweet', 'Find Attacker', 'Backdoor File', 'Data Scraped', 'Compromising the Admin', ""The Intruder's Identity"", 'Encrypted Data', 'RandomseniorAdleman', 'Reflections in the Random', 'The Hidden Quest', 'Secret File', 'The Real Admin', ""Tareq's Secret"", ""The Server's Identity"", 'The Gatekeeper', 'KnightCal', 'The Overseer', 'Initial Reconnaissance', 'Server & Attacker IP', ""Knight's Droid"", 'Binary Quest'], 'challenge_category': ['WEB', 'Reverse Engineering', 'WEB', 'PWN', 'WEB', 'WEB', 'PWN', 'Cryptography', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'WEB', 'Reverse Engineering', 'Reverse Engineering', 'Cryptography', 'Networking', 'Networking', 'Networking', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Networking', 'Networking', 'Digital Forensics', 'Cryptography', 'Cryptography', 'OSINT', 'Digital Forensics', 'Networking', 'Networking', 'Networking', 'Networking', 'WEB', 'Networking', 'Networking', 'Networking', 'Reverse Engineering', 'Reverse Engineering'], 'challenge_points': ['260', '150', '150', '100', '100', '100', '100', '100', '185', '175', '170', '155', '100', '100', '200', '150', '265', '100', '100', '100', '410', '310', '310', '100', '100', '250', '205', '100', '50', '135', '100', '100', '100', '100', '150', '100', '100', '100', '50', '100'], 'solve_time': ['2025-01-21T03:54:51.834711Z', '2025-01-21T01:18:40.731649Z', '2025-01-21T00:22:49.919207Z', '2025-01-21T00:18:10.703130Z', '2025-01-21T00:03:31.866838Z', '2025-01-20T23:54:17.889771Z', '2025-01-20T23:27:04.259734Z', '2025-01-20T23:18:38.746099Z', '2025-01-20T22:41:53.449296Z', '2025-01-20T22:41:26.729751Z', '2025-01-20T22:31:47.131230Z', '2025-01-20T22:31:07.561930Z', '2025-01-20T22:29:14.589304Z', '2025-01-20T22:26:46.880727Z', '2025-01-20T22:25:05.280803Z', '2025-01-20T22:15:21.788221Z', '2025-01-20T21:27:14.635431Z', '2025-01-20T19:00:49.308019Z', '2025-01-20T18:57:58.496459Z', '2025-01-20T18:53:12.802843Z', '2025-01-20T17:53:28.623485Z', '2025-01-20T17:48:43.344382Z', '2025-01-20T17:48:20.691723Z', '2025-01-20T17:45:07.698298Z', '2025-01-20T17:44:46.893884Z', '2025-01-20T17:25:36.289218Z', '2025-01-20T17:23:44.198291Z', '2025-01-20T17:21:29.246712Z', '2025-01-20T17:08:01.653668Z', '2025-01-20T16:45:29.876982Z', '2025-01-20T16:32:59.300301Z', '2025-01-20T15:36:28.918517Z', '2025-01-20T15:32:00.812966Z', '2025-01-20T15:31:32.530413Z', '2025-01-20T15:30:50.164037Z', '2025-01-20T15:28:15.413121Z', '2025-01-20T15:22:18.455335Z', '2025-01-20T15:15:15.866722Z', '2025-01-20T15:12:27.646308Z', '2025-01-20T15:09:02.902349Z']}"
AirOverflow,5830,"{'challenge_name': ['Admin Access', 'The Hidden Quest', 'Astra & Equinox', 'Knight Bank', 'Exceeding Knight', ""Knight's Secret"", 'Forward, Yet It Falls Back', 'Luana', 'Baby Injection', 'Worthy Knight', 'Easy Path to the Grail', 'The Unused Tool', 'The Backdoor’s Whisper', 'Port Fiesta', 'The Hidden Door', 'The Escalation Trick', 'Knight’s Enigma', 'Shell History', 'Malicious Uploads', 'Stealing the Sweet', 'Find Attacker', 'RandomseniorAdleman', 'Backdoor File', 'Data Scraped', 'Encrypted Data', 'Secret File', 'Reflections in the Random', 'Knight Connect', 'Compromising the Admin', ""The Intruder's Identity"", ""Tareq's Secret"", ""The Server's Identity"", 'The Real Admin', 'The Gatekeeper', 'The Overseer', 'Initial Reconnaissance', ""Knight's Droid"", 'Binary Quest', 'Server & Attacker IP', 'KnightCal'], 'challenge_category': ['WEB', 'OSINT', 'Cryptography', 'PWN', 'WEB', 'PWN', 'Cryptography', 'WEB', 'WEB', 'Reverse Engineering', 'Reverse Engineering', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Reverse Engineering', 'Networking', 'Networking', 'Networking', 'Digital Forensics', 'Cryptography', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Cryptography', 'WEB', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Reverse Engineering', 'Reverse Engineering', 'Networking', 'WEB'], 'challenge_points': ['260', '50', '265', '100', '150', '100', '100', '100', '100', '200', '150', '185', '175', '170', '155', '100', '150', '100', '100', '100', '410', '205', '310', '310', '250', '135', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '50', '100', '100', '150'], 'solve_time': ['2025-01-21T03:55:15.964061Z', '2025-01-21T01:52:46.672687Z', '2025-01-21T01:02:45.500299Z', '2025-01-21T00:24:32.400748Z', '2025-01-21T00:22:59.485883Z', '2025-01-20T23:29:08.836148Z', '2025-01-20T23:25:53.867139Z', '2025-01-20T23:00:59.756964Z', '2025-01-20T22:45:30.064881Z', '2025-01-20T22:39:14.800358Z', '2025-01-20T22:13:39.834273Z', '2025-01-20T22:11:13.151146Z', '2025-01-20T22:10:14.151109Z', '2025-01-20T22:09:01.502565Z', '2025-01-20T22:08:13.924535Z', '2025-01-20T22:05:16.409218Z', '2025-01-20T21:33:42.602711Z', '2025-01-20T20:29:03.176728Z', '2025-01-20T20:20:17.844219Z', '2025-01-20T20:14:56.572989Z', '2025-01-20T19:45:32.590223Z', '2025-01-20T19:31:51.760339Z', '2025-01-20T19:17:37.808700Z', '2025-01-20T19:17:30.237839Z', '2025-01-20T19:02:45.825653Z', '2025-01-20T18:42:47.858447Z', '2025-01-20T17:42:59.312026Z', '2025-01-20T17:20:15.035723Z', '2025-01-20T17:14:10.778161Z', '2025-01-20T17:11:40.089558Z', '2025-01-20T16:30:03.749349Z', '2025-01-20T16:27:10.077774Z', '2025-01-20T16:23:02.199228Z', '2025-01-20T16:22:45.986714Z', '2025-01-20T16:21:45.898972Z', '2025-01-20T16:17:57.698012Z', '2025-01-20T16:13:40.583316Z', '2025-01-20T16:11:56.963849Z', '2025-01-20T16:08:37.885118Z', '2025-01-20T15:43:50.808524Z']}"
came for ida licence,5830,"{'challenge_name': ['Admin Access', 'Luana', 'Exceeding Knight', 'Knight Bank', 'Baby Injection', 'Forward, Yet It Falls Back', 'The Unused Tool', 'The Backdoor’s Whisper', 'Port Fiesta', 'The Hidden Door', ""Knight's Secret"", 'The Escalation Trick', 'Astra & Equinox', 'Worthy Knight', 'Easy Path to the Grail', 'Find Attacker', 'Backdoor File', 'Data Scraped', 'Encrypted Data', ""Tareq's Secret"", 'Knight Connect', ""The Server's Identity"", 'The Gatekeeper', 'The Overseer', 'Reflections in the Random', 'The Hidden Quest', 'Initial Reconnaissance', 'Shell History', 'Malicious Uploads', 'Secret File', 'Stealing the Sweet', 'Compromising the Admin', ""The Intruder's Identity"", 'Knight’s Enigma', 'The Real Admin', 'KnightCal', 'Server & Attacker IP', ""Knight's Droid"", 'Binary Quest', 'RandomseniorAdleman'], 'challenge_category': ['WEB', 'WEB', 'WEB', 'PWN', 'WEB', 'Cryptography', 'Networking', 'Networking', 'Networking', 'Networking', 'PWN', 'Networking', 'Cryptography', 'Reverse Engineering', 'Reverse Engineering', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Networking', 'WEB', 'Networking', 'Networking', 'Networking', 'Cryptography', 'OSINT', 'Networking', 'Networking', 'Networking', 'Digital Forensics', 'Networking', 'Networking', 'Networking', 'Reverse Engineering', 'Networking', 'WEB', 'Networking', 'Reverse Engineering', 'Reverse Engineering', 'Cryptography'], 'challenge_points': ['260', '100', '150', '100', '100', '100', '185', '175', '170', '155', '100', '100', '265', '200', '150', '410', '310', '310', '250', '100', '100', '100', '100', '100', '100', '50', '100', '100', '100', '135', '100', '100', '100', '150', '100', '150', '100', '50', '100', '205'], 'solve_time': ['2025-01-21T03:55:56.770123Z', '2025-01-21T01:24:12.639759Z', '2025-01-21T01:17:35.501305Z', '2025-01-21T00:30:26.660981Z', '2025-01-21T00:19:53.663423Z', '2025-01-20T23:58:58.563299Z', '2025-01-20T23:56:26.524677Z', '2025-01-20T23:51:01.050726Z', '2025-01-20T23:17:39.703184Z', '2025-01-20T23:13:56.747798Z', '2025-01-20T23:11:07.899045Z', '2025-01-20T23:08:37.191103Z', '2025-01-20T23:02:50.039059Z', '2025-01-20T22:36:04.451610Z', '2025-01-20T22:11:48.994176Z', '2025-01-20T19:13:23.444388Z', '2025-01-20T18:24:48.226562Z', '2025-01-20T18:24:29.729894Z', '2025-01-20T18:07:59.057991Z', '2025-01-20T17:37:08.485539Z', '2025-01-20T17:28:53.753836Z', '2025-01-20T17:24:40.341655Z', '2025-01-20T16:53:34.459611Z', '2025-01-20T16:53:05.281436Z', '2025-01-20T16:47:13.871382Z', '2025-01-20T16:45:59.303121Z', '2025-01-20T16:41:41.886020Z', '2025-01-20T16:35:22.673879Z', '2025-01-20T16:27:33.413126Z', '2025-01-20T16:22:42.345287Z', '2025-01-20T16:18:08.823371Z', '2025-01-20T16:12:24.776548Z', '2025-01-20T16:11:17.618257Z', '2025-01-20T16:02:17.541616Z', '2025-01-20T15:58:12.607932Z', '2025-01-20T15:32:35.364989Z', '2025-01-20T15:14:56.201131Z', '2025-01-20T15:12:41.772481Z', '2025-01-20T15:07:22.334147Z', '2025-01-20T15:04:35.561451Z']}"
BKISC,5830,"{'challenge_name': ['Admin Access', 'Exceeding Knight', 'Baby Injection', ""Knight's Secret"", 'The Unused Tool', 'The Backdoor’s Whisper', 'Knight Bank', 'Port Fiesta', 'The Hidden Door', 'The Escalation Trick', 'Luana', 'Forward, Yet It Falls Back', 'Worthy Knight', 'Easy Path to the Grail', 'Astra & Equinox', 'Find Attacker', 'Backdoor File', 'Data Scraped', 'Encrypted Data', 'Shell History', 'Malicious Uploads', 'Stealing the Sweet', 'Reflections in the Random', 'Compromising the Admin', ""The Intruder's Identity"", 'The Hidden Quest', 'Secret File', 'Knight Connect', ""Tareq's Secret"", ""The Server's Identity"", 'The Gatekeeper', 'The Overseer', 'Knight’s Enigma', 'Initial Reconnaissance', 'KnightCal', 'The Real Admin', 'Server & Attacker IP', ""Knight's Droid"", 'RandomseniorAdleman', 'Binary Quest'], 'challenge_category': ['WEB', 'WEB', 'WEB', 'PWN', 'Networking', 'Networking', 'PWN', 'Networking', 'Networking', 'Networking', 'WEB', 'Cryptography', 'Reverse Engineering', 'Reverse Engineering', 'Cryptography', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Networking', 'Networking', 'Networking', 'Cryptography', 'Networking', 'Networking', 'OSINT', 'Digital Forensics', 'WEB', 'Networking', 'Networking', 'Networking', 'Networking', 'Reverse Engineering', 'Networking', 'WEB', 'Networking', 'Networking', 'Reverse Engineering', 'Cryptography', 'Reverse Engineering'], 'challenge_points': ['260', '150', '100', '100', '185', '175', '100', '170', '155', '100', '100', '100', '200', '150', '265', '410', '310', '310', '250', '100', '100', '100', '100', '100', '100', '50', '135', '100', '100', '100', '100', '100', '150', '100', '150', '100', '100', '50', '205', '100'], 'solve_time': ['2025-01-21T05:03:54.671357Z', '2025-01-21T01:52:10.332707Z', '2025-01-21T01:33:12.289662Z', '2025-01-21T01:14:45.653791Z', '2025-01-21T01:03:07.854736Z', '2025-01-21T01:01:58.750622Z', '2025-01-21T00:58:06.717974Z', '2025-01-21T00:57:18.942013Z', '2025-01-21T00:56:27.369601Z', '2025-01-21T00:48:21.078111Z', '2025-01-21T00:46:27.557326Z', '2025-01-20T23:14:47.471229Z', '2025-01-20T22:16:18.309667Z', '2025-01-20T22:12:01.357002Z', '2025-01-20T21:54:25.293699Z', '2025-01-20T19:11:22.894303Z', '2025-01-20T18:59:56.409020Z', '2025-01-20T18:59:23.773967Z', '2025-01-20T17:15:35.499334Z', '2025-01-20T17:11:18.524192Z', '2025-01-20T17:07:35.427724Z', '2025-01-20T16:53:14.728012Z', '2025-01-20T16:46:30.266638Z', '2025-01-20T16:42:04.556755Z', '2025-01-20T16:41:31.490353Z', '2025-01-20T16:39:03.062835Z', '2025-01-20T16:17:19.037263Z', '2025-01-20T16:08:43.446993Z', '2025-01-20T16:08:04.169192Z', '2025-01-20T15:56:12.461922Z', '2025-01-20T15:50:42.800312Z', '2025-01-20T15:38:03.220481Z', '2025-01-20T15:37:41.297825Z', '2025-01-20T15:29:35.065658Z', '2025-01-20T15:23:56.949859Z', '2025-01-20T15:23:42.001969Z', '2025-01-20T15:15:12.004062Z', '2025-01-20T15:13:33.691565Z', '2025-01-20T15:11:32.256671Z', '2025-01-20T15:09:21.165087Z']}"
Thread in the Needle,5830,"{'challenge_name': ['Admin Access', 'Exceeding Knight', 'Knight Bank', ""Knight's Secret"", 'Forward, Yet It Falls Back', 'Luana', 'The Unused Tool', 'The Backdoor’s Whisper', 'Port Fiesta', 'Baby Injection', 'The Hidden Door', 'Worthy Knight', 'The Escalation Trick', 'Easy Path to the Grail', 'Astra & Equinox', 'Find Attacker', 'RandomseniorAdleman', 'Knight Connect', 'The Hidden Quest', 'Reflections in the Random', 'Backdoor File', 'Data Scraped', 'Encrypted Data', 'Shell History', 'Malicious Uploads', 'Secret File', 'Stealing the Sweet', 'Compromising the Admin', ""The Intruder's Identity"", ""Tareq's Secret"", ""The Server's Identity"", 'The Gatekeeper', 'The Overseer', 'The Real Admin', 'Initial Reconnaissance', 'KnightCal', ""Knight's Droid"", 'Knight’s Enigma', 'Server & Attacker IP', 'Binary Quest'], 'challenge_category': ['WEB', 'WEB', 'PWN', 'PWN', 'Cryptography', 'WEB', 'Networking', 'Networking', 'Networking', 'WEB', 'Networking', 'Reverse Engineering', 'Networking', 'Reverse Engineering', 'Cryptography', 'Digital Forensics', 'Cryptography', 'WEB', 'OSINT', 'Cryptography', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Networking', 'Networking', 'Digital Forensics', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'WEB', 'Reverse Engineering', 'Reverse Engineering', 'Networking', 'Reverse Engineering'], 'challenge_points': ['260', '150', '100', '100', '100', '100', '185', '175', '170', '100', '155', '200', '100', '150', '265', '410', '205', '100', '50', '100', '310', '310', '250', '100', '100', '135', '100', '100', '100', '100', '100', '100', '100', '100', '100', '150', '50', '150', '100', '100'], 'solve_time': ['2025-01-21T09:43:57.515555Z', '2025-01-21T07:02:02.530123Z', '2025-01-21T00:26:25.395337Z', '2025-01-20T23:41:55.797974Z', '2025-01-20T23:17:16.329886Z', '2025-01-20T23:02:11.819543Z', '2025-01-20T22:51:10.561328Z', '2025-01-20T22:44:30.854857Z', '2025-01-20T22:38:09.450705Z', '2025-01-20T22:36:31.221900Z', '2025-01-20T22:33:11.847050Z', '2025-01-20T22:16:55.429213Z', '2025-01-20T22:14:47.201068Z', '2025-01-20T22:05:58.962035Z', '2025-01-20T21:51:56.018352Z', '2025-01-20T20:14:46.681074Z', '2025-01-20T20:03:36.867303Z', '2025-01-20T19:49:29.765605Z', '2025-01-20T19:14:15.613891Z', '2025-01-20T18:40:55.216688Z', '2025-01-20T18:20:19.795194Z', '2025-01-20T18:18:36.881653Z', '2025-01-20T18:17:04.742230Z', '2025-01-20T18:13:58.770639Z', '2025-01-20T18:05:38.953575Z', '2025-01-20T17:39:46.602910Z', '2025-01-20T17:39:36.407677Z', '2025-01-20T17:17:36.745809Z', '2025-01-20T17:15:32.438599Z', '2025-01-20T16:30:26.227461Z', '2025-01-20T16:28:28.490345Z', '2025-01-20T16:27:50.643665Z', '2025-01-20T16:27:05.505116Z', '2025-01-20T16:26:55.708330Z', '2025-01-20T16:24:59.433945Z', '2025-01-20T16:13:29.787083Z', '2025-01-20T16:08:46.878612Z', '2025-01-20T16:04:32.386388Z', '2025-01-20T15:46:40.929035Z', '2025-01-20T15:05:36.108434Z']}"
SU,5830,"{'challenge_name': ['Find Attacker', 'Backdoor File', 'Data Scraped', 'Encrypted Data', 'Admin Access', 'Astra & Equinox', 'Forward, Yet It Falls Back', ""Knight's Secret"", 'Knight Connect', 'The Unused Tool', 'The Backdoor’s Whisper', 'Port Fiesta', 'The Hidden Door', 'Exceeding Knight', 'Luana', 'Baby Injection', 'The Escalation Trick', 'Knight Bank', 'Worthy Knight', 'Easy Path to the Grail', 'Secret File', 'Reflections in the Random', 'The Hidden Quest', 'Shell History', 'Malicious Uploads', 'Stealing the Sweet', 'Compromising the Admin', ""The Intruder's Identity"", ""Tareq's Secret"", ""The Server's Identity"", 'KnightCal', 'The Gatekeeper', 'The Overseer', 'Initial Reconnaissance', 'RandomseniorAdleman', 'Knight’s Enigma', ""Knight's Droid"", 'The Real Admin', 'Server & Attacker IP', 'Binary Quest'], 'challenge_category': ['Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'WEB', 'Cryptography', 'Cryptography', 'PWN', 'WEB', 'Networking', 'Networking', 'Networking', 'Networking', 'WEB', 'WEB', 'WEB', 'Networking', 'PWN', 'Reverse Engineering', 'Reverse Engineering', 'Digital Forensics', 'Cryptography', 'OSINT', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'WEB', 'Networking', 'Networking', 'Networking', 'Cryptography', 'Reverse Engineering', 'Reverse Engineering', 'Networking', 'Networking', 'Reverse Engineering'], 'challenge_points': ['410', '310', '310', '250', '260', '265', '100', '100', '100', '185', '175', '170', '155', '150', '100', '100', '100', '100', '200', '150', '135', '100', '50', '100', '100', '100', '100', '100', '100', '100', '150', '100', '100', '100', '205', '150', '50', '100', '100', '100'], 'solve_time': ['2025-01-21T14:04:49.219685Z', '2025-01-21T11:19:07.220792Z', '2025-01-21T11:18:35.973447Z', '2025-01-21T08:36:18.888335Z', '2025-01-21T07:40:52.338058Z', '2025-01-21T06:28:28.400999Z', '2025-01-21T05:27:18.798170Z', '2025-01-21T05:06:08.047593Z', '2025-01-21T04:53:24.600112Z', '2025-01-21T03:49:35.745154Z', '2025-01-21T03:44:26.838500Z', '2025-01-21T03:42:35.509147Z', '2025-01-21T03:19:34.729993Z', '2025-01-21T03:01:18.645430Z', '2025-01-21T02:22:13.380208Z', '2025-01-21T02:04:01.053798Z', '2025-01-21T01:26:09.316391Z', '2025-01-21T01:17:22.727592Z', '2025-01-20T22:55:31.312790Z', '2025-01-20T22:47:48.537163Z', '2025-01-20T17:50:35.156135Z', '2025-01-20T17:18:00.362003Z', '2025-01-20T17:08:22.307393Z', '2025-01-20T16:32:16.393552Z', '2025-01-20T16:24:02.953628Z', '2025-01-20T16:22:47.914971Z', '2025-01-20T16:09:41.463065Z', '2025-01-20T16:07:33.428067Z', '2025-01-20T15:59:48.323614Z', '2025-01-20T15:57:11.962789Z', '2025-01-20T15:57:05.325899Z', '2025-01-20T15:55:43.227159Z', '2025-01-20T15:55:02.684705Z', '2025-01-20T15:51:50.510349Z', '2025-01-20T15:51:34.324018Z', '2025-01-20T15:44:56.064896Z', '2025-01-20T15:20:13.473191Z', '2025-01-20T15:19:46.147193Z', '2025-01-20T15:13:59.897729Z', '2025-01-20T15:08:55.831631Z']}"
A&C,5830,"{'challenge_name': ['Find Attacker', 'Backdoor File', 'Data Scraped', 'Astra & Equinox', 'Exceeding Knight', 'Worthy Knight', 'Knight Bank', 'Forward, Yet It Falls Back', ""Knight's Secret"", 'Admin Access', 'Luana', 'Baby Injection', 'The Unused Tool', 'The Backdoor’s Whisper', 'Port Fiesta', 'The Hidden Door', 'Easy Path to the Grail', 'The Escalation Trick', 'Encrypted Data', 'Secret File', 'Shell History', ""Tareq's Secret"", 'Malicious Uploads', ""The Server's Identity"", 'Stealing the Sweet', 'Knight Connect', 'The Hidden Quest', 'Compromising the Admin', 'Knight’s Enigma', ""The Intruder's Identity"", 'The Gatekeeper', 'The Overseer', 'Initial Reconnaissance', 'The Real Admin', 'Reflections in the Random', 'RandomseniorAdleman', 'Server & Attacker IP', 'KnightCal', ""Knight's Droid"", 'Binary Quest'], 'challenge_category': ['Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Cryptography', 'WEB', 'Reverse Engineering', 'PWN', 'Cryptography', 'PWN', 'WEB', 'WEB', 'WEB', 'Networking', 'Networking', 'Networking', 'Networking', 'Reverse Engineering', 'Networking', 'Digital Forensics', 'Digital Forensics', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'WEB', 'OSINT', 'Networking', 'Reverse Engineering', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Cryptography', 'Cryptography', 'Networking', 'WEB', 'Reverse Engineering', 'Reverse Engineering'], 'challenge_points': ['410', '310', '310', '265', '150', '200', '100', '100', '100', '260', '100', '100', '185', '175', '170', '155', '150', '100', '250', '135', '100', '100', '100', '100', '100', '100', '50', '100', '150', '100', '100', '100', '100', '100', '100', '205', '100', '150', '50', '100'], 'solve_time': ['2025-01-21T14:13:02.375179Z', '2025-01-21T10:34:52.402654Z', '2025-01-21T10:33:26.075004Z', '2025-01-21T05:52:12.356717Z', '2025-01-21T04:15:32.504311Z', '2025-01-21T01:54:24.010468Z', '2025-01-21T00:14:58.290124Z', '2025-01-21T00:03:31.002327Z', '2025-01-20T23:49:40.256171Z', '2025-01-20T23:17:42.627000Z', '2025-01-20T23:07:30.520946Z', '2025-01-20T22:52:03.827194Z', '2025-01-20T22:38:44.987934Z', '2025-01-20T22:24:58.976909Z', '2025-01-20T22:21:37.249965Z', '2025-01-20T22:20:20.290380Z', '2025-01-20T22:15:09.814504Z', '2025-01-20T22:09:15.615691Z', '2025-01-20T21:08:21.285870Z', '2025-01-20T21:06:08.759183Z', '2025-01-20T20:24:30.355110Z', '2025-01-20T19:37:33.625269Z', '2025-01-20T19:35:25.773420Z', '2025-01-20T19:23:43.007658Z', '2025-01-20T19:11:48.976424Z', '2025-01-20T18:59:50.062692Z', '2025-01-20T18:34:44.077508Z', '2025-01-20T18:08:07.579061Z', '2025-01-20T18:06:29.404616Z', '2025-01-20T18:05:33.017779Z', '2025-01-20T17:57:56.688057Z', '2025-01-20T17:57:03.218417Z', '2025-01-20T17:51:03.522245Z', '2025-01-20T17:48:43.805877Z', '2025-01-20T17:34:02.522637Z', '2025-01-20T17:06:41.209405Z', '2025-01-20T16:12:54.890378Z', '2025-01-20T15:38:59.288657Z', '2025-01-20T15:35:10.302318Z', '2025-01-20T15:22:19.251616Z']}"
HackOrda,5680,"{'challenge_name': ['Knight Connect', 'Admin Access', 'Worthy Knight', 'Luana', 'Exceeding Knight', 'Baby Injection', 'Find Attacker', 'Backdoor File', 'Data Scraped', 'The Unused Tool', 'The Backdoor’s Whisper', 'Knight Bank', 'Port Fiesta', 'The Hidden Door', 'The Escalation Trick', ""Knight's Secret"", 'Easy Path to the Grail', 'RandomseniorAdleman', 'Forward, Yet It Falls Back', 'Astra & Equinox', ""Knight's Droid"", 'Encrypted Data', 'Secret File', 'KnightCal', 'Reflections in the Random', 'Binary Quest', 'The Hidden Quest', 'Shell History', 'Malicious Uploads', 'Stealing the Sweet', ""Tareq's Secret"", ""The Server's Identity"", 'Compromising the Admin', 'The Gatekeeper', 'The Overseer', ""The Intruder's Identity"", 'Initial Reconnaissance', 'The Real Admin', 'Server & Attacker IP'], 'challenge_category': ['WEB', 'WEB', 'Reverse Engineering', 'WEB', 'WEB', 'WEB', 'Digital Forensics', 'Digital Forensics', 'Digital Forensics', 'Networking', 'Networking', 'PWN', 'Networking', 'Networking', 'Networking', 'PWN', 'Reverse Engineering', 'Cryptography', 'Cryptography', 'Cryptography', 'Reverse Engineering', 'Digital Forensics', 'Digital Forensics', 'WEB', 'Cryptography', 'Reverse Engineering', 'OSINT', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking', 'Networking'], 'challenge_points': ['100', '260', '200', '100', '150', '100', '410', '310', '310', '185', '175', '100', '170', '155', '100', '100', '150', '205', '100', '265', '50', '250', '135', '150', '100', '100', '50', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100'], 'solve_time': ['2025-01-21T14:59:29.891619Z', '2025-01-21T13:04:15.135864Z', '2025-01-21T09:29:39.243080Z', '2025-01-21T08:33:03.886626Z', '2025-01-21T07:33:38.977456Z', '2025-01-21T07:15:15.206198Z', '2025-01-21T07:11:16.905584Z', '2025-01-21T07:06:26.027577Z', '2025-01-21T07:05:36.668238Z', '2025-01-21T06:43:06.448773Z', '2025-01-21T06:33:07.013535Z', '2025-01-21T06:24:10.397142Z', '2025-01-21T06:15:27.758662Z', '2025-01-21T06:14:48.122770Z', '2025-01-21T06:09:51.616135Z', '2025-01-21T06:06:54.442511Z', '2025-01-21T04:43:11.246248Z', '2025-01-21T01:36:11.709634Z', '2025-01-21T00:36:46.889296Z', '2025-01-20T21:31:15.550583Z', '2025-01-20T21:10:18.138914Z', '2025-01-20T19:01:23.104375Z', '2025-01-20T18:40:16.384299Z', '2025-01-20T17:30:11.671756Z', '2025-01-20T17:25:37.503367Z', '2025-01-20T17:19:33.696469Z', '2025-01-20T17:15:17.698653Z', '2025-01-20T16:50:18.044454Z', '2025-01-20T16:38:34.852125Z', '2025-01-20T16:28:15.553003Z', '2025-01-20T16:25:55.007217Z', '2025-01-20T16:02:11.098368Z', '2025-01-20T15:52:57.829132Z', '2025-01-20T15:52:18.479786Z', '2025-01-20T15:51:45.769210Z', '2025-01-20T15:46:37.759494Z', '2025-01-20T15:32:46.470008Z', '2025-01-20T15:32:16.961060Z', '2025-01-20T15:20:47.612545Z']}"
