points,name,challenge
5156,0xHUST,"{'challenge_name': ['SUS Archive', 'Cloud Recipe', 'The kindling of the first Flag', 'Feistel <3', 'Vector Madness', 'Animal Flat', 'Hop on, hop off #3', 'CyberSecurity, Gamified', 'key in the big haystack', 'Matrices Matrices Matrices', 'En(d)less behaviour', 'key in the haystack', ""Granny's gift"", 'Otamatone my beloved', 'Insanity Check', 'Hop on, hop off #1'], 'challenge_category': ['WEB', 'WEB', 'PWN-REV', 'CRYPTO', 'PWN-REV', 'PWN-REV', 'OSINT', 'MISC', 'CRYPTO', 'CRYPTO', 'PWN-REV', 'CRYPTO', 'PWN-REV', 'MISC', 'PWN-REV', 'OSINT'], 'challenge_points': ['493', '136', '399', '478', '460', '482', '352', '498', '466', '388', '376', '428', '50', '50', '50', '50'], 'solve_time': ['2025-03-16T11:00:43.331049Z', '2025-03-16T07:38:41.526470Z', '2025-03-16T00:28:11.756693Z', '2025-03-15T23:44:28.402352Z', '2025-03-15T18:58:58.728392Z', '2025-03-15T17:12:55.087649Z', '2025-03-15T16:50:56.532677Z', '2025-03-15T16:22:22.698498Z', '2025-03-15T15:50:04.383715Z', '2025-03-15T15:43:50.070291Z', '2025-03-15T15:02:22.716232Z', '2025-03-15T14:43:52.059349Z', '2025-03-15T14:40:59.640983Z', '2025-03-15T14:14:04.587077Z', '2025-03-15T13:39:46.313675Z', '2025-03-15T13:11:11.678666Z']}"
4799,ptm,"{'challenge_name': ['Matrices Matrices Matrices', 'Feistel <3', ""Gotta Dump 'Em All"", 'key in the big haystack', 'key in the haystack', 'UnderConstruction', 'The kindling of the first Flag', 'Otamatone my beloved', 'Mentally Training', 'Lightning Fast Scrambling', 'Hop on, hop off #3', 'Hop on, hop off #2', 'Hop on, hop off #1', ""Granny's gift"", 'Insanity Check', 'Cloud Recipe'], 'challenge_category': ['CRYPTO', 'CRYPTO', 'MISC', 'CRYPTO', 'CRYPTO', 'WEB', 'PWN-REV', 'MISC', 'OSINT', 'CRYPTO', 'OSINT', 'OSINT', 'OSINT', 'PWN-REV', 'PWN-REV', 'WEB'], 'challenge_points': ['388', '478', '493', '466', '428', '460', '399', '50', '460', '445', '352', '94', '50', '50', '50', '136'], 'solve_time': ['2025-03-16T10:28:30.092414Z', '2025-03-16T10:10:08.028255Z', '2025-03-16T09:44:33.992750Z', '2025-03-16T00:59:07.855792Z', '2025-03-16T00:25:58.571907Z', '2025-03-15T20:06:23.039431Z', '2025-03-15T17:52:02.173240Z', '2025-03-15T16:45:29.633958Z', '2025-03-15T16:36:05.200101Z', '2025-03-15T16:04:37.504455Z', '2025-03-15T15:58:35.643955Z', '2025-03-15T15:53:49.797525Z', '2025-03-15T15:37:47.200701Z', '2025-03-15T14:57:45.144799Z', '2025-03-15T14:31:23.648017Z', '2025-03-15T14:16:58.472599Z']}"
2923,bhackari,"{'challenge_name': ['Animal Flat', 'Feistel <3', 'UnderConstruction', 'En(d)less behaviour', 'Lightning Fast Scrambling', 'Cloud Recipe', 'Hop on, hop off #3', 'Hop on, hop off #2', 'Otamatone my beloved', 'Hop on, hop off #1'], 'challenge_category': ['PWN-REV', 'CRYPTO', 'WEB', 'PWN-REV', 'CRYPTO', 'WEB', 'OSINT', 'OSINT', 'MISC', 'OSINT'], 'challenge_points': ['482', '478', '460', '376', '445', '136', '352', '94', '50', '50'], 'solve_time': ['2025-03-16T09:16:15.032346Z', '2025-03-15T22:09:33.207409Z', '2025-03-15T22:04:31.269221Z', '2025-03-15T19:59:11.850866Z', '2025-03-15T17:42:55.958604Z', '2025-03-15T17:03:49.316389Z', '2025-03-15T16:51:44.086768Z', '2025-03-15T16:39:59.308183Z', '2025-03-15T16:39:14.723065Z', '2025-03-15T16:18:41.374857Z']}"
2616,FoocHackz,"{'challenge_name': ['SUS Archive', ""Gotta Dump 'Em All"", 'Cloud Recipe', 'Mentally Training', 'Hop on, hop off #3', 'Otamatone my beloved', 'Hop on, hop off #2', 'Matrices Matrices Matrices', ""Granny's gift"", 'Insanity Check', 'Hop on, hop off #1'], 'challenge_category': ['WEB', 'MISC', 'WEB', 'OSINT', 'OSINT', 'MISC', 'OSINT', 'CRYPTO', 'PWN-REV', 'PWN-REV', 'OSINT'], 'challenge_points': ['493', '493', '136', '460', '352', '50', '94', '388', '50', '50', '50'], 'solve_time': ['2025-03-16T01:43:18.875607Z', '2025-03-15T23:21:48.676839Z', '2025-03-15T19:03:59.501588Z', '2025-03-15T16:06:08.972176Z', '2025-03-15T15:18:15.922194Z', '2025-03-15T14:07:48.522801Z', '2025-03-15T14:06:18.712637Z', '2025-03-15T13:56:19.393095Z', '2025-03-15T13:36:00.052385Z', '2025-03-15T13:20:23.173402Z', '2025-03-15T13:08:19.098283Z']}"
2538,The Few Chosen,"{'challenge_name': ['The kindling of the first Flag', 'Manual Interaction', 'Insanity Check', 'gravity well', 'Cloud Recipe', 'Matrices Matrices Matrices', ""Granny's gift"", 'Hop on, hop off #3', 'Hop on, hop off #2', 'Otamatone my beloved', 'Hop on, hop off #1'], 'challenge_category': ['PWN-REV', 'WEB', 'PWN-REV', 'MISC', 'WEB', 'CRYPTO', 'PWN-REV', 'OSINT', 'OSINT', 'MISC', 'OSINT'], 'challenge_points': ['399', '482', '50', '487', '136', '388', '50', '352', '94', '50', '50'], 'solve_time': ['2025-03-16T12:34:03.569357Z', '2025-03-15T22:51:16.561933Z', '2025-03-15T20:22:02.154239Z', '2025-03-15T20:17:13.344364Z', '2025-03-15T19:22:51.370727Z', '2025-03-15T19:20:21.555192Z', '2025-03-15T19:09:29.726332Z', '2025-03-15T19:02:49.295560Z', '2025-03-15T13:41:13.462940Z', '2025-03-15T13:19:48.252893Z', '2025-03-15T13:08:18.971512Z']}"
2462,ByteTheCookies,"{'challenge_name': ['key in the big haystack', 'The kindling of the first Flag', 'gravity well', 'Matrices Matrices Matrices', ""Granny's gift"", 'key in the haystack', 'Insanity Check', 'Hop on, hop off #2', 'Hop on, hop off #1', 'Otamatone my beloved'], 'challenge_category': ['CRYPTO', 'PWN-REV', 'MISC', 'CRYPTO', 'PWN-REV', 'CRYPTO', 'PWN-REV', 'OSINT', 'OSINT', 'MISC'], 'challenge_points': ['466', '399', '487', '388', '50', '428', '50', '94', '50', '50'], 'solve_time': ['2025-03-16T12:50:30.228329Z', '2025-03-16T08:39:42.311725Z', '2025-03-16T01:43:43.202383Z', '2025-03-16T00:43:57.618136Z', '2025-03-15T16:49:54.731223Z', '2025-03-15T16:35:27.958277Z', '2025-03-15T15:56:41.293477Z', '2025-03-15T15:09:39.722891Z', '2025-03-15T13:54:57.462225Z', '2025-03-15T13:20:09.108616Z']}"
2128,hAOckers,"{'challenge_name': [""What's in a nimi?"", 'Cloud Recipe', 'Insanity Check', 'The kindling of the first Flag', 'Mentally Training', 'Hop on, hop off #3', 'Otamatone my beloved', 'Hop on, hop off #2', 'Hop on, hop off #1', ""Granny's gift""], 'challenge_category': ['MISC', 'WEB', 'PWN-REV', 'PWN-REV', 'OSINT', 'OSINT', 'MISC', 'OSINT', 'OSINT', 'PWN-REV'], 'challenge_points': ['487', '136', '50', '399', '460', '352', '50', '94', '50', '50'], 'solve_time': ['2025-03-16T02:16:32.987406Z', '2025-03-15T17:33:09.815198Z', '2025-03-15T17:28:49.785981Z', '2025-03-15T17:27:38.711309Z', '2025-03-15T17:23:01.219173Z', '2025-03-15T15:36:08.694558Z', '2025-03-15T14:58:38.670947Z', '2025-03-15T13:43:37.481430Z', '2025-03-15T13:13:50.800961Z', '2025-03-15T13:13:02.135836Z']}"
1635,World Wide Flags,"{'challenge_name': ['The kindling of the first Flag', 'key in the haystack', 'Cloud Recipe', 'Conspiracy to commit bankrupt', 'Insanity Check', ""Granny's gift"", 'Otamatone my beloved', 'Hop on, hop off #1'], 'challenge_category': ['PWN-REV', 'CRYPTO', 'WEB', 'MISC', 'PWN-REV', 'PWN-REV', 'MISC', 'OSINT'], 'challenge_points': ['399', '428', '136', '472', '50', '50', '50', '50'], 'solve_time': ['2025-03-16T12:16:24.026435Z', '2025-03-16T11:38:18.540090Z', '2025-03-15T19:55:23.139361Z', '2025-03-15T19:37:15.676360Z', '2025-03-15T17:51:39.010696Z', '2025-03-15T13:27:34.458120Z', '2025-03-15T13:16:01.595740Z', '2025-03-15T13:10:36.977080Z']}"
1518,BlitzHack,"{'challenge_name': ['Vector Madness', 'Animal Flat', 'En(d)less behaviour', 'Otamatone my beloved', ""Granny's gift"", 'Hop on, hop off #1', 'Insanity Check'], 'challenge_category': ['PWN-REV', 'PWN-REV', 'PWN-REV', 'MISC', 'PWN-REV', 'OSINT', 'PWN-REV'], 'challenge_points': ['460', '482', '376', '50', '50', '50', '50'], 'solve_time': ['2025-03-16T06:33:37.101366Z', '2025-03-16T01:01:46.443924Z', '2025-03-15T19:37:30.176406Z', '2025-03-15T13:25:41.144060Z', '2025-03-15T13:24:11.497427Z', '2025-03-15T13:16:26.641415Z', '2025-03-15T13:10:00.367357Z']}"
1332,flag{}___Orz,"{'challenge_name': ['key in the big haystack', 'key in the haystack', 'Matrices Matrices Matrices', ""Granny's gift""], 'challenge_category': ['CRYPTO', 'CRYPTO', 'CRYPTO', 'PWN-REV'], 'challenge_points': ['466', '428', '388', '50'], 'solve_time': ['2025-03-16T09:45:12.047942Z', '2025-03-16T09:02:59.847854Z', '2025-03-16T08:08:53.320236Z', '2025-03-16T07:59:01.215786Z']}"
