name,points,challenge
Schrodinger Bears,43,{'challenge_name': ['Welcome!']}
hxp,43,{'challenge_name': ['Welcome!']}
TCFSH69,43,{'challenge_name': ['Welcome!']}
Martial_Law_Enforcer,43,{'challenge_name': ['Welcome!']}
SHA-272,43,{'challenge_name': ['Welcome!']}
得闲饮茶,43,{'challenge_name': ['Welcome!']}
T1L4NGY0N,43,{'challenge_name': ['Welcome!']}
r4nd0mByt3,43,{'challenge_name': ['Welcome!']}
Pouls Friends,43,{'challenge_name': ['Welcome!']}
potarai,43,{'challenge_name': ['Welcome!']}
P3gasus,43,{'challenge_name': ['Welcome!']}
CRUSADERS,43,{'challenge_name': ['Welcome!']}
Techn0Crats,43,{'challenge_name': ['Welcome!']}
SejongPSY,43,{'challenge_name': ['Welcome!']}
L0ck8y7e,43,{'challenge_name': ['Welcome!']}
nendo,43,{'challenge_name': ['Welcome!']}
ay0,43,{'challenge_name': ['Welcome!']}
GGWPs,43,{'challenge_name': ['Welcome!']}
ac1d,43,{'challenge_name': ['Welcome!']}
h3ll0_w0rld,43,{'challenge_name': ['Welcome!']}
LinuxIndia,43,{'challenge_name': ['Welcome!']}
FL4M3,43,{'challenge_name': ['Welcome!']}
East_siders,43,{'challenge_name': ['Welcome!']}
TeamTeam,43,{'challenge_name': ['Welcome!']}
PudgeTraining,43,{'challenge_name': ['Welcome!']}
mikejam,43,{'challenge_name': ['Welcome!']}
SUS,43,{'challenge_name': ['Welcome!']}
DEVIL^908,43,{'challenge_name': ['Welcome!']}
Iran,43,{'challenge_name': ['Welcome!']}
Россия,43,{'challenge_name': ['Welcome!']}
M1tM,43,{'challenge_name': ['Welcome!']}
HAIDAR,43,{'challenge_name': ['Welcome!']}
taurus,43,{'challenge_name': ['Welcome!']}
MutazBabies,43,{'challenge_name': ['Welcome!']}
g33k$,43,{'challenge_name': ['Welcome!']}
CyberUNIT,43,{'challenge_name': ['Welcome!']}
fsoci4ty,43,{'challenge_name': ['Welcome!']}
MENGXINLIN,43,{'challenge_name': ['Welcome!']}
