name,points,challenge
"xor eax, eax jmp eax",1950,"{'challenge_name': ['CraftCraft', 'forked', 'The Resolution', 'Grille', 'inside out', 'Is the limit', 'The Last Chance', '/locate', 'Pest Control', 'portable executable', 'silence', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['ppc', 'admin', 'ppc', 'crypto', 'forensics', 'osint', 'stegano', 'osint', 'web', 'reverse', 'ppc', 'web', 'ctb', 'web'], 'challenge_points': ['300', '150', '150', '100', '100', '100', '100', '200', '100', '100', '200', '100', '100', '150']}"
Cyb3rP4w5,1850,"{'challenge_name': ['forked', 'Grille', 'inside out', 'Is the limit', 'The Last Chance', '/locate', 'noteasy26', 'Pest Control', 'portable executable', 'PNG', 'silence', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'crypto', 'forensics', 'osint', 'stegano', 'osint', 'crypto', 'web', 'reverse', 'forensics', 'ppc', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '100', '100', '200', '100', '100', '100', '250', '200', '100', '100', '150']}"
Forel,1750,"{'challenge_name': ['CraftCraft', 'forked', 'The Resolution', 'Grille', 'inside out', 'Is the limit', 'The Last Chance', '/locate', 'portable executable', 'PNG', 'Summer reading', 'Yankbox'], 'challenge_category': ['ppc', 'admin', 'ppc', 'crypto', 'forensics', 'osint', 'stegano', 'osint', 'reverse', 'forensics', 'web', 'ctb'], 'challenge_points': ['300', '150', '150', '100', '100', '100', '100', '200', '100', '250', '100', '100']}"
p7dtTrm,1750,"{'challenge_name': ['CraftCraft', 'forked', 'The Resolution', 'Grille', 'inside out', 'Is the limit', 'Laundromat', 'portable executable', 'Summer reading', 'Yankbox', 'Zhuzhelitsa I'], 'challenge_category': ['ppc', 'admin', 'ppc', 'crypto', 'forensics', 'osint', 'reverse', 'reverse', 'web', 'ctb', 'crypto'], 'challenge_points': ['300', '150', '150', '100', '100', '100', '400', '100', '100', '100', '150']}"
Бульбака,1750,"{'challenge_name': ['Casts, apparently', 'forked', 'inside out', 'Is the limit', 'The Last Chance', '/locate', 'Medium rare', 'noteasy26', 'Pest Control', 'portable executable', 'silence', 'Summer reading', 'Yankbox'], 'challenge_category': ['forensics', 'admin', 'forensics', 'osint', 'stegano', 'osint', 'web', 'crypto', 'web', 'reverse', 'ppc', 'web', 'ctb'], 'challenge_points': ['150', '150', '100', '100', '100', '200', '250', '100', '100', '100', '200', '100', '100']}"
st0p_cyb3rbu11ying,1700,"{'challenge_name': ['CraftCraft', 'forked', 'inside out', 'Is the limit', 'The Last Chance', '/locate', 'noteasy26', 'Pest Control', 'portable executable', 'PNG', 'Summer reading', 'Yankbox'], 'challenge_category': ['ppc', 'admin', 'forensics', 'osint', 'stegano', 'osint', 'crypto', 'web', 'reverse', 'forensics', 'web', 'ctb'], 'challenge_points': ['300', '150', '100', '100', '100', '200', '100', '100', '100', '250', '100', '100']}"
D@T@C0RrUpT10#,1500,"{'challenge_name': ['Boxcat', 'Catbox', 'CraftCraft', 'forked', 'inside out', 'noteasy26', 'Summer reading', 'Yankbox', 'Zhuzhelitsa I', 'Zoo'], 'challenge_category': ['crypto', 'misc', 'ppc', 'admin', 'forensics', 'crypto', 'web', 'ctb', 'crypto', 'web'], 'challenge_points': ['250', '100', '300', '150', '100', '100', '100', '100', '150', '150']}"
ДЕТЕЙ,1500,"{'challenge_name': ['forked', 'Grille', 'inside out', 'Is the limit', 'The Last Chance', '/locate', 'Pest Control', 'portable executable', 'silence', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'crypto', 'forensics', 'osint', 'stegano', 'osint', 'web', 'reverse', 'ppc', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '100', '100', '200', '100', '100', '200', '100', '100', '150']}"
Poison Berries,1500,"{'challenge_name': ['Casts, apparently', 'CraftCraft', 'forked', 'Grille', 'inside out', 'Is the limit', 'The Last Chance', '/locate', 'Pest Control', 'Summer reading', 'Yankbox'], 'challenge_category': ['forensics', 'ppc', 'admin', 'crypto', 'forensics', 'osint', 'stegano', 'osint', 'web', 'web', 'ctb'], 'challenge_points': ['150', '300', '150', '100', '100', '100', '100', '200', '100', '100', '100']}"
командочка,1400,"{'challenge_name': ['forked', 'inside out', 'Is the limit', 'Laundromat', '/locate', 'portable executable', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'forensics', 'osint', 'reverse', 'osint', 'reverse', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '400', '200', '100', '100', '100', '150']}"
Pudge Fun Club,1300,"{'challenge_name': ['CraftCraft', 'forked', 'Grille', 'inside out', 'Pest Control', 'portable executable', 'PNG', 'Summer reading', 'Yankbox'], 'challenge_category': ['ppc', 'admin', 'crypto', 'forensics', 'web', 'reverse', 'forensics', 'web', 'ctb'], 'challenge_points': ['300', '150', '100', '100', '100', '100', '250', '100', '100']}"
bi0s,1300,"{'challenge_name': ['forked', 'Grille', 'inside out', 'Is the limit', '/locate', 'Pest Control', 'portable executable', 'PNG', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'crypto', 'forensics', 'osint', 'osint', 'web', 'reverse', 'forensics', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '100', '200', '100', '100', '250', '100', '100']}"
