points,name,challenge
1061,icesfont,"[{'name': 'Simple Login', 'solves': 203, 'category': 'Web'}, {'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Pico Note 2', 'solves': 5, 'category': 'Web'}, {'name': 'Pico Note 1', 'solves': 45, 'category': 'Web'}]"
1061,st98,"[{'name': 'Pico Note 2', 'solves': 5, 'category': 'Web'}, {'name': 'Pico Note 1', 'solves': 45, 'category': 'Web'}, {'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}]"
1061,dimas,"[{'name': 'Simple Login', 'solves': 203, 'category': 'Web'}, {'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Pico Note 2', 'solves': 5, 'category': 'Web'}, {'name': 'Pico Note 1', 'solves': 45, 'category': 'Web'}]"
633,harrier,"[{'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Pico Note 1', 'solves': 45, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}]"
633,hiikunz,"[{'name': 'TOWFL', 'solves': 22, 'category': 'Web'}, {'name': 'GitFile Explorer', 'solves': 8, 'category': 'Web'}, {'name': 'CakeGEAR', 'solves': 40, 'category': 'Web'}, {'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}, {'name': 'Pico Note 1', 'solves': 45, 'category': 'Web'}, {'name': 'Country DB', 'solves': 91, 'category': 'Web'}]"
633,akiym,"[{'name': 'Pico Note 1', 'solves': 45, 'category': 'Web'}, {'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}]"
385,ntomoya,"[{'name': 'Pico Note 1', 'solves': 45, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}]"
385,ensy,"[{'name': 'Pico Note 1', 'solves': 45, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}]"
385,bubu,"[{'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Pico Note 1', 'solves': 45, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}]"
385,bigbluewhale111,"[{'name': 'Pico Note 1', 'solves': 45, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}]"
356,ptr-yudai,"[{'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}]"
356,n4o847,"[{'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}]"
356,hamayanhamayan,"[{'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}]"
356,kira-kira-pan,"[{'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}]"
356,tyage,"[{'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}]"
356,zeosutt,"[{'name': 'Pico Note 1', 'solves': 45, 'category': 'Web'}, {'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}]"
356,flyyee,"[{'name': 'AdBlog', 'solves': 5, 'category': 'Web'}, {'name': 'OpenBio 2', 'solves': 4, 'category': 'Web'}, {'name': 'Neko Note', 'solves': 5, 'category': 'Web'}, {'name': 'OpenBio', 'solves': 10, 'category': 'Web'}, {'name': 'TOWFL', 'solves': 22, 'category': 'Web'}, {'name': 'CakeGEAR', 'solves': 40, 'category': 'Web'}, {'name': 'Country DB', 'solves': 91, 'category': 'Web'}, {'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}]"
108,yu212,"[{'name': 'GitFile Explorer', 'solves': 8, 'category': 'Web'}, {'name': 'CakeGEAR', 'solves': 40, 'category': 'Web'}, {'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Pico Note 1', 'solves': 45, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}, {'name': 'TOWFL', 'solves': 22, 'category': 'Web'}, {'name': 'Country DB', 'solves': 91, 'category': 'Web'}]"
108,toha,"[{'name': 'CaaS', 'solves': 44, 'category': 'Web'}, {'name': 'Pico Note 1', 'solves': 45, 'category': 'Web'}, {'name': 'Simple Login', 'solves': 203, 'category': 'Web'}]"
