name,points,challenge
soloreis,1840,"{'challenge_name': ['breadcrumbs-256', 'pong-student-club', 'hard programming', 'interview', 'echoes-of-the-past', 'keyboard-lovers', 'calc', 'sprint-admin', 'sprint-user', 'baby pwn', 'slow-down'], 'challenge_category': ['OSINT', 'web', 'misc', 'misc', 'web', 'web', 'web', 'web', 'web', 'pwn', 'web'], 'challenge_points': ['156', '466', '247', '50', '376', '295', '50', '50', '50', '50', '50'], 'solve_time': ['2025-03-23T14:41:52.255436Z', '2025-03-23T03:25:48.328650Z', '2025-03-22T18:21:22.442730Z', '2025-03-22T14:26:56.613922Z', '2025-03-22T12:28:56.620028Z', '2025-03-22T03:35:11.087960Z', '2025-03-22T03:19:50.175355Z', '2025-03-22T02:51:49.856007Z', '2025-03-22T02:48:54.002992Z', '2025-03-22T02:31:15.666845Z', '2025-03-21T20:46:15.951257Z']}"
RE:UN10N,1810,"{'challenge_name': ['breadcrumbs-256', 'ones-and-zeroes', 'breadcrumbs-1', 'uncertain', 'calc', 'sprint-admin', 'interview', 'keyboard-lovers', 'slow-down', 'sprint-user', 'baby pwn'], 'challenge_category': ['OSINT', 'misc', 'OSINT', 'rev', 'web', 'web', 'misc', 'web', 'web', 'web', 'pwn'], 'challenge_points': ['156', '419', '376', '264', '50', '50', '50', '295', '50', '50', '50'], 'solve_time': ['2025-03-23T09:26:06.557405Z', '2025-03-23T04:17:46.577584Z', '2025-03-23T00:28:55.828947Z', '2025-03-22T13:29:46.222222Z', '2025-03-22T10:11:39.174903Z', '2025-03-22T09:11:39.800910Z', '2025-03-22T07:34:22.305204Z', '2025-03-22T04:25:16.040647Z', '2025-03-21T22:51:48.989558Z', '2025-03-21T22:29:27.162637Z', '2025-03-21T20:16:35.381232Z']}"
The Bills,1599,"{'challenge_name': ['talking-printer', 'interview', 'ones-and-zeroes', 'hard programming', 'breadcrumbs-256', 'keyboard-lovers', 'baby pwn', 'calc', 'slow-down', 'sprint-user'], 'challenge_category': ['misc', 'misc', 'misc', 'misc', 'OSINT', 'web', 'pwn', 'web', 'web', 'web'], 'challenge_points': ['232', '50', '419', '247', '156', '295', '50', '50', '50', '50'], 'solve_time': ['2025-03-23T17:23:00.917216Z', '2025-03-23T16:30:47.282644Z', '2025-03-23T15:38:17.204580Z', '2025-03-23T14:20:49.795387Z', '2025-03-22T18:37:33.662140Z', '2025-03-22T13:58:27.916493Z', '2025-03-21T23:17:07.838949Z', '2025-03-21T22:00:37.860295Z', '2025-03-21T20:55:29.394438Z', '2025-03-21T20:28:02.126940Z']}"
meowers,1268,"{'challenge_name': ['keyboard-lovers', 'easy rsa', 'hard programming', 'baby pwn', 'sprint-admin', 'echoes-of-the-past', 'calc', 'interview', 'sprint-user', 'slow-down'], 'challenge_category': ['web', 'crypto', 'misc', 'pwn', 'web', 'web', 'web', 'misc', 'web', 'web'], 'challenge_points': ['295', '50', '247', '50', '50', '376', '50', '50', '50', '50'], 'solve_time': ['2025-03-22T11:31:56.586594Z', '2025-03-22T10:01:00.087832Z', '2025-03-21T22:57:41.466807Z', '2025-03-21T21:18:29.727835Z', '2025-03-21T20:34:36.073164Z', '2025-03-21T20:18:14.903762Z', '2025-03-21T20:09:17.255156Z', '2025-03-21T20:05:09.446837Z', '2025-03-21T19:41:43.582555Z', '2025-03-21T19:39:08.833879Z']}"
progesterone,1124,"{'challenge_name': ['hard programming', 'easy rsa', 'Lost password', 'calc', 'keyboard-lovers'], 'challenge_category': ['misc', 'crypto', 'crypto', 'web', 'web'], 'challenge_points': ['247', '50', '482', '50', '295'], 'solve_time': ['2025-03-22T15:38:17.939451Z', '2025-03-22T15:07:38.979259Z', '2025-03-21T23:40:38.515790Z', '2025-03-21T23:17:03.731402Z', '2025-03-21T22:40:13.219261Z']}"
CYberMouflons,1117,"{'challenge_name': ['pong-student-club', 'breadcrumbs-256', 'keyboard-lovers', 'sprint-admin', 'sprint-user', 'calc', 'slow-down'], 'challenge_category': ['web', 'OSINT', 'web', 'web', 'web', 'web', 'web'], 'challenge_points': ['466', '156', '295', '50', '50', '50', '50'], 'solve_time': ['2025-03-23T13:22:25.798684Z', '2025-03-22T21:47:58.702124Z', '2025-03-22T21:11:48.409673Z', '2025-03-22T20:26:20.645093Z', '2025-03-22T20:23:22.138730Z', '2025-03-22T20:13:43.280791Z', '2025-03-22T20:08:00.797107Z']}"
Guts,1105,"{'challenge_name': ['easy rsa', 'talking-printer', 'hard programming', 'slow-down', 'calc', 'sprint-admin', 'sprint-user', 'echoes-of-the-past'], 'challenge_category': ['crypto', 'misc', 'misc', 'web', 'web', 'web', 'web', 'web'], 'challenge_points': ['50', '232', '247', '50', '50', '50', '50', '376'], 'solve_time': ['2025-03-22T20:02:00.662329Z', '2025-03-22T13:00:28.118809Z', '2025-03-22T12:20:05.448126Z', '2025-03-21T20:25:11.665745Z', '2025-03-21T20:03:59.596302Z', '2025-03-21T19:54:18.988036Z', '2025-03-21T19:48:07.845522Z', '2025-03-21T19:25:00.868593Z']}"
badsctr,1046,"{'challenge_name': ['interview', 'go-go-power-rangers', 'easy rsa', 'calc', 'uncertain', 'sprint-admin', 'sprint-user', 'slow-down'], 'challenge_category': ['misc', 'rev', 'crypto', 'web', 'rev', 'web', 'web', 'web'], 'challenge_points': ['50', '482', '50', '50', '264', '50', '50', '50'], 'solve_time': ['2025-03-22T22:58:43.254525Z', '2025-03-22T21:38:42.401345Z', '2025-03-22T18:52:12.805137Z', '2025-03-22T02:47:46.089370Z', '2025-03-22T00:53:31.467014Z', '2025-03-21T20:49:11.824092Z', '2025-03-21T20:10:36.060456Z', '2025-03-21T20:01:30.680876Z']}"
MundekCTFuje,1014,"{'challenge_name': ['talking-printer', 'breadcrumbs-1', 'breadcrumbs-256', 'sprint-admin', 'sprint-user', 'calc', 'interview', 'slow-down'], 'challenge_category': ['misc', 'OSINT', 'OSINT', 'web', 'web', 'web', 'misc', 'web'], 'challenge_points': ['232', '376', '156', '50', '50', '50', '50', '50'], 'solve_time': ['2025-03-23T18:47:19.842804Z', '2025-03-23T12:22:04.395487Z', '2025-03-23T00:40:56.876294Z', '2025-03-22T02:39:25.213906Z', '2025-03-22T02:09:36.750854Z', '2025-03-21T23:26:07.823627Z', '2025-03-21T22:18:56.223045Z', '2025-03-21T20:39:17.775266Z']}"
ScriptSorcerers,967,"{'challenge_name': ['uncertain', 'breadcrumbs-256', 'hard programming', 'interview', 'calc', 'baby pwn', 'sprint-admin', 'sprint-user', 'slow-down'], 'challenge_category': ['rev', 'OSINT', 'misc', 'misc', 'web', 'pwn', 'web', 'web', 'web'], 'challenge_points': ['264', '156', '247', '50', '50', '50', '50', '50', '50'], 'solve_time': ['2025-03-23T15:43:31.683249Z', '2025-03-22T19:47:05.237049Z', '2025-03-22T00:28:21.449288Z', '2025-03-21T21:51:29.876173Z', '2025-03-21T21:45:43.687101Z', '2025-03-21T19:45:56.952457Z', '2025-03-21T19:31:31.140751Z', '2025-03-21T19:22:18.174342Z', '2025-03-21T19:10:07.375076Z']}"
Puzzled,901,"{'challenge_name': ['easy rsa', 'uncertain', 'baby pwn', 'baby-vm', 'slow-down', 'sprint-user'], 'challenge_category': ['crypto', 'rev', 'pwn', 'rev', 'web', 'web'], 'challenge_points': ['50', '264', '50', '437', '50', '50'], 'solve_time': ['2025-03-22T18:11:55.230808Z', '2025-03-22T16:39:07.838380Z', '2025-03-22T02:02:05.668105Z', '2025-03-22T00:34:16.836132Z', '2025-03-21T19:54:39.151915Z', '2025-03-21T19:38:52.106599Z']}"
siginthq,898,"{'challenge_name': ['baby pwn', 'breadcrumbs-256', 'sprint-user', 'hard programming', 'calc', 'keyboard-lovers', 'slow-down'], 'challenge_category': ['pwn', 'OSINT', 'web', 'misc', 'web', 'web', 'web'], 'challenge_points': ['50', '156', '50', '247', '50', '295', '50'], 'solve_time': ['2025-03-23T04:46:26.518509Z', '2025-03-22T21:33:57.944471Z', '2025-03-22T16:04:04.768548Z', '2025-03-22T14:39:57.791206Z', '2025-03-22T13:10:53.653285Z', '2025-03-22T11:37:03.214135Z', '2025-03-22T00:19:06.516028Z']}"
VSL,890,"{'challenge_name': ['sprint-admin', 'echoes-of-the-past', 'sprint-user', 'calc', 'slow-down', 'uncertain', 'baby pwn'], 'challenge_category': ['web', 'web', 'web', 'web', 'web', 'rev', 'pwn'], 'challenge_points': ['50', '376', '50', '50', '50', '264', '50'], 'solve_time': ['2025-03-22T19:01:12.593213Z', '2025-03-22T18:19:28.915952Z', '2025-03-22T17:43:31.719596Z', '2025-03-22T14:38:44.187015Z', '2025-03-22T12:21:44.939092Z', '2025-03-22T12:06:55.922293Z', '2025-03-21T22:19:09.582817Z']}"
BinaryBears,782,"{'challenge_name': ['breadcrumbs-256', 'echoes-of-the-past', 'calc', 'baby pwn', 'sprint-admin', 'sprint-user', 'slow-down'], 'challenge_category': ['OSINT', 'web', 'web', 'pwn', 'web', 'web', 'web'], 'challenge_points': ['156', '376', '50', '50', '50', '50', '50'], 'solve_time': ['2025-03-22T19:20:15.124625Z', '2025-03-22T18:44:21.767541Z', '2025-03-22T12:04:53.361010Z', '2025-03-22T07:21:16.489076Z', '2025-03-21T21:58:21.359184Z', '2025-03-21T21:05:12.456843Z', '2025-03-21T20:22:16.996120Z']}"
Kasper and friends,753,"{'challenge_name': ['breadcrumbs-256', 'calc', 'hard programming', 'baby pwn', 'sprint-admin', 'sprint-user', 'interview', 'slow-down', 'easy rsa'], 'challenge_category': ['OSINT', 'web', 'misc', 'pwn', 'web', 'web', 'misc', 'web', 'crypto'], 'challenge_points': ['156', '50', '247', '50', '50', '50', '50', '50', '50'], 'solve_time': ['2025-03-23T12:23:51.489906Z', '2025-03-22T18:57:48.490269Z', '2025-03-22T00:42:10.973574Z', '2025-03-22T00:20:34.486868Z', '2025-03-21T22:29:40.942475Z', '2025-03-21T22:13:05.526388Z', '2025-03-21T22:11:46.498434Z', '2025-03-21T20:05:23.723597Z', '2025-03-21T19:43:12.594783Z']}"
i can only solve revs,746,"{'challenge_name': ['go-go-power-rangers', 'uncertain'], 'challenge_category': ['rev', 'rev'], 'challenge_points': ['482', '264'], 'solve_time': ['2025-03-23T05:22:46.250069Z', '2025-03-23T04:02:28.813544Z']}"
ShadowG,732,"{'challenge_name': ['calc', 'breadcrumbs-256', 'interview', 'breadcrumbs-1', 'sprint-user', 'slow-down'], 'challenge_category': ['web', 'OSINT', 'misc', 'OSINT', 'web', 'web'], 'challenge_points': ['50', '156', '50', '376', '50', '50'], 'solve_time': ['2025-03-22T20:39:44.540374Z', '2025-03-22T20:17:52.466359Z', '2025-03-22T19:36:41.596787Z', '2025-03-22T19:10:21.259211Z', '2025-03-22T16:45:23.537599Z', '2025-03-22T16:11:59.586648Z']}"
1ntrud3rs,732,"{'challenge_name': ['breadcrumbs-1', 'breadcrumbs-256', 'sprint-admin', 'calc', 'sprint-user', 'slow-down'], 'challenge_category': ['OSINT', 'OSINT', 'web', 'web', 'web', 'web'], 'challenge_points': ['376', '156', '50', '50', '50', '50'], 'solve_time': ['2025-03-23T11:22:03.524979Z', '2025-03-23T11:01:11.391680Z', '2025-03-22T07:47:50.163723Z', '2025-03-22T07:46:54.355220Z', '2025-03-22T06:30:09.614681Z', '2025-03-22T05:17:18.298542Z']}"
StrixSquad,701,"{'challenge_name': ['baby-vm', 'uncertain'], 'challenge_category': ['rev', 'rev'], 'challenge_points': ['437', '264'], 'solve_time': ['2025-03-23T02:22:32.220087Z', '2025-03-22T05:40:36.065989Z']}"
HTTPHeader,676,"{'challenge_name': ['interview', 'echoes-of-the-past', 'sprint-admin', 'calc', 'baby pwn', 'sprint-user', 'slow-down'], 'challenge_category': ['misc', 'web', 'web', 'web', 'pwn', 'web', 'web'], 'challenge_points': ['50', '376', '50', '50', '50', '50', '50'], 'solve_time': ['2025-03-22T21:54:31.412143Z', '2025-03-22T16:18:27.949811Z', '2025-03-21T21:21:30.661233Z', '2025-03-21T20:52:57.738511Z', '2025-03-21T20:24:09.973849Z', '2025-03-21T19:56:51.028903Z', '2025-03-21T19:49:42.211677Z']}"
FPTU Ethical Hackers Club,676,"{'challenge_name': ['echoes-of-the-past', 'sprint-admin', 'sprint-user', 'calc', 'easy rsa', 'slow-down', 'interview'], 'challenge_category': ['web', 'web', 'web', 'web', 'crypto', 'web', 'misc'], 'challenge_points': ['376', '50', '50', '50', '50', '50', '50'], 'solve_time': ['2025-03-23T07:00:09.119986Z', '2025-03-23T06:49:21.490649Z', '2025-03-23T06:37:18.594686Z', '2025-03-23T06:06:14.827488Z', '2025-03-23T04:54:09.759826Z', '2025-03-22T11:55:00.384364Z', '2025-03-22T11:21:00.698266Z']}"
bi0sblr,661,"{'challenge_name': ['hard programming', 'interview', 'uncertain', 'sprint-user', 'baby pwn'], 'challenge_category': ['misc', 'misc', 'rev', 'web', 'pwn'], 'challenge_points': ['247', '50', '264', '50', '50'], 'solve_time': ['2025-03-22T10:40:13.190286Z', '2025-03-22T09:26:11.514460Z', '2025-03-22T07:46:13.360066Z', '2025-03-22T07:40:07.943096Z', '2025-03-22T06:23:16.067168Z']}"
DKU_Aegis,626,"{'challenge_name': ['sprint-admin', 'echoes-of-the-past', 'calc', 'sprint-user', 'slow-down', 'baby pwn'], 'challenge_category': ['web', 'web', 'web', 'web', 'web', 'pwn'], 'challenge_points': ['50', '376', '50', '50', '50', '50'], 'solve_time': ['2025-03-23T17:09:59.897422Z', '2025-03-23T10:26:29.857728Z', '2025-03-23T08:50:08.466171Z', '2025-03-22T15:15:39.013353Z', '2025-03-22T04:03:55.830192Z', '2025-03-22T02:50:10.449531Z']}"
newline,582,"{'challenge_name': ['Lost password', 'slow-down', 'easy rsa'], 'challenge_category': ['crypto', 'web', 'crypto'], 'challenge_points': ['482', '50', '50'], 'solve_time': ['2025-03-23T07:31:17.406848Z', '2025-03-22T00:25:25.307382Z', '2025-03-21T21:05:32.062972Z']}"
gcmaximus,576,"{'challenge_name': ['echoes-of-the-past', 'sprint-admin', 'sprint-user', 'calc', 'slow-down'], 'challenge_category': ['web', 'web', 'web', 'web', 'web'], 'challenge_points': ['376', '50', '50', '50', '50'], 'solve_time': ['2025-03-23T15:04:00.602916Z', '2025-03-23T13:40:35.584106Z', '2025-03-23T13:33:08.108532Z', '2025-03-23T13:25:46.311481Z', '2025-03-23T12:35:39.243567Z']}"
melp,526,"{'challenge_name': ['echoes-of-the-past', 'sprint-user', 'calc', 'slow-down'], 'challenge_category': ['web', 'web', 'web', 'web'], 'challenge_points': ['376', '50', '50', '50'], 'solve_time': ['2025-03-22T18:18:40.030783Z', '2025-03-22T10:33:07.165793Z', '2025-03-22T10:28:56.741492Z', '2025-03-22T06:14:47.977680Z']}"
0xFAILURES,526,"{'challenge_name': ['breadcrumbs-1', 'slow-down', 'sprint-admin', 'sprint-user'], 'challenge_category': ['OSINT', 'web', 'web', 'web'], 'challenge_points': ['376', '50', '50', '50'], 'solve_time': ['2025-03-22T22:00:54.253687Z', '2025-03-21T20:41:39.090881Z', '2025-03-21T19:57:32.097153Z', '2025-03-21T19:35:02.333580Z']}"
Crabs,516,"{'challenge_name': ['tick-tock', 'baby pwn'], 'challenge_category': ['pwn', 'pwn'], 'challenge_points': ['466', '50'], 'solve_time': ['2025-03-23T18:45:57.197143Z', '2025-03-22T23:03:17.486562Z']}"
NoCLB,506,"{'challenge_name': ['baby pwn', 'breadcrumbs-256', 'calc', 'interview', 'sprint-admin', 'sprint-user', 'slow-down', 'easy rsa'], 'challenge_category': ['pwn', 'OSINT', 'web', 'misc', 'web', 'web', 'web', 'crypto'], 'challenge_points': ['50', '156', '50', '50', '50', '50', '50', '50'], 'solve_time': ['2025-03-22T22:16:11.856218Z', '2025-03-22T20:16:55.555109Z', '2025-03-22T11:50:47.705292Z', '2025-03-21T22:21:14.369714Z', '2025-03-21T21:26:59.654265Z', '2025-03-21T21:17:37.402161Z', '2025-03-21T21:04:34.583731Z', '2025-03-21T20:34:18.302480Z']}"
team69,495,"{'challenge_name': ['sprint-admin', 'sprint-user', 'keyboard-lovers', 'calc', 'slow-down'], 'challenge_category': ['web', 'web', 'web', 'web', 'web'], 'challenge_points': ['50', '50', '295', '50', '50'], 'solve_time': ['2025-03-23T05:05:53.981223Z', '2025-03-23T03:50:38.789720Z', '2025-03-22T15:18:55.115154Z', '2025-03-22T05:48:14.271966Z', '2025-03-22T04:21:06.830166Z']}"
MrMcAdams,495,"{'challenge_name': ['keyboard-lovers', 'sprint-admin', 'sprint-user', 'calc', 'slow-down'], 'challenge_category': ['web', 'web', 'web', 'web', 'web'], 'challenge_points': ['295', '50', '50', '50', '50'], 'solve_time': ['2025-03-23T07:12:04.082058Z', '2025-03-22T19:11:06.325298Z', '2025-03-22T19:01:27.639146Z', '2025-03-22T18:38:16.607237Z', '2025-03-22T18:10:42.654295Z']}"
51ing3,495,"{'challenge_name': ['sprint-admin', 'keyboard-lovers', 'sprint-user', 'slow-down', 'calc'], 'challenge_category': ['web', 'web', 'web', 'web', 'web'], 'challenge_points': ['50', '295', '50', '50', '50'], 'solve_time': ['2025-03-23T14:48:01.271929Z', '2025-03-23T10:31:26.204718Z', '2025-03-22T15:29:07.669045Z', '2025-03-22T13:34:51.330250Z', '2025-03-22T13:20:36.305302Z']}"
phoenix1204,470,"{'challenge_name': ['uncertain', 'breadcrumbs-256', 'slow-down'], 'challenge_category': ['rev', 'OSINT', 'web'], 'challenge_points': ['264', '156', '50'], 'solve_time': ['2025-03-23T18:46:45.646666Z', '2025-03-23T11:10:27.077647Z', '2025-03-23T09:26:16.059971Z']}"
Zs1 Kopernik Grajewo,469,"{'challenge_name': ['ones-and-zeroes', 'baby pwn'], 'challenge_category': ['misc', 'pwn'], 'challenge_points': ['419', '50'], 'solve_time': ['2025-03-23T00:29:34.991670Z', '2025-03-22T21:54:58.697905Z']}"
toi hoc duy tan,464,"{'challenge_name': ['calc', 'uncertain', 'baby pwn', 'sprint-user', 'slow-down'], 'challenge_category': ['web', 'rev', 'pwn', 'web', 'web'], 'challenge_points': ['50', '264', '50', '50', '50'], 'solve_time': ['2025-03-23T09:04:12.408470Z', '2025-03-23T07:26:46.514309Z', '2025-03-23T07:04:59.624464Z', '2025-03-23T04:55:19.794945Z', '2025-03-23T03:27:13.201029Z']}"
Untitled CTF Game,447,"{'challenge_name': ['sprint-admin', 'sprint-user', 'hard programming', 'calc', 'slow-down'], 'challenge_category': ['web', 'web', 'misc', 'web', 'web'], 'challenge_points': ['50', '50', '247', '50', '50'], 'solve_time': ['2025-03-22T03:03:09.966703Z', '2025-03-22T02:35:48.996214Z', '2025-03-22T01:40:26.459023Z', '2025-03-22T00:22:45.907124Z', '2025-03-22T00:08:31.380366Z']}"
WackAttack,447,"{'challenge_name': ['slow-down', 'sprint-user', 'hard programming', 'baby pwn', 'interview'], 'challenge_category': ['web', 'web', 'misc', 'pwn', 'misc'], 'challenge_points': ['50', '50', '247', '50', '50'], 'solve_time': ['2025-03-22T10:28:05.186442Z', '2025-03-22T09:54:10.485046Z', '2025-03-21T22:42:15.572043Z', '2025-03-21T22:14:51.686492Z', '2025-03-21T22:01:00.455145Z']}"
f1rst,445,"{'challenge_name': ['keyboard-lovers', 'sprint-user', 'calc', 'slow-down'], 'challenge_category': ['web', 'web', 'web', 'web'], 'challenge_points': ['295', '50', '50', '50'], 'solve_time': ['2025-03-22T09:34:17.241935Z', '2025-03-22T05:54:24.376338Z', '2025-03-22T05:49:37.287783Z', '2025-03-22T05:20:01.534784Z']}"
hamayanhamayan,445,"{'challenge_name': ['easy rsa', 'keyboard-lovers', 'sprint-user', 'calc'], 'challenge_category': ['crypto', 'web', 'web', 'web'], 'challenge_points': ['50', '295', '50', '50'], 'solve_time': ['2025-03-23T13:23:15.853276Z', '2025-03-23T10:17:39.538229Z', '2025-03-23T09:24:01.766290Z', '2025-03-23T07:12:36.772521Z']}"
porrettenbande,419,"{'challenge_name': ['ones-and-zeroes'], 'challenge_category': ['misc'], 'challenge_points': ['419'], 'solve_time': ['2025-03-22T19:04:38.838312Z']}"
cooking,376,"{'challenge_name': ['breadcrumbs-1'], 'challenge_category': ['OSINT'], 'challenge_points': ['376'], 'solve_time': ['2025-03-22T21:58:54.545156Z']}"
lucas,364,"{'challenge_name': ['uncertain', 'slow-down', 'baby pwn'], 'challenge_category': ['rev', 'web', 'pwn'], 'challenge_points': ['264', '50', '50'], 'solve_time': ['2025-03-23T04:40:23.626788Z', '2025-03-23T02:39:57.275691Z', '2025-03-23T02:13:34.916385Z']}"
HgbSec,356,"{'challenge_name': ['breadcrumbs-256', 'calc', 'baby pwn', 'sprint-user', 'slow-down'], 'challenge_category': ['OSINT', 'web', 'pwn', 'web', 'web'], 'challenge_points': ['156', '50', '50', '50', '50'], 'solve_time': ['2025-03-23T09:16:40.567108Z', '2025-03-22T18:55:12.430726Z', '2025-03-22T16:01:46.071101Z', '2025-03-22T10:00:03.795315Z', '2025-03-21T22:52:38.314514Z']}"
1c3Gh3tt0,350,"{'challenge_name': ['interview', 'easy rsa', 'baby pwn', 'sprint-admin', 'calc', 'sprint-user', 'slow-down'], 'challenge_category': ['misc', 'crypto', 'pwn', 'web', 'web', 'web', 'web'], 'challenge_points': ['50', '50', '50', '50', '50', '50', '50'], 'solve_time': ['2025-03-23T13:10:35.404086Z', '2025-03-23T03:45:34.936748Z', '2025-03-22T13:33:51.708628Z', '2025-03-22T08:28:39.044627Z', '2025-03-22T06:51:11.281085Z', '2025-03-21T22:12:30.683159Z', '2025-03-21T20:48:52.668282Z']}"
Nc{Cat},345,"{'challenge_name': ['keyboard-lovers', 'slow-down'], 'challenge_category': ['web', 'web'], 'challenge_points': ['295', '50'], 'solve_time': ['2025-03-22T12:25:23.084709Z', '2025-03-22T10:46:40.623769Z']}"
Xatha,332,"{'challenge_name': ['talking-printer', 'calc', 'slow-down'], 'challenge_category': ['misc', 'web', 'web'], 'challenge_points': ['232', '50', '50'], 'solve_time': ['2025-03-22T01:41:28.556492Z', '2025-03-22T01:31:55.972031Z', '2025-03-22T00:33:51.750743Z']}"
beta_sq,314,"{'challenge_name': ['uncertain', 'slow-down'], 'challenge_category': ['rev', 'web'], 'challenge_points': ['264', '50'], 'solve_time': ['2025-03-22T19:58:35.646541Z', '2025-03-22T19:32:55.676312Z']}"
central_kings,264,"{'challenge_name': ['uncertain'], 'challenge_category': ['rev'], 'challenge_points': ['264'], 'solve_time': ['2025-03-22T02:03:11.070803Z']}"
Guardia,264,"{'challenge_name': ['uncertain'], 'challenge_category': ['rev'], 'challenge_points': ['264'], 'solve_time': ['2025-03-22T11:20:23.632486Z']}"
Your Team,256,"{'challenge_name': ['breadcrumbs-256', 'sprint-user', 'interview'], 'challenge_category': ['OSINT', 'web', 'misc'], 'challenge_points': ['156', '50', '50'], 'solve_time': ['2025-03-22T22:01:51.989809Z', '2025-03-22T21:52:26.725566Z', '2025-03-22T19:35:54.650147Z']}"
KKKoders,250,"{'challenge_name': ['baby pwn', 'sprint-user', 'interview', 'calc', 'slow-down'], 'challenge_category': ['pwn', 'web', 'misc', 'web', 'web'], 'challenge_points': ['50', '50', '50', '50', '50'], 'solve_time': ['2025-03-22T08:53:05.666815Z', '2025-03-22T07:03:19.886273Z', '2025-03-21T22:03:07.584749Z', '2025-03-21T20:32:14.995586Z', '2025-03-21T19:21:53.525831Z']}"
f$NPw3ed,250,"{'challenge_name': ['interview', 'sprint-admin', 'calc', 'sprint-user', 'slow-down'], 'challenge_category': ['misc', 'web', 'web', 'web', 'web'], 'challenge_points': ['50', '50', '50', '50', '50'], 'solve_time': ['2025-03-22T12:13:31.477761Z', '2025-03-22T11:56:25.769249Z', '2025-03-22T11:36:48.860900Z', '2025-03-22T06:03:04.249141Z', '2025-03-22T05:36:28.682653Z']}"
UNNAMEDT3AM,250,"{'challenge_name': ['baby pwn', 'sprint-admin', 'calc', 'sprint-user', 'slow-down'], 'challenge_category': ['pwn', 'web', 'web', 'web', 'web'], 'challenge_points': ['50', '50', '50', '50', '50'], 'solve_time': ['2025-03-22T17:27:28.906241Z', '2025-03-22T02:33:29.133974Z', '2025-03-22T00:30:57.297636Z', '2025-03-21T22:20:56.246145Z', '2025-03-21T20:24:42.364130Z']}"
Pr3made,250,"{'challenge_name': ['interview', 'sprint-admin', 'sprint-user', 'baby pwn', 'slow-down'], 'challenge_category': ['misc', 'web', 'web', 'pwn', 'web'], 'challenge_points': ['50', '50', '50', '50', '50'], 'solve_time': ['2025-03-22T21:05:10.734856Z', '2025-03-22T20:43:51.460044Z', '2025-03-22T19:47:57.749711Z', '2025-03-22T09:12:26.950003Z', '2025-03-22T08:12:46.943377Z']}"
BlitzHack,250,"{'challenge_name': ['baby pwn', 'calc', 'slow-down', 'easy rsa', 'interview'], 'challenge_category': ['pwn', 'web', 'web', 'crypto', 'misc'], 'challenge_points': ['50', '50', '50', '50', '50'], 'solve_time': ['2025-03-23T02:49:35.896166Z', '2025-03-22T13:41:51.911131Z', '2025-03-22T08:55:49.324045Z', '2025-03-22T05:48:50.879525Z', '2025-03-22T05:09:46.974798Z']}"
holyhexor,250,"{'challenge_name': ['sprint-admin', 'sprint-user', 'calc', 'baby pwn', 'slow-down'], 'challenge_category': ['web', 'web', 'web', 'pwn', 'web'], 'challenge_points': ['50', '50', '50', '50', '50'], 'solve_time': ['2025-03-23T04:22:35.900433Z', '2025-03-23T04:16:24.827911Z', '2025-03-23T03:52:20.823901Z', '2025-03-23T02:25:29.873224Z', '2025-03-22T16:31:28.913506Z']}"
__1dk._,232,"{'challenge_name': ['talking-printer'], 'challenge_category': ['misc'], 'challenge_points': ['232'], 'solve_time': ['2025-03-23T10:26:24.574280Z']}"
hack tuah,206,"{'challenge_name': ['breadcrumbs-256', 'slow-down'], 'challenge_category': ['OSINT', 'web'], 'challenge_points': ['156', '50'], 'solve_time': ['2025-03-22T20:06:46.525417Z', '2025-03-22T16:50:03.469493Z']}"
LateToParty,206,"{'challenge_name': ['interview', 'breadcrumbs-256'], 'challenge_category': ['misc', 'OSINT'], 'challenge_points': ['50', '156'], 'solve_time': ['2025-03-22T21:10:17.637822Z', '2025-03-22T20:54:37.342709Z']}"
CyptoMoon,200,"{'challenge_name': ['slow-down', 'easy rsa', 'sprint-admin', 'sprint-user'], 'challenge_category': ['web', 'crypto', 'web', 'web'], 'challenge_points': ['50', '50', '50', '50'], 'solve_time': ['2025-03-21T21:01:27.957228Z', '2025-03-21T20:47:09.201811Z', '2025-03-21T19:56:41.094995Z', '2025-03-21T19:55:22.028191Z']}"
pwn.sh,200,"{'challenge_name': ['sprint-admin', 'sprint-user', 'calc', 'slow-down'], 'challenge_category': ['web', 'web', 'web', 'web'], 'challenge_points': ['50', '50', '50', '50'], 'solve_time': ['2025-03-21T23:15:29.834062Z', '2025-03-21T22:34:14.778120Z', '2025-03-21T22:24:59.377681Z', '2025-03-21T20:37:18.432637Z']}"
DU_Featherless_Bipeds,200,"{'challenge_name': ['sprint-admin', 'sprint-user', 'slow-down', 'baby pwn'], 'challenge_category': ['web', 'web', 'web', 'pwn'], 'challenge_points': ['50', '50', '50', '50'], 'solve_time': ['2025-03-22T09:14:46.153806Z', '2025-03-22T08:47:58.976225Z', '2025-03-22T08:25:11.161381Z', '2025-03-22T08:00:01.007900Z']}"
4ng3ls,200,"{'challenge_name': ['sprint-admin', 'calc', 'sprint-user', 'slow-down'], 'challenge_category': ['web', 'web', 'web', 'web'], 'challenge_points': ['50', '50', '50', '50'], 'solve_time': ['2025-03-22T11:02:51.690006Z', '2025-03-22T09:45:02.523725Z', '2025-03-21T22:28:39.074296Z', '2025-03-21T21:29:08.674263Z']}"
