name,points,challenge
46 52,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-21 21:21:23', '2025-03-21 21:14:56']}"
qwerty,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-21 21:22:16', '2025-03-21 20:48:37']}"
MelR00t,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-21 21:29:41', '2025-03-21 21:23:09']}"
0ffs3tt3rs,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-21 21:34:31', '2025-03-21 21:04:46']}"
VSL,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-21 22:00:11', '2025-03-21 21:48:21']}"
onemanband,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-21 22:07:51', '2025-03-21 22:00:37']}"
s3quenc3,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-21 22:59:41', '2025-03-21 22:54:10']}"
Pitok5,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-21 23:35:34', '2025-03-21 23:24:59']}"
FPV,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-21 23:48:22', '2025-03-21 19:19:33']}"
CCLEMON,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-22 07:06:14', '2025-03-22 07:00:16']}"
CodeCrashers,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-22 07:29:31', '2025-03-22 07:19:14']}"
KB4B3T,100,"{'challenge_name': ['Planets', 'Ransomware attack'], 'challenge_category': ['Web', 'Network'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-22 10:56:25', '2025-03-22 01:00:25']}"
รђ๏ﻮﻮ๏Շђ,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-22 10:56:55', '2025-03-22 09:58:09']}"
pegasus,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-22 11:33:06', '2025-03-22 11:18:03']}"
onemanshow,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-22 11:51:07', '2025-03-21 23:10:53']}"
magul,100,"{'challenge_name': ['Planets', 'Ransomware attack'], 'challenge_category': ['Web', 'Network'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-22 13:32:49', '2025-03-22 05:14:18']}"
gigawalt,100,"{'challenge_name': ['Planets', 'Ransomware attack'], 'challenge_category': ['Web', 'Network'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-22 15:11:09', '2025-03-22 15:04:28']}"
fox-kids,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-22 17:20:48', '2025-03-22 17:10:42']}"
f4n_n3r0,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-22 17:44:36', '2025-03-22 17:41:25']}"
Detvedjegikke,100,"{'challenge_name': ['Planets', 'Ransomware attack'], 'challenge_category': ['Web', 'Network'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-22 20:09:07', '2025-03-22 19:16:41']}"
Gaffa,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-22 21:50:51', '2025-03-22 21:41:59']}"
LetsSee,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-22 23:19:44', '2025-03-22 14:53:55']}"
holyhexor,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-23 07:32:42', '2025-03-23 07:13:05']}"
SYNN3R,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-23 11:05:24', '2025-03-22 06:48:07']}"
neymar,100,"{'challenge_name': ['Planets', 'Ransomware attack'], 'challenge_category': ['Web', 'Network'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-23 11:57:18', '2025-03-23 11:47:20']}"
n00bsport,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-23 13:21:24', '2025-03-23 12:00:42']}"
SYN-bit,100,"{'challenge_name': ['Planets', 'Ransomware attack'], 'challenge_category': ['Web', 'Network'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-23 14:08:12', '2025-03-23 14:04:02']}"
RedRocket,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-23 14:21:33', '2025-03-23 13:00:29']}"
Z3r0_l0g0n,100,"{'challenge_name': ['Planets', 'Ransomware attack'], 'challenge_category': ['Web', 'Network'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-23 15:14:32', '2025-03-23 14:49:18']}"
Monsters,100,"{'challenge_name': ['Ransomware attack', 'Planets'], 'challenge_category': ['Network', 'Web'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-03-23 18:12:45', '2025-03-23 18:01:43']}"
SCo,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-21 19:35:43']}"
m4ng0,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-21 19:43:41']}"
DrBlue,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-21 20:02:44']}"
guvnor,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-21 20:19:19']}"
Fractal Mindshift,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-21 20:33:44']}"
YMD,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-21 20:36:05']}"
0xKn!ght,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-21 21:17:52']}"
annen1923,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-21 21:25:05']}"
AAAA,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-21 21:31:07']}"
0xAmgoda,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-21 21:43:09']}"
**********,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-21 22:05:23']}"
one-shot,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-21 22:12:43']}"
chenyn,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-21 23:11:05']}"
PracticeTeam,50,"{'challenge_name': ['Ransomware attack'], 'challenge_category': ['Network'], 'challenge_points': ['50'], 'solve_time': ['2025-03-22 06:01:09']}"
H4ckan3derl1,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-22 08:14:53']}"
Edu,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-22 09:12:30']}"
R1yhtp,50,"{'challenge_name': ['Ransomware attack'], 'challenge_category': ['Network'], 'challenge_points': ['50'], 'solve_time': ['2025-03-22 10:53:23']}"
